iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,2191.24560546875,"[-0.2553994357585907, 1.0, -0.6581373810768127, -1.0, 0.9655445218086243, -0.6787005662918091, -1.0, -0.8402787446975708, -0.5070332288742065, 0.3652847409248352, -0.7446524500846863, -0.28275761008262634, 0.46402961015701294, 0.6947404146194458, 0.7169708609580994, 0.62343829870224, -0.8246383666992188, -1.0, 0.7099543809890747, 0.5437507033348083]",2191.24560546875,"[[-0.2553994357585907, 1.0, -0.6581373810768127, -1.0, 0.9655445218086243, -0.6787005662918091, -1.0, -0.8402787446975708, -0.5070332288742065, 0.3652847409248352, -0.7446524500846863, -0.28275761008262634, 0.46402961015701294, 0.6947404146194458, 0.7169708609580994, 0.62343829870224, -0.8246383666992188, -1.0, 0.7099543809890747, 0.5437507033348083]]",1
1,22,1919.928955078125,"[-1.0, -0.3426878750324249, -0.8449880480766296, -0.9939352869987488, 0.8832129240036011, 0.9951430559158325, -0.9751929640769958, 0.4167535901069641, -0.22490762174129486, -0.8056365847587585, -0.9740214943885803, 0.4454812705516815, -1.0, -0.8192693591117859, 0.6459583640098572, 0.7508243322372437, 0.5927134156227112, 0.9405970573425293, 0.7551530599594116, 0.510199785232544]",1919.928955078125,"[[-1.0, -0.3426878750324249, -0.8449880480766296, -0.9939352869987488, 0.8832129240036011, 0.9951430559158325, -0.9751929640769958, 0.4167535901069641, -0.22490762174129486, -0.8056365847587585, -0.9740214943885803, 0.4454812705516815, -1.0, -0.8192693591117859, 0.6459583640098572, 0.7508243322372437, 0.5927134156227112, 0.9405970573425293, 0.7551530599594116, 0.510199785232544]]",2
2,23,1947.7685546875,"[0.8524669408798218, 1.0, -0.33005985617637634, -0.5476347804069519, -1.0, -1.0, -0.3771708309650421, -0.9666163921356201, 0.9503815770149231, 0.09567388892173767, -0.7514798045158386, 0.9699273109436035, -0.37230968475341797, 0.13169094920158386, 0.5812158584594727, 1.0, 1.0, -0.6938639283180237, -0.6468842029571533, 0.16050264239311218]",1919.928955078125,"[[-1.0, -0.3426878750324249, -0.8449880480766296, -0.9939352869987488, 0.8832129240036011, 0.9951430559158325, -0.9751929640769958, 0.4167535901069641, -0.22490762174129486, -0.8056365847587585, -0.9740214943885803, 0.4454812705516815, -1.0, -0.8192693591117859, 0.6459583640098572, 0.7508243322372437, 0.5927134156227112, 0.9405970573425293, 0.7551530599594116, 0.510199785232544]]",2
3,24,1658.182373046875,"[0.5869007110595703, -1.0, 0.8667729496955872, 1.0, 0.13898976147174835, 0.44194546341896057, 0.2258460372686386, 0.2932223379611969, 0.36613839864730835, 0.5724911689758301, -0.2650595009326935, -0.9642900824546814, -0.9215618371963501, 0.03975505009293556, -0.7733696103096008, -0.924241840839386, -0.9156666398048401, 0.8557698130607605, 0.8321170806884766, -0.573756217956543]",1658.182373046875,"[[0.5869007110595703, -1.0, 0.8667729496955872, 1.0, 0.13898976147174835, 0.44194546341896057, 0.2258460372686386, 0.2932223379611969, 0.36613839864730835, 0.5724911689758301, -0.2650595009326935, -0.9642900824546814, -0.9215618371963501, 0.03975505009293556, -0.7733696103096008, -0.924241840839386, -0.9156666398048401, 0.8557698130607605, 0.8321170806884766, -0.573756217956543]]",3
4,25,2681.3369140625,"[0.9991163015365601, 0.7454752922058105, -0.6659390330314636, 0.8118903040885925, 0.8951010704040527, 0.2693578898906708, -0.8414625525474548, -0.3886885941028595, -0.9210885167121887, -1.0, -0.9451785683631897, -1.0, -0.9280238747596741, -0.8997571468353271, -0.5004505515098572, -0.7332561016082764, 0.30764317512512207, -0.29808056354522705, 0.8622971773147583, 0.4082527756690979]",1658.182373046875,"[[0.5869007110595703, -1.0, 0.8667729496955872, 1.0, 0.13898976147174835, 0.44194546341896057, 0.2258460372686386, 0.2932223379611969, 0.36613839864730835, 0.5724911689758301, -0.2650595009326935, -0.9642900824546814, -0.9215618371963501, 0.03975505009293556, -0.7733696103096008, -0.924241840839386, -0.9156666398048401, 0.8557698130607605, 0.8321170806884766, -0.573756217956543]]",3
5,26,1181.0172119140625,"[-0.8941357135772705, 0.8875964879989624, 0.42169860005378723, 0.8974650502204895, -0.7162496447563171, 0.20470517873764038, -0.3154476284980774, -0.9305744171142578, 0.9545851349830627, -0.9668113589286804, 0.7887492179870605, 0.28287312388420105, -0.6460360288619995, -0.13693657517433167, -0.8961914777755737, 0.40099629759788513, 0.7072119116783142, -0.5121148228645325, 0.6342380046844482, 0.9555395245552063]",1181.0172119140625,"[[-0.8941357135772705, 0.8875964879989624, 0.42169860005378723, 0.8974650502204895, -0.7162496447563171, 0.20470517873764038, -0.3154476284980774, -0.9305744171142578, 0.9545851349830627, -0.9668113589286804, 0.7887492179870605, 0.28287312388420105, -0.6460360288619995, -0.13693657517433167, -0.8961914777755737, 0.40099629759788513, 0.7072119116783142, -0.5121148228645325, 0.6342380046844482, 0.9555395245552063]]",4
6,27,1388.9761962890625,"[-0.961060106754303, -0.5310788750648499, 0.954443633556366, -0.2664240896701813, -0.9437097907066345, 1.0, 0.055921461433172226, -0.7553516030311584, 0.8307533860206604, -0.08723846822977066, -1.0, 1.0, -0.5804699063301086, 0.9944090843200684, 0.20487599074840546, -0.5519288182258606, -0.40702715516090393, -0.6256505846977234, 0.8505759239196777, 0.2882571816444397]",1181.0172119140625,"[[-0.8941357135772705, 0.8875964879989624, 0.42169860005378723, 0.8974650502204895, -0.7162496447563171, 0.20470517873764038, -0.3154476284980774, -0.9305744171142578, 0.9545851349830627, -0.9668113589286804, 0.7887492179870605, 0.28287312388420105, -0.6460360288619995, -0.13693657517433167, -0.8961914777755737, 0.40099629759788513, 0.7072119116783142, -0.5121148228645325, 0.6342380046844482, 0.9555395245552063]]",4
7,28,1150.5841064453125,"[-0.8305489420890808, 0.8661834001541138, -0.3206324875354767, -0.5310878157615662, -0.7647751569747925, 1.0, 0.8777499198913574, 0.9547408223152161, -0.5900710225105286, 0.2593311667442322, -0.10403133928775787, -0.8689174056053162, 1.0, 0.5999172925949097, -1.0, 0.9290530681610107, 1.0, -0.4529880881309509, -0.06406229734420776, -1.0]",1150.5841064453125,"[[-0.8305489420890808, 0.8661834001541138, -0.3206324875354767, -0.5310878157615662, -0.7647751569747925, 1.0, 0.8777499198913574, 0.9547408223152161, -0.5900710225105286, 0.2593311667442322, -0.10403133928775787, -0.8689174056053162, 1.0, 0.5999172925949097, -1.0, 0.9290530681610107, 1.0, -0.4529880881309509, -0.06406229734420776, -1.0]]",5
8,29,1583.4962158203125,"[0.9143030047416687, 0.8435418605804443, 0.5522369742393494, -0.8272957801818848, -0.055682968348264694, -0.28699126839637756, -0.5806135535240173, 1.0, -0.7795635461807251, -1.0, 0.9540854692459106, 0.41503697633743286, 0.8457114100456238, -0.9899864792823792, 0.7792623043060303, 0.5091267824172974, -1.0, 0.23666104674339294, 0.6798788905143738, -0.42978429794311523]",1150.5841064453125,"[[-0.8305489420890808, 0.8661834001541138, -0.3206324875354767, -0.5310878157615662, -0.7647751569747925, 1.0, 0.8777499198913574, 0.9547408223152161, -0.5900710225105286, 0.2593311667442322, -0.10403133928775787, -0.8689174056053162, 1.0, 0.5999172925949097, -1.0, 0.9290530681610107, 1.0, -0.4529880881309509, -0.06406229734420776, -1.0]]",5
9,30,2350.77978515625,"[1.0, 1.0, -0.6720669865608215, 0.8701069951057434, 0.5061812996864319, -0.9241437911987305, 1.0, -0.4344314932823181, -0.9309753775596619, -0.8318079710006714, 0.7868442535400391, -1.0, -0.787659227848053, 0.4445260465145111, -0.20799610018730164, -0.7381467819213867, 0.990643322467804, -0.5928829908370972, -0.6829734444618225, -1.0]",1150.5841064453125,"[[-0.8305489420890808, 0.8661834001541138, -0.3206324875354767, -0.5310878157615662, -0.7647751569747925, 1.0, 0.8777499198913574, 0.9547408223152161, -0.5900710225105286, 0.2593311667442322, -0.10403133928775787, -0.8689174056053162, 1.0, 0.5999172925949097, -1.0, 0.9290530681610107, 1.0, -0.4529880881309509, -0.06406229734420776, -1.0]]",5
