iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,1869.695556640625,"[0.422670841217041, 0.7183435559272766, 0.693192183971405, -0.9050377011299133, 1.0, 0.8142650127410889, 1.0, -0.5766642689704895, -0.6425777673721313, -0.475576788187027, -1.0, -0.8612740635871887, 0.24175672233104706, 0.815995454788208, 0.4385972023010254, -1.0, -0.782839298248291, 0.3722071647644043, -0.8397905230522156, 0.17611157894134521]",1869.695556640625,"[[0.422670841217041, 0.7183435559272766, 0.693192183971405, -0.9050377011299133, 1.0, 0.8142650127410889, 1.0, -0.5766642689704895, -0.6425777673721313, -0.475576788187027, -1.0, -0.8612740635871887, 0.24175672233104706, 0.815995454788208, 0.4385972023010254, -1.0, -0.782839298248291, 0.3722071647644043, -0.8397905230522156, 0.17611157894134521]]",1
1,22,1751.1756591796875,"[0.3434673249721527, 1.0, 0.5020316243171692, -0.8278018832206726, -0.9698888063430786, 0.6973644495010376, -0.9960954785346985, 0.6437005996704102, -0.22215750813484192, 0.8411585688591003, 0.9305980801582336, -0.8121065497398376, 0.3082547187805176, -0.5405570864677429, -0.49807658791542053, -0.8599976301193237, 0.4559067189693451, -1.0, 0.78285151720047, -0.8152835369110107]",1751.1756591796875,"[[0.3434673249721527, 1.0, 0.5020316243171692, -0.8278018832206726, -0.9698888063430786, 0.6973644495010376, -0.9960954785346985, 0.6437005996704102, -0.22215750813484192, 0.8411585688591003, 0.9305980801582336, -0.8121065497398376, 0.3082547187805176, -0.5405570864677429, -0.49807658791542053, -0.8599976301193237, 0.4559067189693451, -1.0, 0.78285151720047, -0.8152835369110107]]",2
2,23,2040.2694091796875,"[-0.9261011481285095, 0.927787184715271, 0.8829838633537292, -0.7415241599082947, -0.8228062987327576, 0.7999396324157715, 1.0, -0.9800981879234314, -0.578411877155304, 1.0, -0.01986996829509735, -0.9678584933280945, 0.5978305339813232, -1.0, -0.9203580617904663, 1.0, 0.36825287342071533, 0.5302106738090515, 0.09474246948957443, 0.8914943933486938]",1751.1756591796875,"[[0.3434673249721527, 1.0, 0.5020316243171692, -0.8278018832206726, -0.9698888063430786, 0.6973644495010376, -0.9960954785346985, 0.6437005996704102, -0.22215750813484192, 0.8411585688591003, 0.9305980801582336, -0.8121065497398376, 0.3082547187805176, -0.5405570864677429, -0.49807658791542053, -0.8599976301193237, 0.4559067189693451, -1.0, 0.78285151720047, -0.8152835369110107]]",2
3,24,2427.655029296875,"[1.0, -1.0, -0.9162894487380981, -0.7263192534446716, -0.9531670808792114, 0.7161269783973694, 0.6895754933357239, -0.3164478838443756, 0.45895275473594666, 0.3080577850341797, 1.0, -0.8235487341880798, -0.7120918035507202, 0.9082865118980408, -0.7523951530456543, 0.8339362740516663, 0.7971385717391968, -0.382613867521286, 0.5749921202659607, -0.5698540210723877]",1751.1756591796875,"[[0.3434673249721527, 1.0, 0.5020316243171692, -0.8278018832206726, -0.9698888063430786, 0.6973644495010376, -0.9960954785346985, 0.6437005996704102, -0.22215750813484192, 0.8411585688591003, 0.9305980801582336, -0.8121065497398376, 0.3082547187805176, -0.5405570864677429, -0.49807658791542053, -0.8599976301193237, 0.4559067189693451, -1.0, 0.78285151720047, -0.8152835369110107]]",2
4,25,1387.7230224609375,"[-0.8673160076141357, -0.8398241996765137, 0.21613548696041107, -1.0, 0.869281530380249, 1.0, -0.8316975235939026, -0.8867623209953308, 0.8183114528656006, 0.7167367935180664, -0.25287166237831116, -0.5604941844940186, -0.23083454370498657, -0.9473594427108765, 0.891313374042511, 0.9780763983726501, 0.960422694683075, -0.05769651010632515, 0.38717445731163025, 0.757928729057312]",1387.7230224609375,"[[-0.8673160076141357, -0.8398241996765137, 0.21613548696041107, -1.0, 0.869281530380249, 1.0, -0.8316975235939026, -0.8867623209953308, 0.8183114528656006, 0.7167367935180664, -0.25287166237831116, -0.5604941844940186, -0.23083454370498657, -0.9473594427108765, 0.891313374042511, 0.9780763983726501, 0.960422694683075, -0.05769651010632515, 0.38717445731163025, 0.757928729057312]]",3
5,26,2352.789794921875,"[1.0, -0.91573166847229, 0.9742405414581299, -1.0, -0.886003851890564, -0.40868520736694336, -0.5652668476104736, -0.34633126854896545, -0.7364791631698608, 0.6924635767936707, -0.4820040166378021, -0.7239087820053101, -0.5229790806770325, 0.5838440656661987, 1.0, -0.7741811275482178, 0.7780742049217224, 0.6997644305229187, 0.9258711338043213, -0.6133872270584106]",1387.7230224609375,"[[-0.8673160076141357, -0.8398241996765137, 0.21613548696041107, -1.0, 0.869281530380249, 1.0, -0.8316975235939026, -0.8867623209953308, 0.8183114528656006, 0.7167367935180664, -0.25287166237831116, -0.5604941844940186, -0.23083454370498657, -0.9473594427108765, 0.891313374042511, 0.9780763983726501, 0.960422694683075, -0.05769651010632515, 0.38717445731163025, 0.757928729057312]]",3
6,27,1579.1571044921875,"[1.0, -0.9942232370376587, 1.0, 0.8997676372528076, -0.9366620182991028, 0.719605028629303, 0.4540289044380188, 0.8183497786521912, -0.2753438949584961, -0.6453027725219727, -0.6977188587188721, 0.21783536672592163, 0.9020355939865112, 0.19476573169231415, -0.5867782831192017, 0.8318837881088257, -1.0, 0.8064442276954651, 0.20308637619018555, -0.6965414881706238]",1387.7230224609375,"[[-0.8673160076141357, -0.8398241996765137, 0.21613548696041107, -1.0, 0.869281530380249, 1.0, -0.8316975235939026, -0.8867623209953308, 0.8183114528656006, 0.7167367935180664, -0.25287166237831116, -0.5604941844940186, -0.23083454370498657, -0.9473594427108765, 0.891313374042511, 0.9780763983726501, 0.960422694683075, -0.05769651010632515, 0.38717445731163025, 0.757928729057312]]",3
7,28,1240.53271484375,"[-1.0, 1.0, 0.7113448977470398, -0.6954430341720581, -0.6774547696113586, 1.0, 0.3480304181575775, -0.2996288239955902, 0.7252500057220459, -1.0, 1.0, 0.4149552881717682, 0.0036770841106772423, -0.22282461822032928, -0.096527598798275, 0.8496567606925964, -0.5975661873817444, 0.6710630059242249, 1.0, -0.5448887944221497]",1240.53271484375,"[[-1.0, 1.0, 0.7113448977470398, -0.6954430341720581, -0.6774547696113586, 1.0, 0.3480304181575775, -0.2996288239955902, 0.7252500057220459, -1.0, 1.0, 0.4149552881717682, 0.0036770841106772423, -0.22282461822032928, -0.096527598798275, 0.8496567606925964, -0.5975661873817444, 0.6710630059242249, 1.0, -0.5448887944221497]]",4
8,29,1764.712890625,"[0.7333892583847046, 0.43717437982559204, -0.5178088545799255, -1.0, 0.3943193554878235, -0.8078305125236511, -0.641158938407898, 0.9128698706626892, -0.8392332792282104, 0.3448036015033722, 0.9332234859466553, 0.7127073407173157, -0.18358458578586578, 0.625361979007721, -0.5642942190170288, -0.9063395261764526, -0.9850376844406128, 1.0, 1.0, -0.3787195682525635]",1240.53271484375,"[[-1.0, 1.0, 0.7113448977470398, -0.6954430341720581, -0.6774547696113586, 1.0, 0.3480304181575775, -0.2996288239955902, 0.7252500057220459, -1.0, 1.0, 0.4149552881717682, 0.0036770841106772423, -0.22282461822032928, -0.096527598798275, 0.8496567606925964, -0.5975661873817444, 0.6710630059242249, 1.0, -0.5448887944221497]]",4
9,30,1432.7493896484375,"[-1.0, 0.18387936055660248, 0.5654957890510559, -0.9817181825637817, 0.7650867700576782, -0.5245126485824585, 0.7445604205131531, -0.913101851940155, 0.7963839173316956, 1.0, -0.5573090314865112, -0.45999929308891296, 0.4987058639526367, -0.6528903841972351, 0.8503832817077637, -0.28548240661621094, -0.98713219165802, 0.7607020735740662, -0.05612434819340706, -0.9506054520606995]",1240.53271484375,"[[-1.0, 1.0, 0.7113448977470398, -0.6954430341720581, -0.6774547696113586, 1.0, 0.3480304181575775, -0.2996288239955902, 0.7252500057220459, -1.0, 1.0, 0.4149552881717682, 0.0036770841106772423, -0.22282461822032928, -0.096527598798275, 0.8496567606925964, -0.5975661873817444, 0.6710630059242249, 1.0, -0.5448887944221497]]",4
