iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,1455.84228515625,"[-0.9281291961669922, 0.5707254409790039, -0.39349329471588135, -0.8881173133850098, -0.6791704893112183, 0.21422171592712402, -0.2399759292602539, -0.29073917865753174, 0.3785744905471802, 0.34835171699523926, 0.7219494581222534, 0.5392518043518066, 0.17965996265411377, 0.9709906578063965, -0.6956526041030884, -0.703810453414917, -0.9583710432052612, -0.5783225297927856, -0.0018155574798583984, 0.44197118282318115]",1455.84228515625,"[[-0.9281291961669922, 0.5707254409790039, -0.39349329471588135, -0.8881173133850098, -0.6791704893112183, 0.21422171592712402, -0.2399759292602539, -0.29073917865753174, 0.3785744905471802, 0.34835171699523926, 0.7219494581222534, 0.5392518043518066, 0.17965996265411377, 0.9709906578063965, -0.6956526041030884, -0.703810453414917, -0.9583710432052612, -0.5783225297927856, -0.0018155574798583984, 0.44197118282318115]]",1
1,22,867.9189453125,"[0.2831690311431885, 0.937942624092102, 0.32741987705230713, 0.1263948678970337, 0.9439268112182617, -0.09936833381652832, -0.4618542194366455, -0.9657571315765381, 0.7997781038284302, 0.7222628593444824, 0.31617093086242676, 0.8587155342102051, 0.2729194164276123, -0.3795297145843506, -0.7279746532440186, 0.06360042095184326, -0.7142345905303955, -0.631043553352356, 0.4887998104095459, 0.5516045093536377]",867.9189453125,"[[0.2831690311431885, 0.937942624092102, 0.32741987705230713, 0.1263948678970337, 0.9439268112182617, -0.09936833381652832, -0.4618542194366455, -0.9657571315765381, 0.7997781038284302, 0.7222628593444824, 0.31617093086242676, 0.8587155342102051, 0.2729194164276123, -0.3795297145843506, -0.7279746532440186, 0.06360042095184326, -0.7142345905303955, -0.631043553352356, 0.4887998104095459, 0.5516045093536377]]",2
2,23,719.43798828125,"[0.3534243106842041, 0.08410382270812988, 0.6656209230422974, 0.5666729211807251, 0.9176403284072876, -0.6119933128356934, -0.2827916145324707, 0.1107175350189209, 0.2628653049468994, 0.23989486694335938, -0.08746731281280518, 0.1265888214111328, -0.16300368309020996, 0.5555300712585449, 0.8535958528518677, 0.023584961891174316, -0.04396939277648926, -0.06659960746765137, -0.8372571468353271, -0.608401894569397]",719.43798828125,"[[0.3534243106842041, 0.08410382270812988, 0.6656209230422974, 0.5666729211807251, 0.9176403284072876, -0.6119933128356934, -0.2827916145324707, 0.1107175350189209, 0.2628653049468994, 0.23989486694335938, -0.08746731281280518, 0.1265888214111328, -0.16300368309020996, 0.5555300712585449, 0.8535958528518677, 0.023584961891174316, -0.04396939277648926, -0.06659960746765137, -0.8372571468353271, -0.608401894569397]]",3
3,24,802.28466796875,"[0.6924214363098145, -0.7166136503219604, -0.7570998668670654, 0.040250420570373535, 0.18717634677886963, 0.2572718858718872, 0.5043995380401611, -0.4080650806427002, 0.5048016309738159, -0.6283464431762695, 0.34563541412353516, 0.8753763437271118, 0.4377884864807129, -0.6029090881347656, 0.5121675729751587, 0.7916390895843506, -0.41770005226135254, 0.4367026090621948, -0.015219330787658691, -0.2522006034851074]",719.43798828125,"[[0.3534243106842041, 0.08410382270812988, 0.6656209230422974, 0.5666729211807251, 0.9176403284072876, -0.6119933128356934, -0.2827916145324707, 0.1107175350189209, 0.2628653049468994, 0.23989486694335938, -0.08746731281280518, 0.1265888214111328, -0.16300368309020996, 0.5555300712585449, 0.8535958528518677, 0.023584961891174316, -0.04396939277648926, -0.06659960746765137, -0.8372571468353271, -0.608401894569397]]",3
4,25,1067.8519287109375,"[-0.5088046789169312, -0.11427056789398193, 0.9110488891601562, -0.469257116317749, -0.8937512636184692, -0.04528975486755371, 0.4988577365875244, 0.5429023504257202, 0.5436835289001465, 0.27761363983154297, -0.4480249881744385, 0.9468250274658203, 0.31941401958465576, -0.4874999523162842, 0.9305170774459839, 0.5560482740402222, 0.7950805425643921, -0.30772078037261963, -0.746512770652771, -0.6942799091339111]",719.43798828125,"[[0.3534243106842041, 0.08410382270812988, 0.6656209230422974, 0.5666729211807251, 0.9176403284072876, -0.6119933128356934, -0.2827916145324707, 0.1107175350189209, 0.2628653049468994, 0.23989486694335938, -0.08746731281280518, 0.1265888214111328, -0.16300368309020996, 0.5555300712585449, 0.8535958528518677, 0.023584961891174316, -0.04396939277648926, -0.06659960746765137, -0.8372571468353271, -0.608401894569397]]",3
5,26,1618.3028564453125,"[0.7991364002227783, -0.07858085632324219, 0.49942636489868164, -0.602432370185852, -0.598556399345398, -0.40605735778808594, 0.9389826059341431, 0.5525640249252319, 0.3076047897338867, 0.65283203125, -0.9036084413528442, -0.007604360580444336, -0.8829290866851807, -0.14390158653259277, -0.9887692928314209, -0.039335012435913086, 0.9655780792236328, -0.8065136671066284, -0.391534686088562, 0.9952737092971802]",719.43798828125,"[[0.3534243106842041, 0.08410382270812988, 0.6656209230422974, 0.5666729211807251, 0.9176403284072876, -0.6119933128356934, -0.2827916145324707, 0.1107175350189209, 0.2628653049468994, 0.23989486694335938, -0.08746731281280518, 0.1265888214111328, -0.16300368309020996, 0.5555300712585449, 0.8535958528518677, 0.023584961891174316, -0.04396939277648926, -0.06659960746765137, -0.8372571468353271, -0.608401894569397]]",3
6,27,1042.8463134765625,"[0.6594786643981934, -0.6727224588394165, -0.5625298023223877, -0.913109302520752, 0.9915642738342285, 0.1038978099822998, 0.22626745700836182, 0.7998148202896118, -0.05430960655212402, -0.31588852405548096, 0.275154709815979, -0.7572799921035767, -0.49189186096191406, -0.2449725866317749, -0.19395458698272705, 0.1480579376220703, -0.6699777841567993, -0.5882691144943237, 0.34691882133483887, -0.6906082630157471]",719.43798828125,"[[0.3534243106842041, 0.08410382270812988, 0.6656209230422974, 0.5666729211807251, 0.9176403284072876, -0.6119933128356934, -0.2827916145324707, 0.1107175350189209, 0.2628653049468994, 0.23989486694335938, -0.08746731281280518, 0.1265888214111328, -0.16300368309020996, 0.5555300712585449, 0.8535958528518677, 0.023584961891174316, -0.04396939277648926, -0.06659960746765137, -0.8372571468353271, -0.608401894569397]]",3
7,28,1799.2418212890625,"[-0.4175832271575928, -0.869829535484314, -0.859410285949707, 0.46819233894348145, 0.3864600658416748, 0.8311522006988525, 0.8882404565811157, 0.2577066421508789, -0.9177842140197754, -0.19581520557403564, -0.9850696325302124, -0.9419411420822144, -0.7435970306396484, -0.09265482425689697, -0.17634308338165283, -0.9516358375549316, 0.1885819435119629, -0.8455140590667725, 0.595982551574707, -0.5961302518844604]",719.43798828125,"[[0.3534243106842041, 0.08410382270812988, 0.6656209230422974, 0.5666729211807251, 0.9176403284072876, -0.6119933128356934, -0.2827916145324707, 0.1107175350189209, 0.2628653049468994, 0.23989486694335938, -0.08746731281280518, 0.1265888214111328, -0.16300368309020996, 0.5555300712585449, 0.8535958528518677, 0.023584961891174316, -0.04396939277648926, -0.06659960746765137, -0.8372571468353271, -0.608401894569397]]",3
8,29,846.6594848632812,"[0.7194728851318359, -0.9342141151428223, -0.47856640815734863, 0.7529230117797852, 0.33990800380706787, -0.5591367483139038, 0.9022985696792603, -0.5324240922927856, 0.9091365337371826, 0.34066689014434814, 0.3717060089111328, 0.6616313457489014, 0.23413395881652832, 0.1342604160308838, -0.23870480060577393, 0.4098224639892578, 0.3629312515258789, 0.4335101842880249, 0.39894211292266846, -0.056122541427612305]",719.43798828125,"[[0.3534243106842041, 0.08410382270812988, 0.6656209230422974, 0.5666729211807251, 0.9176403284072876, -0.6119933128356934, -0.2827916145324707, 0.1107175350189209, 0.2628653049468994, 0.23989486694335938, -0.08746731281280518, 0.1265888214111328, -0.16300368309020996, 0.5555300712585449, 0.8535958528518677, 0.023584961891174316, -0.04396939277648926, -0.06659960746765137, -0.8372571468353271, -0.608401894569397]]",3
9,30,660.9829711914062,"[-0.82967209815979, 0.5635212659835815, 9.715557098388672e-05, 0.03592514991760254, -0.7043280601501465, 0.8183144330978394, -0.05640995502471924, -0.05688190460205078, 0.522673487663269, 0.43994128704071045, 0.30395567417144775, 0.586164116859436, 0.14382636547088623, -0.8476052284240723, -0.3309890031814575, -0.16201090812683105, -0.24192500114440918, 0.9274241924285889, -0.37599241733551025, -0.3655809164047241]",660.9829711914062,"[[-0.82967209815979, 0.5635212659835815, 9.715557098388672e-05, 0.03592514991760254, -0.7043280601501465, 0.8183144330978394, -0.05640995502471924, -0.05688190460205078, 0.522673487663269, 0.43994128704071045, 0.30395567417144775, 0.586164116859436, 0.14382636547088623, -0.8476052284240723, -0.3309890031814575, -0.16201090812683105, -0.24192500114440918, 0.9274241924285889, -0.37599241733551025, -0.3655809164047241]]",4
