iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,125.51875305175781,"[0.7547193765640259, 0.5286345481872559, -0.7276461124420166, 0.715084433555603, 0.09741413593292236]",125.51875305175781,"[[0.7547193765640259, 0.5286345481872559, -0.7276461124420166, 0.715084433555603, 0.09741413593292236]]",1
1,22,129.95652770996094,"[-0.36471831798553467, 0.8393338918685913, 0.007918357849121094, -0.0736243724822998, -0.5139695405960083]",125.51875305175781,"[[0.7547193765640259, 0.5286345481872559, -0.7276461124420166, 0.715084433555603, 0.09741413593292236]]",1
2,23,54.40970230102539,"[-0.594016432762146, -0.2807215452194214, 0.36745595932006836, 0.21917784214019775, 0.03005683422088623]",54.40970230102539,"[[-0.594016432762146, -0.2807215452194214, 0.36745595932006836, 0.21917784214019775, 0.03005683422088623]]",2
3,24,55.67109680175781,"[-0.42145228385925293, 0.14530587196350098, -0.3472660779953003, -0.4565715789794922, 0.0671994686126709]",54.40970230102539,"[[-0.594016432762146, -0.2807215452194214, 0.36745595932006836, 0.21917784214019775, 0.03005683422088623]]",2
4,25,96.63764953613281,"[-0.2553499937057495, 0.9093232154846191, 0.717939019203186, 0.9901539087295532, 0.978105902671814]",54.40970230102539,"[[-0.594016432762146, -0.2807215452194214, 0.36745595932006836, 0.21917784214019775, 0.03005683422088623]]",2
5,26,398.24578857421875,"[-0.2658909559249878, -0.15478873252868652, 0.9529457092285156, -0.626456618309021, -0.4186359643936157]",54.40970230102539,"[[-0.594016432762146, -0.2807215452194214, 0.36745595932006836, 0.21917784214019775, 0.03005683422088623]]",2
6,27,122.35813903808594,"[0.3395911455154419, 0.07572805881500244, 0.2781475782394409, 0.7623416185379028, -0.23117125034332275]",54.40970230102539,"[[-0.594016432762146, -0.2807215452194214, 0.36745595932006836, 0.21917784214019775, 0.03005683422088623]]",2
7,28,46.177947998046875,"[-0.07511329650878906, -0.3284503221511841, -0.20824921131134033, 0.35830509662628174, 0.4495586156845093]",46.177947998046875,"[[-0.07511329650878906, -0.3284503221511841, -0.20824921131134033, 0.35830509662628174, 0.4495586156845093]]",3
8,29,286.30804443359375,"[0.7229750156402588, -0.316821813583374, -0.6785132884979248, -0.3976064920425415, -0.7077648639678955]",46.177947998046875,"[[-0.07511329650878906, -0.3284503221511841, -0.20824921131134033, 0.35830509662628174, 0.4495586156845093]]",3
9,30,181.98272705078125,"[0.22052419185638428, 0.48187339305877686, 0.8706357479095459, -0.18593227863311768, -0.5227211713790894]",46.177947998046875,"[[-0.07511329650878906, -0.3284503221511841, -0.20824921131134033, 0.35830509662628174, 0.4495586156845093]]",3
10,31,10.984441757202148,"[-0.1678999662399292, -0.2033519744873047, -0.0030792951583862305, 0.04597032070159912, -0.06738865375518799]",10.984441757202148,"[[-0.1678999662399292, -0.2033519744873047, -0.0030792951583862305, 0.04597032070159912, -0.06738865375518799]]",4
11,32,416.8653869628906,"[0.6752383708953857, -0.9509893655776978, 0.9623726606369019, -0.30613887310028076, 0.8754807710647583]",10.984441757202148,"[[-0.1678999662399292, -0.2033519744873047, -0.0030792951583862305, 0.04597032070159912, -0.06738865375518799]]",4
12,33,640.4362182617188,"[-0.956202507019043, 0.9631561040878296, -0.8907468318939209, -0.9339312314987183, 0.8870073556900024]",10.984441757202148,"[[-0.1678999662399292, -0.2033519744873047, -0.0030792951583862305, 0.04597032070159912, -0.06738865375518799]]",4
13,34,260.7135925292969,"[-0.5235418081283569, 0.7222305536270142, -0.7286766767501831, 0.5091733932495117, -0.6275663375854492]",10.984441757202148,"[[-0.1678999662399292, -0.2033519744873047, -0.0030792951583862305, 0.04597032070159912, -0.06738865375518799]]",4
14,35,333.3977966308594,"[-0.3420431613922119, -0.9088207483291626, -0.35359346866607666, 0.9475589990615845, 0.522364616394043]",10.984441757202148,"[[-0.1678999662399292, -0.2033519744873047, -0.0030792951583862305, 0.04597032070159912, -0.06738865375518799]]",4
15,36,469.52008056640625,"[-0.8296629190444946, -0.699505090713501, -0.6343820095062256, -0.5078004598617554, -0.4946199655532837]",10.984441757202148,"[[-0.1678999662399292, -0.2033519744873047, -0.0030792951583862305, 0.04597032070159912, -0.06738865375518799]]",4
16,37,102.82438659667969,"[-0.003197193145751953, 0.024022698402404785, -0.7585781812667847, 0.5765985250473022, 0.9641200304031372]",10.984441757202148,"[[-0.1678999662399292, -0.2033519744873047, -0.0030792951583862305, 0.04597032070159912, -0.06738865375518799]]",4
17,38,7.924651145935059,"[-0.0075495243072509766, -0.13587820529937744, -0.03110027313232422, -0.06867241859436035, -0.0861135721206665]",7.924651145935059,"[[-0.0075495243072509766, -0.13587820529937744, -0.03110027313232422, -0.06867241859436035, -0.0861135721206665]]",5
18,39,59.75218963623047,"[0.7542344331741333, 0.9937999248504639, 0.9239957332611084, 0.9958175420761108, 0.36539149284362793]",7.924651145935059,"[[-0.0075495243072509766, -0.13587820529937744, -0.03110027313232422, -0.06867241859436035, -0.0861135721206665]]",5
19,40,609.9916381835938,"[0.9597640037536621, -0.22309637069702148, -0.9838579893112183, -0.9341298341751099, 0.9845964908599854]",7.924651145935059,"[[-0.0075495243072509766, -0.13587820529937744, -0.03110027313232422, -0.06867241859436035, -0.0861135721206665]]",5
20,41,457.28045654296875,"[-0.5031830072402954, -0.9486510753631592, -0.48445022106170654, -0.4822622537612915, -0.5375772714614868]",7.924651145935059,"[[-0.0075495243072509766, -0.13587820529937744, -0.03110027313232422, -0.06867241859436035, -0.0861135721206665]]",5
21,42,47.36503601074219,"[0.6413254737854004, 0.8338518142700195, 0.37402307987213135, -0.2472994327545166, 0.20562422275543213]",7.924651145935059,"[[-0.0075495243072509766, -0.13587820529937744, -0.03110027313232422, -0.06867241859436035, -0.0861135721206665]]",5
22,43,416.9878234863281,"[0.28160905838012695, 0.21091711521148682, -0.8709326982498169, -0.5886057615280151, -0.8485128879547119]",7.924651145935059,"[[-0.0075495243072509766, -0.13587820529937744, -0.03110027313232422, -0.06867241859436035, -0.0861135721206665]]",5
23,44,130.0986785888672,"[0.3884772062301636, -0.6706334352493286, 0.10800409317016602, 0.6931858062744141, 0.5454555749893188]",7.924651145935059,"[[-0.0075495243072509766, -0.13587820529937744, -0.03110027313232422, -0.06867241859436035, -0.0861135721206665]]",5
24,45,311.8080749511719,"[0.8636502027511597, -0.2807055711746216, 0.6731268167495728, -0.6405810117721558, -0.2753489017486572]",7.924651145935059,"[[-0.0075495243072509766, -0.13587820529937744, -0.03110027313232422, -0.06867241859436035, -0.0861135721206665]]",5
25,46,112.8992691040039,"[-0.5809693336486816, -0.2212144136428833, -0.5049304962158203, -0.0706167221069336, -0.5695871114730835]",7.924651145935059,"[[-0.0075495243072509766, -0.13587820529937744, -0.03110027313232422, -0.06867241859436035, -0.0861135721206665]]",5
26,47,680.6510620117188,"[-0.9952185153961182, -0.8334038257598877, 0.8074702024459839, 0.9779112339019775, -0.8568292856216431]",7.924651145935059,"[[-0.0075495243072509766, -0.13587820529937744, -0.03110027313232422, -0.06867241859436035, -0.0861135721206665]]",5
27,48,90.48387908935547,"[-0.9451041221618652, 0.01333165168762207, 0.13105249404907227, 0.19651925563812256, 0.17951655387878418]",7.924651145935059,"[[-0.0075495243072509766, -0.13587820529937744, -0.03110027313232422, -0.06867241859436035, -0.0861135721206665]]",5
28,49,378.6846923828125,"[-0.7815847396850586, 0.760289192199707, -0.6645572185516357, -0.6347516775131226, -0.584571123123169]",7.924651145935059,"[[-0.0075495243072509766, -0.13587820529937744, -0.03110027313232422, -0.06867241859436035, -0.0861135721206665]]",5
29,50,13.906343460083008,"[0.07193171977996826, 0.020156502723693848, 0.15366780757904053, -0.12221932411193848, 0.2516118288040161]",7.924651145935059,"[[-0.0075495243072509766, -0.13587820529937744, -0.03110027313232422, -0.06867241859436035, -0.0861135721206665]]",5
30,51,135.05972290039062,"[-0.5280025005340576, -0.20811915397644043, 0.464410662651062, -0.022841215133666992, 0.9104424715042114]",7.924651145935059,"[[-0.0075495243072509766, -0.13587820529937744, -0.03110027313232422, -0.06867241859436035, -0.0861135721206665]]",5
31,52,48.43363952636719,"[0.6264470815658569, 0.9788192510604858, 0.8940212726593018, 0.5867763757705688, 0.641119122505188]",7.924651145935059,"[[-0.0075495243072509766, -0.13587820529937744, -0.03110027313232422, -0.06867241859436035, -0.0861135721206665]]",5
