iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,183.16026306152344,"[0.8702602386474609, 0.48319923877716064, -0.7608402967453003, 0.6864029169082642, -0.3782578706741333]",183.16026306152344,"[[0.8702602386474609, 0.48319923877716064, -0.7608402967453003, 0.6864029169082642, -0.3782578706741333]]",1
1,22,47.520320892333984,"[-0.609460711479187, 0.02824223041534424, 0.20719170570373535, 0.5632243156433105, 0.29548192024230957]",47.520320892333984,"[[-0.609460711479187, 0.02824223041534424, 0.20719170570373535, 0.5632243156433105, 0.29548192024230957]]",2
2,23,372.3375244140625,"[-0.23220860958099365, 0.38832545280456543, 0.09311878681182861, -0.8840076923370361, -0.8764116764068604]",47.520320892333984,"[[-0.609460711479187, 0.02824223041534424, 0.20719170570373535, 0.5632243156433105, 0.29548192024230957]]",2
3,24,202.06092834472656,"[0.0276336669921875, -0.8183794021606445, -0.30339741706848145, -0.4166761636734009, 0.4268091917037964]",47.520320892333984,"[[-0.609460711479187, 0.02824223041534424, 0.20719170570373535, 0.5632243156433105, 0.29548192024230957]]",2
4,25,221.02847290039062,"[0.1636812686920166, 0.9053220748901367, 0.0171126127243042, 0.8469960689544678, 0.96355140209198]",47.520320892333984,"[[-0.609460711479187, 0.02824223041534424, 0.20719170570373535, 0.5632243156433105, 0.29548192024230957]]",2
5,26,43.28813552856445,"[-0.47066569328308105, -0.07402908802032471, -0.0971372127532959, 0.44870293140411377, -0.10467159748077393]",43.28813552856445,"[[-0.47066569328308105, -0.07402908802032471, -0.0971372127532959, 0.44870293140411377, -0.10467159748077393]]",3
6,27,9.958983421325684,"[-0.48432278633117676, 0.3760802745819092, 0.3358699083328247, 0.06280720233917236, 0.012086272239685059]",9.958983421325684,"[[-0.48432278633117676, 0.3760802745819092, 0.3358699083328247, 0.06280720233917236, 0.012086272239685059]]",4
7,28,8.085646629333496,"[0.8811516761779785, 0.7672930955886841, 0.6311804056167603, 0.3692200183868408, -0.13193798065185547]",8.085646629333496,"[[0.8811516761779785, 0.7672930955886841, 0.6311804056167603, 0.3692200183868408, -0.13193798065185547]]",5
8,29,139.2114715576172,"[0.9616256952285767, 0.2743881940841675, 0.4922295808792114, 0.7779890298843384, -0.1018829345703125]",8.085646629333496,"[[0.8811516761779785, 0.7672930955886841, 0.6311804056167603, 0.3692200183868408, -0.13193798065185547]]",5
9,30,8.780288696289062,"[0.9928425550460815, 0.7797954082489014, 0.6782634258270264, 0.28014087677001953, 0.04249918460845947]",8.085646629333496,"[[0.8811516761779785, 0.7672930955886841, 0.6311804056167603, 0.3692200183868408, -0.13193798065185547]]",5
10,31,78.94705200195312,"[-0.011908769607543945, -0.38427793979644775, -0.029815316200256348, -0.5368908643722534, 0.7954195737838745]",8.085646629333496,"[[0.8811516761779785, 0.7672930955886841, 0.6311804056167603, 0.3692200183868408, -0.13193798065185547]]",5
11,32,863.21728515625,"[-0.8450171947479248, -0.8850917816162109, -0.953941822052002, 0.9570434093475342, -0.8006651401519775]",8.085646629333496,"[[0.8811516761779785, 0.7672930955886841, 0.6311804056167603, 0.3692200183868408, -0.13193798065185547]]",5
12,33,34.31533432006836,"[0.6338158845901489, 0.7298272848129272, 0.8606983423233032, 0.40155911445617676, 0.07794070243835449]",8.085646629333496,"[[0.8811516761779785, 0.7672930955886841, 0.6311804056167603, 0.3692200183868408, -0.13193798065185547]]",5
