iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,4.050686836242676,"[-0.53282630443573, 0.004140615463256836, -0.6018401384353638, -0.9891546964645386, 0.4185616970062256, 0.43875718116760254, 0.24920392036437988, 0.6553114652633667, -0.7163856029510498, -0.5344938039779663, 0.0007903575897216797, 0.13650107383728027, 0.7046561241149902, 0.9962191581726074, -0.8952387571334839, 0.5818421840667725, -0.07299304008483887, 0.6506078243255615, 0.9515074491500854, -0.6770367622375488]",4.050686836242676,"[[-0.53282630443573, 0.004140615463256836, -0.6018401384353638, -0.9891546964645386, 0.4185616970062256, 0.43875718116760254, 0.24920392036437988, 0.6553114652633667, -0.7163856029510498, -0.5344938039779663, 0.0007903575897216797, 0.13650107383728027, 0.7046561241149902, 0.9962191581726074, -0.8952387571334839, 0.5818421840667725, -0.07299304008483887, 0.6506078243255615, 0.9515074491500854, -0.6770367622375488]]",1
1,22,3.979368209838867,"[0.8638274669647217, -0.8338143825531006, 0.19067609310150146, -0.4248446226119995, 0.16062307357788086, 0.7985177040100098, 0.9438111782073975, 0.08896028995513916, 0.7770299911499023, -0.9870542287826538, -0.41867756843566895, 0.37031805515289307, 0.3590327501296997, 0.21882188320159912, -0.6598918437957764, 0.7328008413314819, -0.8886346817016602, -0.5572781562805176, -0.5628809928894043, 0.1283564567565918]",3.979368209838867,"[[0.8638274669647217, -0.8338143825531006, 0.19067609310150146, -0.4248446226119995, 0.16062307357788086, 0.7985177040100098, 0.9438111782073975, 0.08896028995513916, 0.7770299911499023, -0.9870542287826538, -0.41867756843566895, 0.37031805515289307, 0.3590327501296997, 0.21882188320159912, -0.6598918437957764, 0.7328008413314819, -0.8886346817016602, -0.5572781562805176, -0.5628809928894043, 0.1283564567565918]]",2
2,23,3.8772339820861816,"[-0.3559129238128662, 0.11151468753814697, -0.013622283935546875, -0.8810979127883911, 0.5861839056015015, 0.8424385786056519, -0.28274548053741455, -0.5924394130706787, 0.2596698999404907, 0.7549309730529785, -0.25211238861083984, 0.9874566793441772, 0.5009244680404663, 0.23905205726623535, -0.9341493844985962, -0.858622670173645, -0.45526182651519775, -0.7567189931869507, 0.8677330017089844, -0.06055736541748047]",3.8772339820861816,"[[-0.3559129238128662, 0.11151468753814697, -0.013622283935546875, -0.8810979127883911, 0.5861839056015015, 0.8424385786056519, -0.28274548053741455, -0.5924394130706787, 0.2596698999404907, 0.7549309730529785, -0.25211238861083984, 0.9874566793441772, 0.5009244680404663, 0.23905205726623535, -0.9341493844985962, -0.858622670173645, -0.45526182651519775, -0.7567189931869507, 0.8677330017089844, -0.06055736541748047]]",3
3,24,4.297169208526611,"[-0.43581628799438477, 0.40278589725494385, -0.681442379951477, 0.6507097482681274, 0.27437829971313477, -0.3153036832809448, 0.7042970657348633, 0.5029141902923584, -0.3601996898651123, 0.7399402856826782, -0.9794919490814209, -0.16776132583618164, -0.8117729425430298, -0.7310959100723267, 0.6642793416976929, -0.6297844648361206, -0.4783419370651245, 0.7731140851974487, -0.8817226886749268, -0.8494677543640137]",3.8772339820861816,"[[-0.3559129238128662, 0.11151468753814697, -0.013622283935546875, -0.8810979127883911, 0.5861839056015015, 0.8424385786056519, -0.28274548053741455, -0.5924394130706787, 0.2596698999404907, 0.7549309730529785, -0.25211238861083984, 0.9874566793441772, 0.5009244680404663, 0.23905205726623535, -0.9341493844985962, -0.858622670173645, -0.45526182651519775, -0.7567189931869507, 0.8677330017089844, -0.06055736541748047]]",3
4,25,4.410679817199707,"[-0.5336337089538574, -0.6864637136459351, -0.7305114269256592, -0.8572933673858643, -0.5695700645446777, -0.8923666477203369, 0.5464720726013184, 0.30557477474212646, -0.7313324213027954, -0.508405327796936, 0.9416098594665527, 0.06154203414916992, -0.7496045827865601, -0.5664212703704834, 0.9003881216049194, -0.812140703201294, -0.6052569150924683, -0.4816352128982544, 0.9412709474563599, -0.6495722532272339]",3.8772339820861816,"[[-0.3559129238128662, 0.11151468753814697, -0.013622283935546875, -0.8810979127883911, 0.5861839056015015, 0.8424385786056519, -0.28274548053741455, -0.5924394130706787, 0.2596698999404907, 0.7549309730529785, -0.25211238861083984, 0.9874566793441772, 0.5009244680404663, 0.23905205726623535, -0.9341493844985962, -0.858622670173645, -0.45526182651519775, -0.7567189931869507, 0.8677330017089844, -0.06055736541748047]]",3
5,26,3.7260448932647705,"[0.09440803527832031, 0.9439587593078613, 0.271262526512146, 0.015773653984069824, -0.9625070095062256, -0.575973391532898, -0.7794281244277954, 0.9229308366775513, 0.9033023118972778, 0.18726670742034912, -0.46163809299468994, -0.03308296203613281, -0.8514302968978882, 0.5773053169250488, -0.058937788009643555, 0.5685068368911743, -0.7038798332214355, 0.07003772258758545, 0.33228862285614014, -0.47793054580688477]",3.7260448932647705,"[[0.09440803527832031, 0.9439587593078613, 0.271262526512146, 0.015773653984069824, -0.9625070095062256, -0.575973391532898, -0.7794281244277954, 0.9229308366775513, 0.9033023118972778, 0.18726670742034912, -0.46163809299468994, -0.03308296203613281, -0.8514302968978882, 0.5773053169250488, -0.058937788009643555, 0.5685068368911743, -0.7038798332214355, 0.07003772258758545, 0.33228862285614014, -0.47793054580688477]]",4
6,27,3.805502414703369,"[0.06617105007171631, 0.11612880229949951, 0.7044726610183716, -0.9201005697250366, 0.03699839115142822, -0.18819713592529297, 0.6762809753417969, -0.05144047737121582, 0.7963391542434692, 0.8908857107162476, -0.3018871545791626, -0.580466628074646, -0.11615538597106934, 0.6352071762084961, -0.6720203161239624, 0.3870469331741333, 0.843953013420105, -0.6342346668243408, 0.7052613496780396, 0.9576503038406372]",3.7260448932647705,"[[0.09440803527832031, 0.9439587593078613, 0.271262526512146, 0.015773653984069824, -0.9625070095062256, -0.575973391532898, -0.7794281244277954, 0.9229308366775513, 0.9033023118972778, 0.18726670742034912, -0.46163809299468994, -0.03308296203613281, -0.8514302968978882, 0.5773053169250488, -0.058937788009643555, 0.5685068368911743, -0.7038798332214355, 0.07003772258758545, 0.33228862285614014, -0.47793054580688477]]",4
7,28,4.183798313140869,"[0.4108445644378662, 0.2730257511138916, -0.92861008644104, -0.32441723346710205, 0.7099778652191162, 0.8881305456161499, -0.7776228189468384, -0.33621132373809814, 0.6240024566650391, -0.4537757635116577, -0.4088921546936035, -0.12236499786376953, -0.767648458480835, -0.6692408323287964, -0.6088893413543701, 0.7298946380615234, -0.8400769233703613, 0.6850329637527466, 0.40601325035095215, 0.27084851264953613]",3.7260448932647705,"[[0.09440803527832031, 0.9439587593078613, 0.271262526512146, 0.015773653984069824, -0.9625070095062256, -0.575973391532898, -0.7794281244277954, 0.9229308366775513, 0.9033023118972778, 0.18726670742034912, -0.46163809299468994, -0.03308296203613281, -0.8514302968978882, 0.5773053169250488, -0.058937788009643555, 0.5685068368911743, -0.7038798332214355, 0.07003772258758545, 0.33228862285614014, -0.47793054580688477]]",4
8,29,4.194024085998535,"[-0.9954848289489746, 0.5525237321853638, 0.42553257942199707, -0.2422785758972168, -0.6835401058197021, 0.384152889251709, -0.5446305274963379, -0.5392931699752808, 0.8706847429275513, 0.38771307468414307, -0.40502333641052246, -0.4781991243362427, -0.7474528551101685, 0.05162763595581055, 0.595233678817749, 0.02482151985168457, 0.9141628742218018, 0.7879829406738281, 0.9435726404190063, -0.6374794244766235]",3.7260448932647705,"[[0.09440803527832031, 0.9439587593078613, 0.271262526512146, 0.015773653984069824, -0.9625070095062256, -0.575973391532898, -0.7794281244277954, 0.9229308366775513, 0.9033023118972778, 0.18726670742034912, -0.46163809299468994, -0.03308296203613281, -0.8514302968978882, 0.5773053169250488, -0.058937788009643555, 0.5685068368911743, -0.7038798332214355, 0.07003772258758545, 0.33228862285614014, -0.47793054580688477]]",4
9,30,4.110449314117432,"[-0.6499156951904297, -0.9936642646789551, -0.3758615255355835, -0.6668113470077515, 0.6106357574462891, 0.9061092138290405, -0.4995872974395752, -0.22501707077026367, -0.3543435335159302, -0.3024148941040039, -0.8513383865356445, 0.21091902256011963, -0.7643457651138306, -0.1671231985092163, -0.09006655216217041, 0.6561297178268433, 0.6154216527938843, -0.9218765497207642, 0.9697970151901245, -0.5226677656173706]",3.7260448932647705,"[[0.09440803527832031, 0.9439587593078613, 0.271262526512146, 0.015773653984069824, -0.9625070095062256, -0.575973391532898, -0.7794281244277954, 0.9229308366775513, 0.9033023118972778, 0.18726670742034912, -0.46163809299468994, -0.03308296203613281, -0.8514302968978882, 0.5773053169250488, -0.058937788009643555, 0.5685068368911743, -0.7038798332214355, 0.07003772258758545, 0.33228862285614014, -0.47793054580688477]]",4
