iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,4.06998348236084,"[-0.6705514192581177, 0.8706212043762207, 0.968246340751648, -0.12336230278015137, 0.4912329912185669, 0.5530351400375366, -0.24226081371307373, -0.477361798286438, -0.1032942533493042, -0.23893022537231445, -0.7163112163543701, 0.5944710969924927, 0.020091891288757324, -0.37588071823120117, -0.5622527599334717, 0.4445159435272217, 0.9742764234542847, -0.5690872669219971, 0.9724225997924805, 0.9535301923751831]",4.06998348236084,"[[-0.6705514192581177, 0.8706212043762207, 0.968246340751648, -0.12336230278015137, 0.4912329912185669, 0.5530351400375366, -0.24226081371307373, -0.477361798286438, -0.1032942533493042, -0.23893022537231445, -0.7163112163543701, 0.5944710969924927, 0.020091891288757324, -0.37588071823120117, -0.5622527599334717, 0.4445159435272217, 0.9742764234542847, -0.5690872669219971, 0.9724225997924805, 0.9535301923751831]]",1
1,22,3.895305871963501,"[-0.4372178316116333, 0.09253525733947754, 0.8658218383789062, -0.9304020404815674, -0.9766372442245483, 0.9972293376922607, 0.07803928852081299, 0.45763885974884033, 0.852990984916687, 0.5365204811096191, -0.20546352863311768, 0.3134375810623169, 0.06380248069763184, -0.2609483003616333, 0.0014157295227050781, -0.6108760833740234, -0.9885754585266113, 0.6603379249572754, 0.7228569984436035, 0.5588785409927368]",3.895305871963501,"[[-0.4372178316116333, 0.09253525733947754, 0.8658218383789062, -0.9304020404815674, -0.9766372442245483, 0.9972293376922607, 0.07803928852081299, 0.45763885974884033, 0.852990984916687, 0.5365204811096191, -0.20546352863311768, 0.3134375810623169, 0.06380248069763184, -0.2609483003616333, 0.0014157295227050781, -0.6108760833740234, -0.9885754585266113, 0.6603379249572754, 0.7228569984436035, 0.5588785409927368]]",2
2,23,3.814631223678589,"[-0.04818737506866455, 0.8588312864303589, -0.08691072463989258, 0.3090931177139282, 0.9713263511657715, -0.6521614789962769, 0.9979269504547119, 0.09517180919647217, -0.8349604606628418, -0.8889641761779785, -0.9965389966964722, 0.7952994108200073, 0.21537625789642334, 0.7959731817245483, 0.2872200012207031, -0.7611110210418701, -0.6224766969680786, 0.5937834978103638, 0.3259848356246948, 0.10570085048675537]",3.814631223678589,"[[-0.04818737506866455, 0.8588312864303589, -0.08691072463989258, 0.3090931177139282, 0.9713263511657715, -0.6521614789962769, 0.9979269504547119, 0.09517180919647217, -0.8349604606628418, -0.8889641761779785, -0.9965389966964722, 0.7952994108200073, 0.21537625789642334, 0.7959731817245483, 0.2872200012207031, -0.7611110210418701, -0.6224766969680786, 0.5937834978103638, 0.3259848356246948, 0.10570085048675537]]",3
3,24,4.332335948944092,"[0.5734720230102539, 0.8466132879257202, 0.8770492076873779, -0.2176111936569214, -0.5195424556732178, 0.9357060194015503, -0.9592751264572144, 0.45267319679260254, -0.5044403076171875, 0.47095048427581787, -0.7038103342056274, -0.7596515417098999, -0.4388434886932373, 0.045551419258117676, 0.7250206470489502, -0.8944826126098633, 0.4277688264846802, 0.5211329460144043, -0.7204107046127319, 0.4388364553451538]",3.814631223678589,"[[-0.04818737506866455, 0.8588312864303589, -0.08691072463989258, 0.3090931177139282, 0.9713263511657715, -0.6521614789962769, 0.9979269504547119, 0.09517180919647217, -0.8349604606628418, -0.8889641761779785, -0.9965389966964722, 0.7952994108200073, 0.21537625789642334, 0.7959731817245483, 0.2872200012207031, -0.7611110210418701, -0.6224766969680786, 0.5937834978103638, 0.3259848356246948, 0.10570085048675537]]",3
4,25,4.2323899269104,"[0.7133766412734985, -0.8121839761734009, 0.7285400629043579, 0.8998448848724365, -0.8395484685897827, -0.4503668546676636, 0.7712976932525635, -0.7667982578277588, -0.8820569515228271, 0.22426319122314453, -0.8444929122924805, -0.2749539613723755, -0.5724096298217773, 0.23094797134399414, -0.6679486036300659, -0.7714297771453857, -0.43952488899230957, -0.46294736862182617, 0.390181303024292, 0.33111870288848877]",3.814631223678589,"[[-0.04818737506866455, 0.8588312864303589, -0.08691072463989258, 0.3090931177139282, 0.9713263511657715, -0.6521614789962769, 0.9979269504547119, 0.09517180919647217, -0.8349604606628418, -0.8889641761779785, -0.9965389966964722, 0.7952994108200073, 0.21537625789642334, 0.7959731817245483, 0.2872200012207031, -0.7611110210418701, -0.6224766969680786, 0.5937834978103638, 0.3259848356246948, 0.10570085048675537]]",3
5,26,4.020535469055176,"[0.8334808349609375, 0.4715646505355835, -0.3592355251312256, -0.43375325202941895, -0.8308898210525513, 0.9734483957290649, 0.6995203495025635, -0.0953817367553711, 0.5210126638412476, -0.13984978199005127, -0.7838469743728638, -0.8783518075942993, -0.7823002338409424, -0.4334491491317749, 0.33302152156829834, 0.24373602867126465, -0.5014971494674683, -0.3404204845428467, 0.9892852306365967, -0.14154160022735596]",3.814631223678589,"[[-0.04818737506866455, 0.8588312864303589, -0.08691072463989258, 0.3090931177139282, 0.9713263511657715, -0.6521614789962769, 0.9979269504547119, 0.09517180919647217, -0.8349604606628418, -0.8889641761779785, -0.9965389966964722, 0.7952994108200073, 0.21537625789642334, 0.7959731817245483, 0.2872200012207031, -0.7611110210418701, -0.6224766969680786, 0.5937834978103638, 0.3259848356246948, 0.10570085048675537]]",3
6,27,4.160624980926514,"[-0.8851115703582764, -0.6967390775680542, 0.9534709453582764, -0.29838013648986816, 0.28938353061676025, 0.08641707897186279, 0.775871992111206, -0.7605807781219482, 0.22773289680480957, -0.5997638702392578, 0.9016622304916382, 0.6598812341690063, -0.7884392738342285, 0.3891174793243408, -0.8522995710372925, 0.23767435550689697, -0.6623456478118896, -0.6019389629364014, 0.7961170673370361, -0.7866531610488892]",3.814631223678589,"[[-0.04818737506866455, 0.8588312864303589, -0.08691072463989258, 0.3090931177139282, 0.9713263511657715, -0.6521614789962769, 0.9979269504547119, 0.09517180919647217, -0.8349604606628418, -0.8889641761779785, -0.9965389966964722, 0.7952994108200073, 0.21537625789642334, 0.7959731817245483, 0.2872200012207031, -0.7611110210418701, -0.6224766969680786, 0.5937834978103638, 0.3259848356246948, 0.10570085048675537]]",3
7,28,4.176630020141602,"[0.476276159286499, 0.24084889888763428, -0.571413516998291, -0.7965000867843628, -0.8527588844299316, 0.6597307920455933, -0.8292213678359985, 0.8694825172424316, -0.00971078872680664, -0.5053904056549072, -0.3136390447616577, 0.9817618131637573, 0.45981812477111816, -0.8024061918258667, -0.780807614326477, 0.2238675355911255, -0.848859429359436, 0.837266206741333, 0.8187440633773804, -0.8287930488586426]",3.814631223678589,"[[-0.04818737506866455, 0.8588312864303589, -0.08691072463989258, 0.3090931177139282, 0.9713263511657715, -0.6521614789962769, 0.9979269504547119, 0.09517180919647217, -0.8349604606628418, -0.8889641761779785, -0.9965389966964722, 0.7952994108200073, 0.21537625789642334, 0.7959731817245483, 0.2872200012207031, -0.7611110210418701, -0.6224766969680786, 0.5937834978103638, 0.3259848356246948, 0.10570085048675537]]",3
8,29,4.070122718811035,"[0.17477786540985107, 0.6851315498352051, 0.896682620048523, 0.5947457551956177, -0.6710466146469116, -0.648723840713501, 0.26796114444732666, -0.5815072059631348, 0.6386245489120483, -0.24290382862091064, 0.924323558807373, 0.290566086769104, -0.6467831134796143, 0.7620110511779785, -0.7005928754806519, -0.05839955806732178, 0.7941229343414307, -0.9339829683303833, 0.03681051731109619, 0.9215047359466553]",3.814631223678589,"[[-0.04818737506866455, 0.8588312864303589, -0.08691072463989258, 0.3090931177139282, 0.9713263511657715, -0.6521614789962769, 0.9979269504547119, 0.09517180919647217, -0.8349604606628418, -0.8889641761779785, -0.9965389966964722, 0.7952994108200073, 0.21537625789642334, 0.7959731817245483, 0.2872200012207031, -0.7611110210418701, -0.6224766969680786, 0.5937834978103638, 0.3259848356246948, 0.10570085048675537]]",3
9,30,4.050319194793701,"[-0.7319930791854858, -0.5047719478607178, 0.28337228298187256, 0.07288777828216553, -0.29691779613494873, -0.2667536735534668, 0.7859698534011841, -0.8351930379867554, -0.49870622158050537, 0.8187859058380127, 0.3258143663406372, -0.7208318710327148, -0.8129564523696899, -0.8711919784545898, 0.6284050941467285, 0.7717740535736084, 0.12316691875457764, 0.5172814130783081, 0.6140369176864624, -0.2337568998336792]",3.814631223678589,"[[-0.04818737506866455, 0.8588312864303589, -0.08691072463989258, 0.3090931177139282, 0.9713263511657715, -0.6521614789962769, 0.9979269504547119, 0.09517180919647217, -0.8349604606628418, -0.8889641761779785, -0.9965389966964722, 0.7952994108200073, 0.21537625789642334, 0.7959731817245483, 0.2872200012207031, -0.7611110210418701, -0.6224766969680786, 0.5937834978103638, 0.3259848356246948, 0.10570085048675537]]",3
10,31,3.9991683959960938,"[-0.7775298357009888, -0.035590410232543945, -0.6397762298583984, -0.9210549592971802, -0.024344444274902344, 0.6563204526901245, 0.9304860830307007, 0.8227540254592896, 0.8674106597900391, -0.23258614540100098, 0.6085474491119385, -0.8828089237213135, -0.2406398057937622, -0.2929666042327881, 0.6011964082717896, 0.6872348785400391, 0.9836386442184448, 0.27637922763824463, 0.9672806262969971, -0.9344174861907959]",3.814631223678589,"[[-0.04818737506866455, 0.8588312864303589, -0.08691072463989258, 0.3090931177139282, 0.9713263511657715, -0.6521614789962769, 0.9979269504547119, 0.09517180919647217, -0.8349604606628418, -0.8889641761779785, -0.9965389966964722, 0.7952994108200073, 0.21537625789642334, 0.7959731817245483, 0.2872200012207031, -0.7611110210418701, -0.6224766969680786, 0.5937834978103638, 0.3259848356246948, 0.10570085048675537]]",3
11,32,3.7654001712799072,"[-0.759917140007019, 0.9069335460662842, 0.22914206981658936, 0.6615078449249268, 0.03780055046081543, -0.17531073093414307, 0.8366389274597168, 0.9633036851882935, -0.025424957275390625, 0.1792360544204712, -0.723007321357727, 0.6179732084274292, -0.7173643112182617, -0.859572172164917, -0.9435235261917114, 0.21878468990325928, 0.7394528388977051, -0.9050700664520264, -0.07548582553863525, -0.4732842445373535]",3.7654001712799072,"[[-0.759917140007019, 0.9069335460662842, 0.22914206981658936, 0.6615078449249268, 0.03780055046081543, -0.17531073093414307, 0.8366389274597168, 0.9633036851882935, -0.025424957275390625, 0.1792360544204712, -0.723007321357727, 0.6179732084274292, -0.7173643112182617, -0.859572172164917, -0.9435235261917114, 0.21878468990325928, 0.7394528388977051, -0.9050700664520264, -0.07548582553863525, -0.4732842445373535]]",4
