iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,4.296205997467041,"[0.8130756616592407, -0.62688148021698, 0.24686701595783234, 0.5951448678970337, 0.8119290471076965, 0.9276657104492188, -0.19987201690673828, -0.9322599768638611, 0.47220075130462646, -0.7024007439613342, -0.9766817688941956, -0.5313841104507446, 0.859576404094696, -0.26494258642196655, 0.9425089359283447, -0.8884421586990356, 0.7427279949188232, -0.9098559021949768, 0.38058313727378845, 0.695834755897522]",4.296205997467041,"[[0.8130756616592407, -0.62688148021698, 0.24686701595783234, 0.5951448678970337, 0.8119290471076965, 0.9276657104492188, -0.19987201690673828, -0.9322599768638611, 0.47220075130462646, -0.7024007439613342, -0.9766817688941956, -0.5313841104507446, 0.859576404094696, -0.26494258642196655, 0.9425089359283447, -0.8884421586990356, 0.7427279949188232, -0.9098559021949768, 0.38058313727378845, 0.695834755897522]]",1
1,22,4.104844093322754,"[0.5268316268920898, 0.6999772191047668, -0.7776030898094177, -0.45441827178001404, 0.9574881792068481, 0.8682572245597839, 0.5826475024223328, -0.07243846356868744, -0.6377509236335754, -0.05039244145154953, -0.9417517781257629, -0.20545171201229095, 0.7280315160751343, -0.5030359625816345, -1.0, -0.4131195843219757, 0.7640470266342163, 0.4113195538520813, 0.06219838559627533, -0.7960250377655029]",4.104844093322754,"[[0.5268316268920898, 0.6999772191047668, -0.7776030898094177, -0.45441827178001404, 0.9574881792068481, 0.8682572245597839, 0.5826475024223328, -0.07243846356868744, -0.6377509236335754, -0.05039244145154953, -0.9417517781257629, -0.20545171201229095, 0.7280315160751343, -0.5030359625816345, -1.0, -0.4131195843219757, 0.7640470266342163, 0.4113195538520813, 0.06219838559627533, -0.7960250377655029]]",2
2,23,4.432722568511963,"[0.6050634384155273, 0.703070878982544, 0.48025256395339966, 0.9110531210899353, 0.8854783177375793, 0.9901913404464722, -0.9780439138412476, -0.9651641249656677, -0.7980471849441528, -0.9229551553726196, -0.5117672681808472, 0.664150595664978, 0.9895720481872559, 0.8461742401123047, -0.2242753952741623, 0.34692296385765076, -0.9008995294570923, 0.6271872520446777, -0.9620895385742188, -0.5855421423912048]",4.104844093322754,"[[0.5268316268920898, 0.6999772191047668, -0.7776030898094177, -0.45441827178001404, 0.9574881792068481, 0.8682572245597839, 0.5826475024223328, -0.07243846356868744, -0.6377509236335754, -0.05039244145154953, -0.9417517781257629, -0.20545171201229095, 0.7280315160751343, -0.5030359625816345, -1.0, -0.4131195843219757, 0.7640470266342163, 0.4113195538520813, 0.06219838559627533, -0.7960250377655029]]",2
3,24,4.1168437004089355,"[-0.8455338478088379, -0.1146053895354271, 0.7706220746040344, 0.7682417035102844, -0.6026626825332642, -0.8087351322174072, 0.6573756337165833, 0.9261023998260498, -0.5565342307090759, 0.46510908007621765, 0.7578575611114502, -0.12010571360588074, -0.936376690864563, -1.0, 0.9558736681938171, -0.22426412999629974, -0.775924026966095, 0.7657576203346252, 0.28435418009757996, 0.3013988733291626]",4.104844093322754,"[[0.5268316268920898, 0.6999772191047668, -0.7776030898094177, -0.45441827178001404, 0.9574881792068481, 0.8682572245597839, 0.5826475024223328, -0.07243846356868744, -0.6377509236335754, -0.05039244145154953, -0.9417517781257629, -0.20545171201229095, 0.7280315160751343, -0.5030359625816345, -1.0, -0.4131195843219757, 0.7640470266342163, 0.4113195538520813, 0.06219838559627533, -0.7960250377655029]]",2
4,25,4.373586177825928,"[0.1654501110315323, 0.5615755915641785, -0.7873407006263733, 0.570046067237854, -0.7324088215827942, -0.7097275257110596, -0.8913824558258057, -0.6294483542442322, -0.35176876187324524, -0.7048332095146179, -0.977089524269104, -0.8599735498428345, -0.930239737033844, -0.8187792897224426, 0.9094951152801514, 0.7747054100036621, 0.9382931590080261, 0.6394449472427368, 0.9871312975883484, -0.38916483521461487]",4.104844093322754,"[[0.5268316268920898, 0.6999772191047668, -0.7776030898094177, -0.45441827178001404, 0.9574881792068481, 0.8682572245597839, 0.5826475024223328, -0.07243846356868744, -0.6377509236335754, -0.05039244145154953, -0.9417517781257629, -0.20545171201229095, 0.7280315160751343, -0.5030359625816345, -1.0, -0.4131195843219757, 0.7640470266342163, 0.4113195538520813, 0.06219838559627533, -0.7960250377655029]]",2
5,26,3.976391553878784,"[0.23786009848117828, 0.1592058688402176, 0.8152576088905334, -0.62933748960495, -0.787477433681488, -0.3027351200580597, -0.6667041778564453, -0.41879338026046753, 0.9751690030097961, 0.8248608708381653, -0.8978598117828369, -0.9680838584899902, 0.579644501209259, 0.1225058063864708, 0.9472235441207886, -0.0031735384836792946, -0.7886347770690918, -0.22336992621421814, 0.7110320329666138, 0.9892733097076416]",3.976391553878784,"[[0.23786009848117828, 0.1592058688402176, 0.8152576088905334, -0.62933748960495, -0.787477433681488, -0.3027351200580597, -0.6667041778564453, -0.41879338026046753, 0.9751690030097961, 0.8248608708381653, -0.8978598117828369, -0.9680838584899902, 0.579644501209259, 0.1225058063864708, 0.9472235441207886, -0.0031735384836792946, -0.7886347770690918, -0.22336992621421814, 0.7110320329666138, 0.9892733097076416]]",3
6,27,3.825294017791748,"[-0.6261164546012878, 0.3204773962497711, -0.02603713981807232, -0.15345215797424316, 0.893876850605011, -0.08621613681316376, 0.9218782186508179, -0.7489622831344604, -0.9600903987884521, -0.07858467102050781, 0.7640308737754822, -0.10084758698940277, -0.9797335863113403, 0.5508273243904114, 0.40385302901268005, 0.9599119424819946, 0.7712915539741516, -0.9611430168151855, 0.977501630783081, -0.4053063690662384]",3.825294017791748,"[[-0.6261164546012878, 0.3204773962497711, -0.02603713981807232, -0.15345215797424316, 0.893876850605011, -0.08621613681316376, 0.9218782186508179, -0.7489622831344604, -0.9600903987884521, -0.07858467102050781, 0.7640308737754822, -0.10084758698940277, -0.9797335863113403, 0.5508273243904114, 0.40385302901268005, 0.9599119424819946, 0.7712915539741516, -0.9611430168151855, 0.977501630783081, -0.4053063690662384]]",4
7,28,4.245743274688721,"[0.20892900228500366, -0.9872550368309021, 0.012365195900201797, -0.3637370467185974, -0.7875199317932129, 0.64506995677948, 0.8314353823661804, -0.7145366668701172, -0.7240582704544067, 0.9155781865119934, -0.8622329235076904, -0.6523221135139465, 0.5015708804130554, 0.881344199180603, 0.33184006810188293, 0.9145888686180115, -0.4546036720275879, -0.7696332335472107, 0.6990358829498291, -0.8809623718261719]",3.825294017791748,"[[-0.6261164546012878, 0.3204773962497711, -0.02603713981807232, -0.15345215797424316, 0.893876850605011, -0.08621613681316376, 0.9218782186508179, -0.7489622831344604, -0.9600903987884521, -0.07858467102050781, 0.7640308737754822, -0.10084758698940277, -0.9797335863113403, 0.5508273243904114, 0.40385302901268005, 0.9599119424819946, 0.7712915539741516, -0.9611430168151855, 0.977501630783081, -0.4053063690662384]]",4
8,29,4.248855113983154,"[-0.5715817213058472, -0.9416654109954834, -0.14896057546138763, -0.7982592582702637, -0.8945476412773132, 0.5872006416320801, 0.15814638137817383, -0.9868282079696655, -0.9199740290641785, -0.9935178160667419, 0.9021430611610413, -0.6539586782455444, 0.2547898292541504, 0.5489258170127869, -0.6952981352806091, 0.9591437578201294, 0.958631157875061, -0.8130382895469666, -0.7296313643455505, 0.6990483403205872]",3.825294017791748,"[[-0.6261164546012878, 0.3204773962497711, -0.02603713981807232, -0.15345215797424316, 0.893876850605011, -0.08621613681316376, 0.9218782186508179, -0.7489622831344604, -0.9600903987884521, -0.07858467102050781, 0.7640308737754822, -0.10084758698940277, -0.9797335863113403, 0.5508273243904114, 0.40385302901268005, 0.9599119424819946, 0.7712915539741516, -0.9611430168151855, 0.977501630783081, -0.4053063690662384]]",4
9,30,4.065337657928467,"[0.05641615390777588, 0.82476806640625, 0.7423302531242371, 0.7547067403793335, -0.8749854564666748, -0.04545094072818756, 0.8097364902496338, -0.40037328004837036, 0.005109666846692562, -0.2551600933074951, 1.0, 0.6943808794021606, 0.7557063698768616, 0.44188418984413147, -0.5908851027488708, -0.36106356978416443, -0.9948864579200745, -0.7786344289779663, 0.724280595779419, 0.6822211146354675]",3.825294017791748,"[[-0.6261164546012878, 0.3204773962497711, -0.02603713981807232, -0.15345215797424316, 0.893876850605011, -0.08621613681316376, 0.9218782186508179, -0.7489622831344604, -0.9600903987884521, -0.07858467102050781, 0.7640308737754822, -0.10084758698940277, -0.9797335863113403, 0.5508273243904114, 0.40385302901268005, 0.9599119424819946, 0.7712915539741516, -0.9611430168151855, 0.977501630783081, -0.4053063690662384]]",4
