iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,4.276665210723877,"[-0.011843141168355942, 0.5343415141105652, 0.2901180684566498, 0.5626429319381714, -0.8641230463981628, 0.7517322301864624, -0.7083950638771057, 0.7733040452003479, 0.773076593875885, -0.5197359323501587, -0.9102886915206909, -0.4931414723396301, -0.699040949344635, -0.7009465098381042, -0.3246152997016907, 1.0, 0.8960859775543213, -0.7458216547966003, -0.23488874733448029, 0.9827241897583008]",4.276665210723877,"[[-0.011843141168355942, 0.5343415141105652, 0.2901180684566498, 0.5626429319381714, -0.8641230463981628, 0.7517322301864624, -0.7083950638771057, 0.7733040452003479, 0.773076593875885, -0.5197359323501587, -0.9102886915206909, -0.4931414723396301, -0.699040949344635, -0.7009465098381042, -0.3246152997016907, 1.0, 0.8960859775543213, -0.7458216547966003, -0.23488874733448029, 0.9827241897583008]]",1
1,22,4.218630313873291,"[-0.9799681305885315, -0.6189461946487427, 0.8778319358825684, -0.8919251561164856, -0.45377930998802185, 0.8897204995155334, 0.6026322245597839, -0.8991561532020569, -0.6279732584953308, 0.08443305641412735, -0.6800165772438049, 0.9739130139350891, 0.8837890625, -0.9322645664215088, -0.2983822822570801, -0.9761239886283875, 0.348588764667511, -0.5986525416374207, 0.7516148686408997, -0.09754760563373566]",4.218630313873291,"[[-0.9799681305885315, -0.6189461946487427, 0.8778319358825684, -0.8919251561164856, -0.45377930998802185, 0.8897204995155334, 0.6026322245597839, -0.8991561532020569, -0.6279732584953308, 0.08443305641412735, -0.6800165772438049, 0.9739130139350891, 0.8837890625, -0.9322645664215088, -0.2983822822570801, -0.9761239886283875, 0.348588764667511, -0.5986525416374207, 0.7516148686408997, -0.09754760563373566]]",2
2,23,4.078662872314453,"[-0.8655192852020264, -0.006843917537480593, -0.87232905626297, -0.9476396441459656, 0.015781093388795853, 0.9915916919708252, 0.8105971813201904, -0.9864767789840698, -0.31890368461608887, 0.9869574904441833, -0.5752095580101013, 0.9237582087516785, 0.34637314081192017, 0.38997936248779297, 0.39143669605255127, 0.8916155099868774, -0.42468613386154175, -0.8057299256324768, -0.8101106286048889, 0.917689859867096]",4.078662872314453,"[[-0.8655192852020264, -0.006843917537480593, -0.87232905626297, -0.9476396441459656, 0.015781093388795853, 0.9915916919708252, 0.8105971813201904, -0.9864767789840698, -0.31890368461608887, 0.9869574904441833, -0.5752095580101013, 0.9237582087516785, 0.34637314081192017, 0.38997936248779297, 0.39143669605255127, 0.8916155099868774, -0.42468613386154175, -0.8057299256324768, -0.8101106286048889, 0.917689859867096]]",3
3,24,3.869183301925659,"[0.2147766649723053, 0.8926961421966553, -0.2956491708755493, 0.5870876312255859, 0.021124817430973053, 0.8674874901771545, -0.5675334930419922, -0.9304001331329346, 0.05790844187140465, 0.7983049154281616, -0.9803601503372192, 1.0, -0.2657918930053711, 0.2373499572277069, -0.8749061822891235, -0.35849887132644653, -0.41877973079681396, -0.9816089272499084, 0.583672821521759, -0.12991546094417572]",3.869183301925659,"[[0.2147766649723053, 0.8926961421966553, -0.2956491708755493, 0.5870876312255859, 0.021124817430973053, 0.8674874901771545, -0.5675334930419922, -0.9304001331329346, 0.05790844187140465, 0.7983049154281616, -0.9803601503372192, 1.0, -0.2657918930053711, 0.2373499572277069, -0.8749061822891235, -0.35849887132644653, -0.41877973079681396, -0.9816089272499084, 0.583672821521759, -0.12991546094417572]]",4
4,25,3.821802854537964,"[-0.11540543287992477, 0.517752468585968, 0.6322209239006042, 0.2397998720407486, -1.0, -0.32316669821739197, 0.9797213673591614, 0.13583463430404663, -0.8314332962036133, 0.9405363202095032, 0.8655546307563782, 0.8497138619422913, 0.7732768058776855, -0.30716854333877563, -0.03602403402328491, 0.9661574959754944, -0.9417779445648193, -0.6201391220092773, 0.05438220500946045, -0.9074718952178955]",3.821802854537964,"[[-0.11540543287992477, 0.517752468585968, 0.6322209239006042, 0.2397998720407486, -1.0, -0.32316669821739197, 0.9797213673591614, 0.13583463430404663, -0.8314332962036133, 0.9405363202095032, 0.8655546307563782, 0.8497138619422913, 0.7732768058776855, -0.30716854333877563, -0.03602403402328491, 0.9661574959754944, -0.9417779445648193, -0.6201391220092773, 0.05438220500946045, -0.9074718952178955]]",5
5,26,4.063704490661621,"[0.2601471245288849, 0.22218063473701477, 0.4917171597480774, 0.7706839442253113, 0.916412353515625, -0.4474687874317169, 0.7251761555671692, -0.19464249908924103, -0.19008558988571167, -0.979544997215271, -0.23338378965854645, -0.6649472713470459, -0.5644952058792114, -0.8493713140487671, -0.6207733750343323, 0.9838618636131287, -0.6696116924285889, 0.8458085060119629, 0.13608238101005554, -0.9213321208953857]",3.821802854537964,"[[-0.11540543287992477, 0.517752468585968, 0.6322209239006042, 0.2397998720407486, -1.0, -0.32316669821739197, 0.9797213673591614, 0.13583463430404663, -0.8314332962036133, 0.9405363202095032, 0.8655546307563782, 0.8497138619422913, 0.7732768058776855, -0.30716854333877563, -0.03602403402328491, 0.9661574959754944, -0.9417779445648193, -0.6201391220092773, 0.05438220500946045, -0.9074718952178955]]",5
6,27,4.232600688934326,"[-0.9454813599586487, -0.9816918969154358, 0.8008590936660767, -0.42036306858062744, 0.048812706023454666, -0.9590021371841431, 0.7244961857795715, -0.6267433166503906, 0.34780746698379517, 0.3409634828567505, 0.6596698760986328, -0.8597084879875183, -0.9814168810844421, 0.6087438464164734, -0.24416154623031616, 0.46000936627388, -0.5718698501586914, 0.7515562772750854, 0.24231469631195068, 0.9127987623214722]",3.821802854537964,"[[-0.11540543287992477, 0.517752468585968, 0.6322209239006042, 0.2397998720407486, -1.0, -0.32316669821739197, 0.9797213673591614, 0.13583463430404663, -0.8314332962036133, 0.9405363202095032, 0.8655546307563782, 0.8497138619422913, 0.7732768058776855, -0.30716854333877563, -0.03602403402328491, 0.9661574959754944, -0.9417779445648193, -0.6201391220092773, 0.05438220500946045, -0.9074718952178955]]",5
7,28,4.2537760734558105,"[-0.532545804977417, -0.8889074325561523, 0.24379554390907288, -0.4198380410671234, -0.7607388496398926, 0.46037936210632324, 0.9198817014694214, 0.6493943333625793, -0.8419336080551147, 0.6401886940002441, -0.48957258462905884, -0.7425128221511841, 0.7548065185546875, 0.3699272572994232, -0.8381384015083313, 0.28730934858322144, -0.21904096007347107, 0.9849790930747986, 0.586719274520874, -0.20931017398834229]",3.821802854537964,"[[-0.11540543287992477, 0.517752468585968, 0.6322209239006042, 0.2397998720407486, -1.0, -0.32316669821739197, 0.9797213673591614, 0.13583463430404663, -0.8314332962036133, 0.9405363202095032, 0.8655546307563782, 0.8497138619422913, 0.7732768058776855, -0.30716854333877563, -0.03602403402328491, 0.9661574959754944, -0.9417779445648193, -0.6201391220092773, 0.05438220500946045, -0.9074718952178955]]",5
8,29,4.040083408355713,"[0.5556398630142212, -0.7956655025482178, 1.0, -0.15047264099121094, -0.3218449354171753, 0.8033379912376404, -0.894779622554779, -0.3547045588493347, -0.3225213885307312, 0.4367702603340149, 0.08360661566257477, 0.6673310995101929, -0.9605600237846375, -0.588779866695404, -1.0, -0.3223067820072174, 0.05540534481406212, 0.967101514339447, 0.35377785563468933, -0.48733511567115784]",3.821802854537964,"[[-0.11540543287992477, 0.517752468585968, 0.6322209239006042, 0.2397998720407486, -1.0, -0.32316669821739197, 0.9797213673591614, 0.13583463430404663, -0.8314332962036133, 0.9405363202095032, 0.8655546307563782, 0.8497138619422913, 0.7732768058776855, -0.30716854333877563, -0.03602403402328491, 0.9661574959754944, -0.9417779445648193, -0.6201391220092773, 0.05438220500946045, -0.9074718952178955]]",5
9,30,4.223836898803711,"[-0.9779572486877441, -0.39987531304359436, 0.741072416305542, 0.7308757901191711, -0.5536554455757141, -0.5198255181312561, 0.4999506175518036, -0.056188445538282394, 0.19505226612091064, -0.6238206624984741, -0.27392154932022095, 0.9898800849914551, 0.1903374046087265, 0.926811695098877, -0.8423681259155273, -0.4953666925430298, 0.7701164484024048, 0.5894366502761841, 0.9564926028251648, -0.4963066279888153]",3.821802854537964,"[[-0.11540543287992477, 0.517752468585968, 0.6322209239006042, 0.2397998720407486, -1.0, -0.32316669821739197, 0.9797213673591614, 0.13583463430404663, -0.8314332962036133, 0.9405363202095032, 0.8655546307563782, 0.8497138619422913, 0.7732768058776855, -0.30716854333877563, -0.03602403402328491, 0.9661574959754944, -0.9417779445648193, -0.6201391220092773, 0.05438220500946045, -0.9074718952178955]]",5
