iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,395.6963806152344,"[0.17884981632232666, -0.4838383197784424, 0.3298938274383545, 0.41283297538757324, 0.08105838298797607, 0.43743741512298584, 0.397291898727417, -0.8319371938705444, 0.4001922607421875, 0.31344640254974365, 0.6298015117645264, 0.6314367055892944, 0.46905505657196045, 0.7117780447006226, -0.10295045375823975, 0.07746708393096924, 0.47892653942108154, 0.720008134841919, -0.27784883975982666, -0.17856848239898682]",395.6963806152344,"[[0.17884981632232666, -0.4838383197784424, 0.3298938274383545, 0.41283297538757324, 0.08105838298797607, 0.43743741512298584, 0.397291898727417, -0.8319371938705444, 0.4001922607421875, 0.31344640254974365, 0.6298015117645264, 0.6314367055892944, 0.46905505657196045, 0.7117780447006226, -0.10295045375823975, 0.07746708393096924, 0.47892653942108154, 0.720008134841919, -0.27784883975982666, -0.17856848239898682]]",1
1,22,2006.41552734375,"[-0.8357768058776855, 0.18414151668548584, -0.6946572065353394, -0.23734629154205322, -0.3802039623260498, -0.543670654296875, -0.5765995979309082, -0.589561939239502, -0.9792414903640747, -0.992661714553833, -0.46739864349365234, -0.0841531753540039, 0.48491060733795166, -0.10199630260467529, -0.11207449436187744, 0.8418456315994263, -0.8605341911315918, -0.5496187210083008, -0.7939549684524536, -0.7565008401870728]",395.6963806152344,"[[0.17884981632232666, -0.4838383197784424, 0.3298938274383545, 0.41283297538757324, 0.08105838298797607, 0.43743741512298584, 0.397291898727417, -0.8319371938705444, 0.4001922607421875, 0.31344640254974365, 0.6298015117645264, 0.6314367055892944, 0.46905505657196045, 0.7117780447006226, -0.10295045375823975, 0.07746708393096924, 0.47892653942108154, 0.720008134841919, -0.27784883975982666, -0.17856848239898682]]",1
2,23,548.0257568359375,"[0.9853618144989014, 0.9668041467666626, 0.0043752193450927734, 0.12430739402770996, 0.13063406944274902, 0.18569791316986084, -0.19047129154205322, -0.0028069019317626953, 0.30050504207611084, 0.40756678581237793, -0.0649259090423584, 0.9153358936309814, 0.20510005950927734, 0.7620372772216797, 0.8986791372299194, -0.6547625064849854, 0.699764609336853, 0.23288476467132568, 0.11899757385253906, -0.0518268346786499]",395.6963806152344,"[[0.17884981632232666, -0.4838383197784424, 0.3298938274383545, 0.41283297538757324, 0.08105838298797607, 0.43743741512298584, 0.397291898727417, -0.8319371938705444, 0.4001922607421875, 0.31344640254974365, 0.6298015117645264, 0.6314367055892944, 0.46905505657196045, 0.7117780447006226, -0.10295045375823975, 0.07746708393096924, 0.47892653942108154, 0.720008134841919, -0.27784883975982666, -0.17856848239898682]]",1
3,24,321.66033935546875,"[-0.08873546123504639, 0.33542442321777344, 0.4035295248031616, -0.012232780456542969, -0.042426347732543945, -0.7229752540588379, 0.014636397361755371, 0.840916633605957, -0.01627504825592041, 0.05930030345916748, -0.023970961570739746, -0.06687581539154053, -0.221482515335083, 0.1469728946685791, 0.158766508102417, -0.39776742458343506, 0.48907220363616943, -0.393049955368042, 0.1489849090576172, 0.07394945621490479]",321.66033935546875,"[[-0.08873546123504639, 0.33542442321777344, 0.4035295248031616, -0.012232780456542969, -0.042426347732543945, -0.7229752540588379, 0.014636397361755371, 0.840916633605957, -0.01627504825592041, 0.05930030345916748, -0.023970961570739746, -0.06687581539154053, -0.221482515335083, 0.1469728946685791, 0.158766508102417, -0.39776742458343506, 0.48907220363616943, -0.393049955368042, 0.1489849090576172, 0.07394945621490479]]",2
4,25,571.4761352539062,"[-0.016541481018066406, -0.6961497068405151, -0.8329712152481079, 0.4926328659057617, 0.3690232038497925, 0.2064359188079834, 0.4157423973083496, -0.6146825551986694, 0.2763383388519287, -0.424846887588501, 0.1982649564743042, -0.4507486820220947, 0.3989599943161011, -0.7169877290725708, -0.2803133726119995, -0.0799858570098877, -0.04364156723022461, 0.0902022123336792, -0.613092303276062, 0.18093931674957275]",321.66033935546875,"[[-0.08873546123504639, 0.33542442321777344, 0.4035295248031616, -0.012232780456542969, -0.042426347732543945, -0.7229752540588379, 0.014636397361755371, 0.840916633605957, -0.01627504825592041, 0.05930030345916748, -0.023970961570739746, -0.06687581539154053, -0.221482515335083, 0.1469728946685791, 0.158766508102417, -0.39776742458343506, 0.48907220363616943, -0.393049955368042, 0.1489849090576172, 0.07394945621490479]]",2
5,26,435.99615478515625,"[-0.17357134819030762, -0.08828270435333252, 0.5472915172576904, 0.6799118518829346, -0.16963732242584229, -0.48595130443573, 0.10522115230560303, -0.2451012134552002, 0.9408149719238281, -0.020684480667114258, -0.07830798625946045, 0.2621070146560669, -0.44017302989959717, 0.3974604606628418, 0.009867191314697266, -0.31228840351104736, 0.5705821514129639, 0.633642315864563, -0.3262484073638916, 0.30483174324035645]",321.66033935546875,"[[-0.08873546123504639, 0.33542442321777344, 0.4035295248031616, -0.012232780456542969, -0.042426347732543945, -0.7229752540588379, 0.014636397361755371, 0.840916633605957, -0.01627504825592041, 0.05930030345916748, -0.023970961570739746, -0.06687581539154053, -0.221482515335083, 0.1469728946685791, 0.158766508102417, -0.39776742458343506, 0.48907220363616943, -0.393049955368042, 0.1489849090576172, 0.07394945621490479]]",2
6,27,1207.50732421875,"[-0.16037261486053467, 0.3604319095611572, -0.9923210144042969, 0.6176142692565918, 0.820669412612915, -0.5988872051239014, -0.446155309677124, -0.1707451343536377, -0.8711203336715698, -0.862994909286499, -0.6771872043609619, -0.3526066541671753, -0.020236968994140625, 0.08129560947418213, 0.3622438907623291, 0.4097428321838379, -0.44942498207092285, 0.5927793979644775, -0.31975245475769043, -0.47579753398895264]",321.66033935546875,"[[-0.08873546123504639, 0.33542442321777344, 0.4035295248031616, -0.012232780456542969, -0.042426347732543945, -0.7229752540588379, 0.014636397361755371, 0.840916633605957, -0.01627504825592041, 0.05930030345916748, -0.023970961570739746, -0.06687581539154053, -0.221482515335083, 0.1469728946685791, 0.158766508102417, -0.39776742458343506, 0.48907220363616943, -0.393049955368042, 0.1489849090576172, 0.07394945621490479]]",2
7,28,436.39208984375,"[-0.0072062015533447266, -0.8118979930877686, 0.04706847667694092, -0.40813684463500977, 0.21414804458618164, -0.29855310916900635, -0.3004826307296753, 0.3463318347930908, -0.20237040519714355, -0.10515820980072021, 0.05445301532745361, 0.316189169883728, -0.05302262306213379, 0.3275028467178345, -0.3494279384613037, -0.5350959300994873, 0.9975351095199585, 0.491802453994751, 0.08570480346679688, 0.9132341146469116]",321.66033935546875,"[[-0.08873546123504639, 0.33542442321777344, 0.4035295248031616, -0.012232780456542969, -0.042426347732543945, -0.7229752540588379, 0.014636397361755371, 0.840916633605957, -0.01627504825592041, 0.05930030345916748, -0.023970961570739746, -0.06687581539154053, -0.221482515335083, 0.1469728946685791, 0.158766508102417, -0.39776742458343506, 0.48907220363616943, -0.393049955368042, 0.1489849090576172, 0.07394945621490479]]",2
8,29,524.1285400390625,"[0.25989365577697754, -0.1599522829055786, -0.042125821113586426, 0.6630403995513916, 0.6277430057525635, 0.17428839206695557, 0.0967111587524414, -0.9174820184707642, 0.3779996633529663, 0.20186281204223633, 0.8044241666793823, 0.32265424728393555, 0.9404233694076538, 0.3828721046447754, -0.2611020803451538, -0.8993693590164185, 0.27118396759033203, 0.17996716499328613, -0.323383092880249, -0.37340497970581055]",321.66033935546875,"[[-0.08873546123504639, 0.33542442321777344, 0.4035295248031616, -0.012232780456542969, -0.042426347732543945, -0.7229752540588379, 0.014636397361755371, 0.840916633605957, -0.01627504825592041, 0.05930030345916748, -0.023970961570739746, -0.06687581539154053, -0.221482515335083, 0.1469728946685791, 0.158766508102417, -0.39776742458343506, 0.48907220363616943, -0.393049955368042, 0.1489849090576172, 0.07394945621490479]]",2
9,30,1201.7489013671875,"[-0.80743408203125, -0.2698829174041748, -0.985736608505249, 0.6875008344650269, 0.8959470987319946, -0.8182696104049683, -0.32519519329071045, 0.048415303230285645, -0.5055959224700928, -0.661273717880249, -0.40295279026031494, -0.4399009943008423, 0.5575255155563354, 0.41517555713653564, 0.5542033910751343, 0.324865460395813, -0.8087456226348877, -0.7395821809768677, 0.06389737129211426, -0.6081264019012451]",321.66033935546875,"[[-0.08873546123504639, 0.33542442321777344, 0.4035295248031616, -0.012232780456542969, -0.042426347732543945, -0.7229752540588379, 0.014636397361755371, 0.840916633605957, -0.01627504825592041, 0.05930030345916748, -0.023970961570739746, -0.06687581539154053, -0.221482515335083, 0.1469728946685791, 0.158766508102417, -0.39776742458343506, 0.48907220363616943, -0.393049955368042, 0.1489849090576172, 0.07394945621490479]]",2
