iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,1801.9674072265625,"[-0.4271491765975952, 0.8773710131645203, -0.965396523475647, -0.2941017746925354, -0.7004967927932739, -0.9784821271896362, 0.19458609819412231, -0.8077923655509949, -0.9100002646446228, 0.5772329568862915, -0.9994544386863708, 0.8504024744033813, 0.7071921825408936, -0.553321897983551, -0.7030473947525024, -0.8303225636482239, 0.962851881980896, 0.8402705788612366, 0.1384407877922058, 0.050011344254016876]",1801.9674072265625,"[[-0.4271491765975952, 0.8773710131645203, -0.965396523475647, -0.2941017746925354, -0.7004967927932739, -0.9784821271896362, 0.19458609819412231, -0.8077923655509949, -0.9100002646446228, 0.5772329568862915, -0.9994544386863708, 0.8504024744033813, 0.7071921825408936, -0.553321897983551, -0.7030473947525024, -0.8303225636482239, 0.962851881980896, 0.8402705788612366, 0.1384407877922058, 0.050011344254016876]]",1
1,22,1624.51171875,"[0.9216483235359192, 0.5704471468925476, -0.3769174814224243, -0.6751779913902283, -0.8740996718406677, -0.699406623840332, 0.5921086072921753, -0.8332456946372986, -0.709517240524292, -0.8207795023918152, 0.5695621967315674, -0.8279131054878235, -0.15902817249298096, 0.3419187664985657, 0.18552830815315247, 0.90852290391922, -0.0032396188471466303, -0.6611678600311279, 0.9919161200523376, -0.1558178961277008]",1624.51171875,"[[0.9216483235359192, 0.5704471468925476, -0.3769174814224243, -0.6751779913902283, -0.8740996718406677, -0.699406623840332, 0.5921086072921753, -0.8332456946372986, -0.709517240524292, -0.8207795023918152, 0.5695621967315674, -0.8279131054878235, -0.15902817249298096, 0.3419187664985657, 0.18552830815315247, 0.90852290391922, -0.0032396188471466303, -0.6611678600311279, 0.9919161200523376, -0.1558178961277008]]",2
2,23,2032.5765380859375,"[0.30563414096832275, 0.6009275913238525, 0.6587604880332947, 0.47652873396873474, 0.45827341079711914, 0.4428946077823639, 1.0, -0.4870513677597046, 0.9646065831184387, -0.5952481031417847, -0.7869600653648376, 0.9053017497062683, -0.7013213038444519, 0.29775533080101013, -0.7499671578407288, -0.6133484840393066, 0.5247178077697754, -0.9699963331222534, -0.9189127683639526, -0.8987860083580017]",1624.51171875,"[[0.9216483235359192, 0.5704471468925476, -0.3769174814224243, -0.6751779913902283, -0.8740996718406677, -0.699406623840332, 0.5921086072921753, -0.8332456946372986, -0.709517240524292, -0.8207795023918152, 0.5695621967315674, -0.8279131054878235, -0.15902817249298096, 0.3419187664985657, 0.18552830815315247, 0.90852290391922, -0.0032396188471466303, -0.6611678600311279, 0.9919161200523376, -0.1558178961277008]]",2
3,24,1640.1314697265625,"[0.947653591632843, 0.8638004064559937, -0.22165778279304504, -0.8836297392845154, 0.9896097183227539, -0.17101521790027618, -0.6645408868789673, -0.9316034317016602, 0.7988755702972412, 0.3735774755477905, 0.9153251051902771, -0.15319807827472687, 0.5717482566833496, 0.4047525227069855, -0.820729672908783, -1.0, -0.9458939433097839, 0.3020700514316559, 0.5436540246009827, -0.419439435005188]",1624.51171875,"[[0.9216483235359192, 0.5704471468925476, -0.3769174814224243, -0.6751779913902283, -0.8740996718406677, -0.699406623840332, 0.5921086072921753, -0.8332456946372986, -0.709517240524292, -0.8207795023918152, 0.5695621967315674, -0.8279131054878235, -0.15902817249298096, 0.3419187664985657, 0.18552830815315247, 0.90852290391922, -0.0032396188471466303, -0.6611678600311279, 0.9919161200523376, -0.1558178961277008]]",2
4,25,1786.5567626953125,"[-0.8219791650772095, 0.43221616744995117, 0.9344975352287292, -0.9581921696662903, 0.366357684135437, 0.1307898759841919, 0.6251702904701233, -0.824059247970581, -0.5893749594688416, -0.9816545844078064, 0.8883646726608276, -1.0, -0.388039767742157, -0.13625560700893402, -0.8625652194023132, -0.014676135033369064, -0.730194628238678, 0.9376528263092041, 0.2363939881324768, 0.6482145190238953]",1624.51171875,"[[0.9216483235359192, 0.5704471468925476, -0.3769174814224243, -0.6751779913902283, -0.8740996718406677, -0.699406623840332, 0.5921086072921753, -0.8332456946372986, -0.709517240524292, -0.8207795023918152, 0.5695621967315674, -0.8279131054878235, -0.15902817249298096, 0.3419187664985657, 0.18552830815315247, 0.90852290391922, -0.0032396188471466303, -0.6611678600311279, 0.9919161200523376, -0.1558178961277008]]",2
5,26,1247.51171875,"[-0.85554438829422, 0.997701108455658, 0.6818926930427551, -0.8784498572349548, 1.0, 0.3747449517250061, 0.6850861310958862, -0.8549534678459167, 0.11289484053850174, 0.7708805203437805, -0.8566765189170837, -0.7138329744338989, 0.27059173583984375, -0.5673641562461853, 0.35864371061325073, 0.605254590511322, 0.26814141869544983, 0.6224438548088074, -0.30147841572761536, -0.9698114991188049]",1247.51171875,"[[-0.85554438829422, 0.997701108455658, 0.6818926930427551, -0.8784498572349548, 1.0, 0.3747449517250061, 0.6850861310958862, -0.8549534678459167, 0.11289484053850174, 0.7708805203437805, -0.8566765189170837, -0.7138329744338989, 0.27059173583984375, -0.5673641562461853, 0.35864371061325073, 0.605254590511322, 0.26814141869544983, 0.6224438548088074, -0.30147841572761536, -0.9698114991188049]]",3
6,27,1182.893798828125,"[0.8724017143249512, 0.8152250647544861, 0.8826167583465576, 0.6791310906410217, -0.5747983455657959, 0.47738128900527954, 0.8307554721832275, 0.6842847466468811, -0.5235413908958435, 0.9821138978004456, -0.5491434335708618, 0.8507530689239502, 0.698331892490387, -0.7305354475975037, 0.8689981698989868, -0.9886795282363892, 1.0, -0.07399896532297134, -0.445975124835968, 0.43434610962867737]",1182.893798828125,"[[0.8724017143249512, 0.8152250647544861, 0.8826167583465576, 0.6791310906410217, -0.5747983455657959, 0.47738128900527954, 0.8307554721832275, 0.6842847466468811, -0.5235413908958435, 0.9821138978004456, -0.5491434335708618, 0.8507530689239502, 0.698331892490387, -0.7305354475975037, 0.8689981698989868, -0.9886795282363892, 1.0, -0.07399896532297134, -0.445975124835968, 0.43434610962867737]]",4
7,28,1285.779052734375,"[0.27385109663009644, 0.3025453984737396, 0.7050094604492188, 0.899861752986908, -0.8289823532104492, -0.789381742477417, -0.7932193279266357, 0.03830951079726219, -0.2742847800254822, 0.6220919489860535, -0.6849947571754456, -0.15581588447093964, -0.34738799929618835, 0.5602604746818542, -0.6621553301811218, 0.8830559253692627, 0.8439958095550537, 0.9450785517692566, -0.03705264627933502, -0.6984856724739075]",1182.893798828125,"[[0.8724017143249512, 0.8152250647544861, 0.8826167583465576, 0.6791310906410217, -0.5747983455657959, 0.47738128900527954, 0.8307554721832275, 0.6842847466468811, -0.5235413908958435, 0.9821138978004456, -0.5491434335708618, 0.8507530689239502, 0.698331892490387, -0.7305354475975037, 0.8689981698989868, -0.9886795282363892, 1.0, -0.07399896532297134, -0.445975124835968, 0.43434610962867737]]",4
8,29,1904.3026123046875,"[0.9691791534423828, -0.7869109511375427, 0.6259914040565491, 0.5145841836929321, 0.8885582685470581, -0.8815615177154541, 0.7702738046646118, 0.013697950169444084, -0.7742926478385925, 0.2021944671869278, -0.5310012102127075, -0.3805106282234192, 0.9464110732078552, -0.9687854051589966, 1.0, -0.654906153678894, -1.0, 0.13270431756973267, 0.6669893860816956, -0.3633206784725189]",1182.893798828125,"[[0.8724017143249512, 0.8152250647544861, 0.8826167583465576, 0.6791310906410217, -0.5747983455657959, 0.47738128900527954, 0.8307554721832275, 0.6842847466468811, -0.5235413908958435, 0.9821138978004456, -0.5491434335708618, 0.8507530689239502, 0.698331892490387, -0.7305354475975037, 0.8689981698989868, -0.9886795282363892, 1.0, -0.07399896532297134, -0.445975124835968, 0.43434610962867737]]",4
9,30,1347.794189453125,"[-0.499671071767807, -0.9096678495407104, -0.23457682132720947, -0.2688654065132141, 0.0027412469498813152, 0.8961579203605652, 0.7062113881111145, 0.8919628858566284, 0.9225351214408875, 0.8380398750305176, -0.9243669509887695, 0.5015926957130432, -0.9174295663833618, -0.5977393984794617, 0.8888511061668396, 0.763279914855957, -0.7448749542236328, 0.4577144384384155, -0.3014238774776459, -0.9736259579658508]",1182.893798828125,"[[0.8724017143249512, 0.8152250647544861, 0.8826167583465576, 0.6791310906410217, -0.5747983455657959, 0.47738128900527954, 0.8307554721832275, 0.6842847466468811, -0.5235413908958435, 0.9821138978004456, -0.5491434335708618, 0.8507530689239502, 0.698331892490387, -0.7305354475975037, 0.8689981698989868, -0.9886795282363892, 1.0, -0.07399896532297134, -0.445975124835968, 0.43434610962867737]]",4
