iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,194.78952026367188,"[0.256619393825531, 0.7738335132598877, -0.27157580852508545, -0.441158264875412, -0.42257583141326904]",194.78952026367188,"[[0.256619393825531, 0.7738335132598877, -0.27157580852508545, -0.441158264875412, -0.42257583141326904]]",1
1,22,70.30095672607422,"[0.15057186782360077, -0.03909972310066223, -0.3718715012073517, 0.7867211103439331, 0.2993004024028778]",70.30095672607422,"[[0.15057186782360077, -0.03909972310066223, -0.3718715012073517, 0.7867211103439331, 0.2993004024028778]]",2
2,23,155.8650360107422,"[-0.35721907019615173, -0.27680709958076477, 0.9272353649139404, 0.0685349553823471, 0.051058508455753326]",70.30095672607422,"[[0.15057186782360077, -0.03909972310066223, -0.3718715012073517, 0.7867211103439331, 0.2993004024028778]]",2
3,24,263.5542297363281,"[0.8834818005561829, -0.36475467681884766, 0.5372318029403687, 0.7583621740341187, -0.3831671178340912]",70.30095672607422,"[[0.15057186782360077, -0.03909972310066223, -0.3718715012073517, 0.7867211103439331, 0.2993004024028778]]",2
4,25,435.9753112792969,"[-0.06067337468266487, -0.5904685854911804, -0.9188894033432007, -0.44516289234161377, 1.0]",70.30095672607422,"[[0.15057186782360077, -0.03909972310066223, -0.3718715012073517, 0.7867211103439331, 0.2993004024028778]]",2
5,26,348.37054443359375,"[0.26866307854652405, 0.2841498553752899, -1.0, 0.7448403835296631, -0.9130719900131226]",70.30095672607422,"[[0.15057186782360077, -0.03909972310066223, -0.3718715012073517, 0.7867211103439331, 0.2993004024028778]]",2
6,27,393.72711181640625,"[0.6684383153915405, -0.27431249618530273, -0.13892656564712524, -0.9686620235443115, -0.5869383811950684]",70.30095672607422,"[[0.15057186782360077, -0.03909972310066223, -0.3718715012073517, 0.7867211103439331, 0.2993004024028778]]",2
7,28,289.51080322265625,"[-0.5121265649795532, -0.8745310306549072, 0.9405817985534668, -0.3338949680328369, 0.2164245843887329]",70.30095672607422,"[[0.15057186782360077, -0.03909972310066223, -0.3718715012073517, 0.7867211103439331, 0.2993004024028778]]",2
8,29,116.23358917236328,"[0.8923689126968384, 0.9569695591926575, -0.02453090436756611, 0.48306137323379517, 0.3121190071105957]",70.30095672607422,"[[0.15057186782360077, -0.03909972310066223, -0.3718715012073517, 0.7867211103439331, 0.2993004024028778]]",2
9,30,160.71112060546875,"[-0.4427991211414337, 0.23657821118831635, 0.49699822068214417, 0.7678791880607605, -0.4639481008052826]",70.30095672607422,"[[0.15057186782360077, -0.03909972310066223, -0.3718715012073517, 0.7867211103439331, 0.2993004024028778]]",2
10,31,88.02555084228516,"[-0.345394492149353, 0.3063535690307617, -0.564954400062561, 0.43661606311798096, 0.7795976400375366]",70.30095672607422,"[[0.15057186782360077, -0.03909972310066223, -0.3718715012073517, 0.7867211103439331, 0.2993004024028778]]",2
11,32,124.88867950439453,"[-0.9330774545669556, 0.6434636116027832, -0.479128360748291, 0.27574729919433594, 0.6518378257751465]",70.30095672607422,"[[0.15057186782360077, -0.03909972310066223, -0.3718715012073517, 0.7867211103439331, 0.2993004024028778]]",2
12,33,205.58773803710938,"[0.41734349727630615, -0.8040186166763306, -0.3005659580230713, 0.4226173162460327, -0.010258913040161133]",70.30095672607422,"[[0.15057186782360077, -0.03909972310066223, -0.3718715012073517, 0.7867211103439331, 0.2993004024028778]]",2
13,34,109.78731536865234,"[-0.7180987596511841, 0.06219601631164551, -0.20479583740234375, 0.566834568977356, -0.3986574411392212]",70.30095672607422,"[[0.15057186782360077, -0.03909972310066223, -0.3718715012073517, 0.7867211103439331, 0.2993004024028778]]",2
14,35,609.4466552734375,"[-0.16570532321929932, -0.95473313331604, -0.5332224369049072, -0.8419333696365356, -0.5813705921173096]",70.30095672607422,"[[0.15057186782360077, -0.03909972310066223, -0.3718715012073517, 0.7867211103439331, 0.2993004024028778]]",2
15,36,141.80030822753906,"[0.451143741607666, 0.1717977523803711, 0.887213945388794, 0.34095561504364014, 0.800298810005188]",70.30095672607422,"[[0.15057186782360077, -0.03909972310066223, -0.3718715012073517, 0.7867211103439331, 0.2993004024028778]]",2
16,37,652.5362548828125,"[0.969649076461792, -0.9834734201431274, -0.27777087688446045, 0.8191066980361938, -0.1465853452682495]",70.30095672607422,"[[0.15057186782360077, -0.03909972310066223, -0.3718715012073517, 0.7867211103439331, 0.2993004024028778]]",2
17,38,13.476558685302734,"[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
18,39,49.509422302246094,"[0.9550301432609558, 0.9469683766365051, 0.7489254474639893, -0.11607548594474792, 0.03858151286840439]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
19,40,121.34646606445312,"[0.5030995011329651, 0.5305781960487366, -0.5871593356132507, 0.9360798001289368, 0.9242691993713379]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
20,41,41.23836135864258,"[-0.09622550010681152, -0.40602636337280273, -0.19700312614440918, -0.17728686332702637, -0.0159529447555542]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
21,42,159.5721435546875,"[-0.5418652296066284, -0.5245683193206787, -0.313915491104126, 0.7962898015975952, 0.4678431749343872]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
22,43,370.505615234375,"[0.003209233283996582, 0.960092306137085, -0.593262791633606, -0.2512845993041992, -0.20695388317108154]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
23,44,218.41537475585938,"[-0.5807303190231323, -0.5084434747695923, 0.7378212213516235, 0.5302815437316895, -0.8089281320571899]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
24,45,188.06170654296875,"[-0.897284746170044, -0.024981141090393066, 0.8068238496780396, 0.3151857852935791, -0.5149798393249512]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
25,46,189.1905975341797,"[-0.19640326499938965, -0.307736873626709, 0.7587839365005493, -0.41353821754455566, -0.37694883346557617]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
26,47,301.3198547363281,"[0.9438393115997314, 0.1286412477493286, -0.9149619340896606, 0.7797685861587524, -0.6233634948730469]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
27,48,62.03339385986328,"[-0.04368996620178223, 0.09612298011779785, -0.020598649978637695, 0.7596654891967773, 0.5142145156860352]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
28,49,123.91910552978516,"[0.5014941692352295, 0.7920790910720825, 0.7678653001785278, -0.04595935344696045, -0.7112982273101807]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
29,50,81.54307556152344,"[-0.8777703046798706, 0.15533721446990967, -0.31800293922424316, -0.3896160125732422, 0.14951634407043457]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
30,51,151.0255126953125,"[0.771262526512146, 0.6138104200363159, -0.7702933549880981, 0.954517126083374, 0.7373778820037842]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
31,52,174.50979614257812,"[-0.6224868297576904, 0.5078462362289429, 0.34449779987335205, -0.7841428518295288, -0.3033268451690674]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
32,53,316.15728759765625,"[0.3667144775390625, -0.10739338397979736, -0.5214031934738159, -0.9798777103424072, -0.12321138381958008]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
33,54,541.7474365234375,"[0.08658599853515625, -0.957177996635437, -0.8222225904464722, 0.7427279949188232, -0.6230512857437134]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
34,55,214.1912078857422,"[0.2598283290863037, -0.21772122383117676, -0.6411738395690918, 0.6471149921417236, -0.7987568378448486]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
35,56,31.958168029785156,"[-0.25011372566223145, -0.1372746229171753, -0.4403388500213623, 0.13418495655059814, 0.11043500900268555]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
36,57,115.29711151123047,"[0.38593804836273193, -0.8527836799621582, 0.6168086528778076, 0.19923639297485352, 0.2814023494720459]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
37,58,59.067535400390625,"[-0.41277527809143066, 0.26529204845428467, -0.48710811138153076, 0.6416451930999756, 0.6535000801086426]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
38,59,234.7830810546875,"[0.9986861944198608, -0.36578941345214844, -0.37394535541534424, 0.5599619150161743, 0.1875171661376953]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
39,60,315.9475402832031,"[-0.4836965799331665, 0.7639930248260498, -0.21405065059661865, -0.747843861579895, -0.6834292411804199]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
40,61,239.34326171875,"[-0.4151824712753296, -0.43122684955596924, 0.6522824764251709, -0.8396987915039062, 0.3373227119445801]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
41,62,120.3430404663086,"[0.5039552450180054, -0.6059666872024536, -0.19128942489624023, -0.17003679275512695, -0.2020423412322998]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
42,63,441.8378601074219,"[0.7080403566360474, -0.8820065259933472, 0.6963707208633423, -0.7243924140930176, -0.4595670700073242]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
43,64,188.2703399658203,"[0.10771918296813965, 0.9058752059936523, 0.06515693664550781, 0.1617591381072998, -0.65477454662323]",13.476558685302734,"[[0.3174194097518921, 0.07789039611816406, -0.11144065856933594, -0.2525005340576172, -0.0316929817199707]]",3
