iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,3.77199649810791,"[0.23329362273216248, 0.37029463052749634, -0.8793487548828125, 1.0, -0.7406798005104065, 0.09780558943748474, 0.9079931974411011, -0.20815861225128174, 0.6649577021598816, -0.9589471220970154, -0.8191965818405151, -0.19523219764232635, 0.9967276453971863, -0.6395790576934814, -0.9099210500717163, 0.05759043991565704, -0.024591078981757164, -0.36909404397010803, 0.964519202709198, 0.839300274848938]",3.77199649810791,"[[0.23329362273216248, 0.37029463052749634, -0.8793487548828125, 1.0, -0.7406798005104065, 0.09780558943748474, 0.9079931974411011, -0.20815861225128174, 0.6649577021598816, -0.9589471220970154, -0.8191965818405151, -0.19523219764232635, 0.9967276453971863, -0.6395790576934814, -0.9099210500717163, 0.05759043991565704, -0.024591078981757164, -0.36909404397010803, 0.964519202709198, 0.839300274848938]]",1
1,22,4.169353008270264,"[-0.26139992475509644, -0.8347200751304626, 0.5483083128929138, -0.9779565334320068, 0.8572278618812561, 0.37823620438575745, 0.37415796518325806, -0.21070481836795807, 0.38356131315231323, 0.389193594455719, 0.8541948795318604, 0.40352702140808105, -0.9971521496772766, 0.7865532040596008, -0.9496745467185974, 0.0629061907529831, 0.4130231440067291, -0.6134585738182068, 0.9469754695892334, 0.9623885154724121]",3.77199649810791,"[[0.23329362273216248, 0.37029463052749634, -0.8793487548828125, 1.0, -0.7406798005104065, 0.09780558943748474, 0.9079931974411011, -0.20815861225128174, 0.6649577021598816, -0.9589471220970154, -0.8191965818405151, -0.19523219764232635, 0.9967276453971863, -0.6395790576934814, -0.9099210500717163, 0.05759043991565704, -0.024591078981757164, -0.36909404397010803, 0.964519202709198, 0.839300274848938]]",1
2,23,3.9840734004974365,"[0.613709568977356, 0.4535905718803406, 0.6323617100715637, -0.34534189105033875, 0.25245964527130127, -0.9371235966682434, 0.8313279747962952, -0.5137531757354736, 0.7606152296066284, 0.006977618671953678, -0.9256794452667236, -0.25334644317626953, 0.14260387420654297, -1.0, 0.2638702094554901, -0.7656561136245728, -0.935493528842926, 0.030205409973859787, -0.6124289035797119, 0.9689547419548035]",3.77199649810791,"[[0.23329362273216248, 0.37029463052749634, -0.8793487548828125, 1.0, -0.7406798005104065, 0.09780558943748474, 0.9079931974411011, -0.20815861225128174, 0.6649577021598816, -0.9589471220970154, -0.8191965818405151, -0.19523219764232635, 0.9967276453971863, -0.6395790576934814, -0.9099210500717163, 0.05759043991565704, -0.024591078981757164, -0.36909404397010803, 0.964519202709198, 0.839300274848938]]",1
3,24,4.073465824127197,"[-0.23859557509422302, 0.9787771701812744, -0.7355719208717346, -0.10115765780210495, -0.7886561155319214, -0.13460618257522583, 0.9886714816093445, 1.0, -0.5564130544662476, 0.8871031403541565, -0.8401771783828735, -0.036648940294981, 0.6053065061569214, 0.6224437355995178, -0.9840023517608643, 0.17786473035812378, -0.7540048956871033, 0.537441611289978, 0.5086897015571594, -0.4412972331047058]",3.77199649810791,"[[0.23329362273216248, 0.37029463052749634, -0.8793487548828125, 1.0, -0.7406798005104065, 0.09780558943748474, 0.9079931974411011, -0.20815861225128174, 0.6649577021598816, -0.9589471220970154, -0.8191965818405151, -0.19523219764232635, 0.9967276453971863, -0.6395790576934814, -0.9099210500717163, 0.05759043991565704, -0.024591078981757164, -0.36909404397010803, 0.964519202709198, 0.839300274848938]]",1
4,25,4.028764247894287,"[0.7612517476081848, -0.6656394600868225, 0.35397836565971375, -0.1666787713766098, 1.0, -0.2160465568304062, 0.7373412847518921, 0.7306699156761169, 0.9409166574478149, 0.006902479100972414, 0.7335057854652405, -0.8294143080711365, 0.43246445059776306, 0.10652177780866623, -0.9820082187652588, -0.788506031036377, -0.7041799426078796, -0.32873737812042236, 0.8808015584945679, -0.720635712146759]",3.77199649810791,"[[0.23329362273216248, 0.37029463052749634, -0.8793487548828125, 1.0, -0.7406798005104065, 0.09780558943748474, 0.9079931974411011, -0.20815861225128174, 0.6649577021598816, -0.9589471220970154, -0.8191965818405151, -0.19523219764232635, 0.9967276453971863, -0.6395790576934814, -0.9099210500717163, 0.05759043991565704, -0.024591078981757164, -0.36909404397010803, 0.964519202709198, 0.839300274848938]]",1
5,26,3.976982593536377,"[-0.9026208519935608, 0.8515544533729553, -0.6780837774276733, -0.8843650817871094, -0.18035376071929932, 0.7500957250595093, -0.5980870723724365, 0.9138025641441345, -0.9464648365974426, -0.9389796257019043, -0.7471296787261963, 0.21698755025863647, 0.891808271408081, -0.12219474464654922, -0.8669512867927551, 0.7365599274635315, -0.0856802761554718, 0.7919455170631409, 0.37325647473335266, 0.9369043111801147]",3.77199649810791,"[[0.23329362273216248, 0.37029463052749634, -0.8793487548828125, 1.0, -0.7406798005104065, 0.09780558943748474, 0.9079931974411011, -0.20815861225128174, 0.6649577021598816, -0.9589471220970154, -0.8191965818405151, -0.19523219764232635, 0.9967276453971863, -0.6395790576934814, -0.9099210500717163, 0.05759043991565704, -0.024591078981757164, -0.36909404397010803, 0.964519202709198, 0.839300274848938]]",1
6,27,4.186504364013672,"[-0.18600721657276154, 1.0, 0.5840853452682495, -0.25530967116355896, -0.8684934973716736, 0.30233490467071533, -0.8564790487289429, -0.9377037286758423, -0.8869858980178833, 0.7403998970985413, -0.5332605242729187, -0.7762365937232971, 0.544102668762207, -0.5539787411689758, 0.4385106861591339, -0.7409098148345947, -0.2550733983516693, -0.7821767330169678, 0.04636216163635254, 0.5485151410102844]",3.77199649810791,"[[0.23329362273216248, 0.37029463052749634, -0.8793487548828125, 1.0, -0.7406798005104065, 0.09780558943748474, 0.9079931974411011, -0.20815861225128174, 0.6649577021598816, -0.9589471220970154, -0.8191965818405151, -0.19523219764232635, 0.9967276453971863, -0.6395790576934814, -0.9099210500717163, 0.05759043991565704, -0.024591078981757164, -0.36909404397010803, 0.964519202709198, 0.839300274848938]]",1
7,28,4.16357421875,"[-0.9435038566589355, -0.05826316773891449, -0.46931228041648865, -0.792327344417572, 0.9902651309967041, 0.7002213597297668, 0.37227940559387207, 0.6525920629501343, 0.17580246925354004, 0.8756765127182007, -0.9373102188110352, 0.09655416756868362, 0.9169062376022339, 0.5454885959625244, 0.8837813138961792, -0.7060462236404419, -0.5730462670326233, 0.7945570349693298, -0.9953408241271973, 0.9912279844284058]",3.77199649810791,"[[0.23329362273216248, 0.37029463052749634, -0.8793487548828125, 1.0, -0.7406798005104065, 0.09780558943748474, 0.9079931974411011, -0.20815861225128174, 0.6649577021598816, -0.9589471220970154, -0.8191965818405151, -0.19523219764232635, 0.9967276453971863, -0.6395790576934814, -0.9099210500717163, 0.05759043991565704, -0.024591078981757164, -0.36909404397010803, 0.964519202709198, 0.839300274848938]]",1
8,29,4.010848045349121,"[-0.8639349341392517, -0.6828362345695496, -0.38658416271209717, -0.7893205881118774, -0.16689103841781616, -0.21011339128017426, 0.0011879251105710864, 0.895152747631073, 0.8927229046821594, 0.7582273483276367, -0.8340625762939453, 0.938709020614624, -0.4799061119556427, 0.5914992690086365, -0.9382097721099854, 0.32803255319595337, 0.856177806854248, 0.8236064314842224, -0.6264021992683411, 0.07297427952289581]",3.77199649810791,"[[0.23329362273216248, 0.37029463052749634, -0.8793487548828125, 1.0, -0.7406798005104065, 0.09780558943748474, 0.9079931974411011, -0.20815861225128174, 0.6649577021598816, -0.9589471220970154, -0.8191965818405151, -0.19523219764232635, 0.9967276453971863, -0.6395790576934814, -0.9099210500717163, 0.05759043991565704, -0.024591078981757164, -0.36909404397010803, 0.964519202709198, 0.839300274848938]]",1
9,30,4.1637444496154785,"[-0.7691306471824646, 0.7662013173103333, -0.1425422877073288, 0.9478827714920044, -0.9183181524276733, -0.5042866468429565, -0.4261823892593384, -0.8885762095451355, 0.8869162201881409, 0.9566331505775452, -0.6859005093574524, 0.5975631475448608, 0.8571494817733765, -0.7583134174346924, 0.9897476434707642, 0.7997886538505554, -0.3665993809700012, 0.136964350938797, 0.19683806598186493, 0.643241822719574]",3.77199649810791,"[[0.23329362273216248, 0.37029463052749634, -0.8793487548828125, 1.0, -0.7406798005104065, 0.09780558943748474, 0.9079931974411011, -0.20815861225128174, 0.6649577021598816, -0.9589471220970154, -0.8191965818405151, -0.19523219764232635, 0.9967276453971863, -0.6395790576934814, -0.9099210500717163, 0.05759043991565704, -0.024591078981757164, -0.36909404397010803, 0.964519202709198, 0.839300274848938]]",1
