iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8377.12109375,"[0.11048948764801025, 0.919896125793457, 0.4188969135284424, 0.022356033325195312, -0.09280025959014893, 0.7600830793380737, -0.0002796649932861328, -0.15354406833648682, -0.35086166858673096, 0.397426962852478, -0.8777642250061035, 0.044750213623046875, 0.6321707963943481, 0.05359327793121338, 0.6444058418273926, 0.40872061252593994, 0.4750945568084717, 0.9592670202255249, -0.6316885948181152, -0.3218724727630615]",8377.12109375,"[[0.11048948764801025, 0.919896125793457, 0.4188969135284424, 0.022356033325195312, -0.09280025959014893, 0.7600830793380737, -0.0002796649932861328, -0.15354406833648682, -0.35086166858673096, 0.397426962852478, -0.8777642250061035, 0.044750213623046875, 0.6321707963943481, 0.05359327793121338, 0.6444058418273926, 0.40872061252593994, 0.4750945568084717, 0.9592670202255249, -0.6316885948181152, -0.3218724727630615]]",1
1,22,8377.001953125,"[-0.043917059898376465, -0.39034318923950195, 0.5013607740402222, -0.31416046619415283, 0.5825482606887817, -0.9937809705734253, 0.9288849830627441, 0.46379709243774414, -0.1819782257080078, 0.9204312562942505, 0.5043306350708008, 0.3544948101043701, -0.17176854610443115, 0.6826175451278687, 0.6387487649917603, 0.5594900846481323, 0.842944860458374, -0.26386892795562744, -0.4333688020706177, -0.8102835416793823]",8377.001953125,"[[-0.043917059898376465, -0.39034318923950195, 0.5013607740402222, -0.31416046619415283, 0.5825482606887817, -0.9937809705734253, 0.9288849830627441, 0.46379709243774414, -0.1819782257080078, 0.9204312562942505, 0.5043306350708008, 0.3544948101043701, -0.17176854610443115, 0.6826175451278687, 0.6387487649917603, 0.5594900846481323, 0.842944860458374, -0.26386892795562744, -0.4333688020706177, -0.8102835416793823]]",2
2,23,8376.6484375,"[0.10080909729003906, 0.8167036771774292, 0.5878106355667114, 0.823631763458252, 0.2348785400390625, 0.5117437839508057, 0.021367192268371582, 0.592208743095398, -0.997809648513794, -0.8415027856826782, -0.880660891532898, 0.8793535232543945, 0.6822419166564941, 0.5306445360183716, 0.310116171836853, 0.6871411800384521, -0.4766913652420044, 0.39009082317352295, 0.9031378030776978, -0.40188443660736084]",8376.6484375,"[[0.10080909729003906, 0.8167036771774292, 0.5878106355667114, 0.823631763458252, 0.2348785400390625, 0.5117437839508057, 0.021367192268371582, 0.592208743095398, -0.997809648513794, -0.8415027856826782, -0.880660891532898, 0.8793535232543945, 0.6822419166564941, 0.5306445360183716, 0.310116171836853, 0.6871411800384521, -0.4766913652420044, 0.39009082317352295, 0.9031378030776978, -0.40188443660736084]]",3
3,24,8380.79296875,"[0.4404259920120239, 0.4006272554397583, -0.7369711399078369, -0.9415901899337769, 0.7730765342712402, -0.09926092624664307, 0.009795069694519043, 0.41450977325439453, -0.9155855178833008, -0.35333406925201416, -0.5077797174453735, 0.8064723014831543, 0.8109074831008911, -0.1853806972503662, 0.43239331245422363, 0.15172922611236572, -0.19306564331054688, -0.6821246147155762, -0.9990952014923096, 0.1599283218383789]",8376.6484375,"[[0.10080909729003906, 0.8167036771774292, 0.5878106355667114, 0.823631763458252, 0.2348785400390625, 0.5117437839508057, 0.021367192268371582, 0.592208743095398, -0.997809648513794, -0.8415027856826782, -0.880660891532898, 0.8793535232543945, 0.6822419166564941, 0.5306445360183716, 0.310116171836853, 0.6871411800384521, -0.4766913652420044, 0.39009082317352295, 0.9031378030776978, -0.40188443660736084]]",3
4,25,8380.4560546875,"[-0.34792613983154297, -0.037514686584472656, 0.8302226066589355, 0.4008086919784546, -0.8144963979721069, -0.6982059478759766, -0.2851148843765259, -0.9948285818099976, -0.8278247117996216, 0.18419325351715088, 0.6106787919998169, 0.015733838081359863, 0.47434675693511963, 0.5675773620605469, -0.6436077356338501, 0.5650863647460938, 0.796043872833252, -0.47739195823669434, -0.17971718311309814, -0.19349360466003418]",8376.6484375,"[[0.10080909729003906, 0.8167036771774292, 0.5878106355667114, 0.823631763458252, 0.2348785400390625, 0.5117437839508057, 0.021367192268371582, 0.592208743095398, -0.997809648513794, -0.8415027856826782, -0.880660891532898, 0.8793535232543945, 0.6822419166564941, 0.5306445360183716, 0.310116171836853, 0.6871411800384521, -0.4766913652420044, 0.39009082317352295, 0.9031378030776978, -0.40188443660736084]]",3
5,26,8379.3876953125,"[0.5497791767120361, 0.28297722339630127, -0.292588472366333, -0.6746915578842163, 0.003423333168029785, 0.008408904075622559, -0.10954403877258301, 0.22857308387756348, 0.8597928285598755, 0.23716342449188232, -0.7021095752716064, 0.5028947591781616, -0.04716789722442627, -0.11134958267211914, -0.823333740234375, 0.2659839391708374, -0.12716937065124512, 0.776862621307373, -0.9976661205291748, 0.7627326250076294]",8376.6484375,"[[0.10080909729003906, 0.8167036771774292, 0.5878106355667114, 0.823631763458252, 0.2348785400390625, 0.5117437839508057, 0.021367192268371582, 0.592208743095398, -0.997809648513794, -0.8415027856826782, -0.880660891532898, 0.8793535232543945, 0.6822419166564941, 0.5306445360183716, 0.310116171836853, 0.6871411800384521, -0.4766913652420044, 0.39009082317352295, 0.9031378030776978, -0.40188443660736084]]",3
6,27,8379.1455078125,"[-0.7771164178848267, 0.6877995729446411, -0.22253859043121338, -0.19071733951568604, -0.5881525278091431, -0.26024627685546875, 0.5770406723022461, 0.19244492053985596, -0.44884979724884033, 0.6293647289276123, -0.23763716220855713, -0.9591646194458008, -0.10669112205505371, 0.34489452838897705, 0.8402608633041382, -0.34468328952789307, -0.19127893447875977, 0.4779454469680786, 0.3899080753326416, 0.7032206058502197]",8376.6484375,"[[0.10080909729003906, 0.8167036771774292, 0.5878106355667114, 0.823631763458252, 0.2348785400390625, 0.5117437839508057, 0.021367192268371582, 0.592208743095398, -0.997809648513794, -0.8415027856826782, -0.880660891532898, 0.8793535232543945, 0.6822419166564941, 0.5306445360183716, 0.310116171836853, 0.6871411800384521, -0.4766913652420044, 0.39009082317352295, 0.9031378030776978, -0.40188443660736084]]",3
7,28,8379.5859375,"[0.5625299215316772, -0.9209001064300537, 0.7760658264160156, 0.963619589805603, 0.4241141080856323, -0.9850690364837646, 0.2541245222091675, 0.99034583568573, -0.8699251413345337, 0.8210622072219849, 0.970495343208313, -0.8442434072494507, -0.018443822860717773, -0.9151560068130493, 0.4065842628479004, 0.5503585338592529, -0.3497288227081299, 0.3372049331665039, -0.8143202066421509, -0.8119082450866699]",8376.6484375,"[[0.10080909729003906, 0.8167036771774292, 0.5878106355667114, 0.823631763458252, 0.2348785400390625, 0.5117437839508057, 0.021367192268371582, 0.592208743095398, -0.997809648513794, -0.8415027856826782, -0.880660891532898, 0.8793535232543945, 0.6822419166564941, 0.5306445360183716, 0.310116171836853, 0.6871411800384521, -0.4766913652420044, 0.39009082317352295, 0.9031378030776978, -0.40188443660736084]]",3
8,29,8379.056640625,"[-0.094779372215271, 0.849942684173584, -0.216394305229187, 0.8504612445831299, -0.23369872570037842, 0.29833877086639404, -0.2187185287475586, 0.8349184989929199, -0.0632861852645874, 0.589568018913269, -0.31487011909484863, -0.5569655895233154, -0.7499692440032959, -0.9894105195999146, 0.12639129161834717, 0.6518810987472534, -0.9517097473144531, 0.8119629621505737, 0.3826063871383667, -0.4394209384918213]",8376.6484375,"[[0.10080909729003906, 0.8167036771774292, 0.5878106355667114, 0.823631763458252, 0.2348785400390625, 0.5117437839508057, 0.021367192268371582, 0.592208743095398, -0.997809648513794, -0.8415027856826782, -0.880660891532898, 0.8793535232543945, 0.6822419166564941, 0.5306445360183716, 0.310116171836853, 0.6871411800384521, -0.4766913652420044, 0.39009082317352295, 0.9031378030776978, -0.40188443660736084]]",3
9,30,8380.8251953125,"[-0.5400635004043579, 0.3629317283630371, 0.27835381031036377, 0.8853100538253784, -0.2403026819229126, -0.7001246213912964, 0.3996032476425171, -0.10191404819488525, -0.16366374492645264, -0.7392408847808838, -0.9332526922225952, -0.11332881450653076, 0.35824429988861084, -0.9675588607788086, 0.8164101839065552, 0.23846888542175293, 0.38784492015838623, -0.3585611581802368, 0.49127233028411865, -0.6972540616989136]",8376.6484375,"[[0.10080909729003906, 0.8167036771774292, 0.5878106355667114, 0.823631763458252, 0.2348785400390625, 0.5117437839508057, 0.021367192268371582, 0.592208743095398, -0.997809648513794, -0.8415027856826782, -0.880660891532898, 0.8793535232543945, 0.6822419166564941, 0.5306445360183716, 0.310116171836853, 0.6871411800384521, -0.4766913652420044, 0.39009082317352295, 0.9031378030776978, -0.40188443660736084]]",3
