iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8379.798828125,"[0.37649810314178467, 0.4012254476547241, -0.7501291036605835, -0.14566302299499512, 0.8126884698867798, 0.4863368272781372, -0.33299362659454346, 0.2638094425201416, -0.4900214672088623, -0.9847080707550049, -0.14878833293914795, 0.09745478630065918, -0.7554960250854492, -0.9079415798187256, -0.1524118185043335, 0.9609825611114502, 0.655950665473938, 0.5291492938995361, -0.49576056003570557, 0.5650349855422974]",8379.798828125,"[[0.37649810314178467, 0.4012254476547241, -0.7501291036605835, -0.14566302299499512, 0.8126884698867798, 0.4863368272781372, -0.33299362659454346, 0.2638094425201416, -0.4900214672088623, -0.9847080707550049, -0.14878833293914795, 0.09745478630065918, -0.7554960250854492, -0.9079415798187256, -0.1524118185043335, 0.9609825611114502, 0.655950665473938, 0.5291492938995361, -0.49576056003570557, 0.5650349855422974]]",1
1,22,8377.5380859375,"[-0.15993094444274902, 0.9892871379852295, 0.8643789291381836, -0.8134243488311768, -0.1875910758972168, 0.3096177577972412, 0.5479367971420288, 0.11804807186126709, 0.7025556564331055, 0.5810720920562744, 0.016141176223754883, -0.00897228717803955, 0.2425769567489624, 0.08811402320861816, -0.15051233768463135, 0.9347549676895142, -0.5248864889144897, -0.35978472232818604, 0.17619609832763672, -0.7028884887695312]",8377.5380859375,"[[-0.15993094444274902, 0.9892871379852295, 0.8643789291381836, -0.8134243488311768, -0.1875910758972168, 0.3096177577972412, 0.5479367971420288, 0.11804807186126709, 0.7025556564331055, 0.5810720920562744, 0.016141176223754883, -0.00897228717803955, 0.2425769567489624, 0.08811402320861816, -0.15051233768463135, 0.9347549676895142, -0.5248864889144897, -0.35978472232818604, 0.17619609832763672, -0.7028884887695312]]",2
2,23,8377.3623046875,"[0.3957463502883911, 0.13904547691345215, -0.31530511379241943, 0.4854719638824463, 0.5041037797927856, 0.2693270444869995, 0.30809056758880615, -0.6899739503860474, 0.8162219524383545, -0.5249402523040771, 0.36236631870269775, -0.31693410873413086, 0.628598690032959, 0.9922358989715576, 0.02117013931274414, 0.5087201595306396, -0.299319863319397, -0.7316203117370605, 0.621646523475647, 0.20141661167144775]",8377.3623046875,"[[0.3957463502883911, 0.13904547691345215, -0.31530511379241943, 0.4854719638824463, 0.5041037797927856, 0.2693270444869995, 0.30809056758880615, -0.6899739503860474, 0.8162219524383545, -0.5249402523040771, 0.36236631870269775, -0.31693410873413086, 0.628598690032959, 0.9922358989715576, 0.02117013931274414, 0.5087201595306396, -0.299319863319397, -0.7316203117370605, 0.621646523475647, 0.20141661167144775]]",3
3,24,8378.322265625,"[0.5266722440719604, 0.07127976417541504, 0.6814175844192505, -0.5877735614776611, -0.7197704315185547, -0.5983375310897827, 0.34493255615234375, -0.9278753995895386, 0.666449785232544, 0.9038300514221191, 0.4899172782897949, 0.165857195854187, 0.34197139739990234, 0.7647272348403931, 0.707716703414917, 0.5739502906799316, -0.3997722864151001, -0.6172366142272949, -0.04172825813293457, -0.36017727851867676]",8377.3623046875,"[[0.3957463502883911, 0.13904547691345215, -0.31530511379241943, 0.4854719638824463, 0.5041037797927856, 0.2693270444869995, 0.30809056758880615, -0.6899739503860474, 0.8162219524383545, -0.5249402523040771, 0.36236631870269775, -0.31693410873413086, 0.628598690032959, 0.9922358989715576, 0.02117013931274414, 0.5087201595306396, -0.299319863319397, -0.7316203117370605, 0.621646523475647, 0.20141661167144775]]",3
4,25,8381.7470703125,"[-0.9054343700408936, 0.7081001996994019, -0.5930444002151489, -0.4256492853164673, 0.2542095184326172, 0.5189269781112671, 0.9691722393035889, 0.5953725576400757, -0.5743403434753418, -0.3724400997161865, 0.14113950729370117, -0.7598637342453003, 0.3317934274673462, -0.03741312026977539, 0.2970750331878662, -0.9949721097946167, -0.37821221351623535, 0.3000500202178955, -0.8796035051345825, -0.6495850086212158]",8377.3623046875,"[[0.3957463502883911, 0.13904547691345215, -0.31530511379241943, 0.4854719638824463, 0.5041037797927856, 0.2693270444869995, 0.30809056758880615, -0.6899739503860474, 0.8162219524383545, -0.5249402523040771, 0.36236631870269775, -0.31693410873413086, 0.628598690032959, 0.9922358989715576, 0.02117013931274414, 0.5087201595306396, -0.299319863319397, -0.7316203117370605, 0.621646523475647, 0.20141661167144775]]",3
5,26,8378.755859375,"[0.9542616605758667, 0.9223754405975342, 0.2938535213470459, 0.12221240997314453, -0.12520337104797363, -0.3951195478439331, 0.35171830654144287, -0.7180107831954956, 0.21002352237701416, 0.5554119348526001, -0.2828429937362671, -0.0657811164855957, 0.8472350835800171, -0.40301620960235596, -0.2633645534515381, -0.6428289413452148, 0.05189931392669678, 0.033779263496398926, -0.8277755975723267, 0.4279543161392212]",8377.3623046875,"[[0.3957463502883911, 0.13904547691345215, -0.31530511379241943, 0.4854719638824463, 0.5041037797927856, 0.2693270444869995, 0.30809056758880615, -0.6899739503860474, 0.8162219524383545, -0.5249402523040771, 0.36236631870269775, -0.31693410873413086, 0.628598690032959, 0.9922358989715576, 0.02117013931274414, 0.5087201595306396, -0.299319863319397, -0.7316203117370605, 0.621646523475647, 0.20141661167144775]]",3
6,27,8376.7236328125,"[-0.3872758150100708, 0.6086409091949463, 0.5523054599761963, 0.45869898796081543, 0.8439540863037109, -0.21177732944488525, 0.29314088821411133, -0.8053592443466187, 0.06560003757476807, 0.6692339181900024, 0.7792198657989502, 0.7298756837844849, 0.5439577102661133, 0.9903234243392944, -0.21292519569396973, 0.37309741973876953, 0.0729818344116211, -0.45897793769836426, -0.15337347984313965, -0.8271684646606445]",8376.7236328125,"[[-0.3872758150100708, 0.6086409091949463, 0.5523054599761963, 0.45869898796081543, 0.8439540863037109, -0.21177732944488525, 0.29314088821411133, -0.8053592443466187, 0.06560003757476807, 0.6692339181900024, 0.7792198657989502, 0.7298756837844849, 0.5439577102661133, 0.9903234243392944, -0.21292519569396973, 0.37309741973876953, 0.0729818344116211, -0.45897793769836426, -0.15337347984313965, -0.8271684646606445]]",4
7,28,8378.94140625,"[0.6512988805770874, 0.5558785200119019, 0.7198600769042969, 0.17544162273406982, -0.732170581817627, -0.96994948387146, -0.6146125793457031, 0.15382659435272217, -0.24225366115570068, -0.8306249380111694, -0.3714771270751953, 0.5652401447296143, 0.9199815988540649, 0.7127457857131958, -0.823143720626831, -0.04246962070465088, 0.7703427076339722, 0.06731116771697998, -0.2844945192337036, 0.6806461811065674]",8376.7236328125,"[[-0.3872758150100708, 0.6086409091949463, 0.5523054599761963, 0.45869898796081543, 0.8439540863037109, -0.21177732944488525, 0.29314088821411133, -0.8053592443466187, 0.06560003757476807, 0.6692339181900024, 0.7792198657989502, 0.7298756837844849, 0.5439577102661133, 0.9903234243392944, -0.21292519569396973, 0.37309741973876953, 0.0729818344116211, -0.45897793769836426, -0.15337347984313965, -0.8271684646606445]]",4
8,29,8382.5126953125,"[-0.9584347009658813, 0.2842825651168823, 0.2770034074783325, 0.7957808971405029, 0.4590643644332886, -0.4742635488510132, -0.36267030239105225, -0.9394036531448364, -0.9671193361282349, 0.015720725059509277, -0.7732424736022949, 0.9309753179550171, -0.5999990701675415, -0.5484073162078857, 0.5683959722518921, -0.2667595148086548, -0.8660646677017212, -0.37160980701446533, 0.32594072818756104, -0.16100168228149414]",8376.7236328125,"[[-0.3872758150100708, 0.6086409091949463, 0.5523054599761963, 0.45869898796081543, 0.8439540863037109, -0.21177732944488525, 0.29314088821411133, -0.8053592443466187, 0.06560003757476807, 0.6692339181900024, 0.7792198657989502, 0.7298756837844849, 0.5439577102661133, 0.9903234243392944, -0.21292519569396973, 0.37309741973876953, 0.0729818344116211, -0.45897793769836426, -0.15337347984313965, -0.8271684646606445]]",4
9,30,8381.025390625,"[0.09707069396972656, -0.9632362127304077, -0.3208369016647339, 0.41568315029144287, 0.809239387512207, 0.7113213539123535, -0.17269587516784668, 0.23286640644073486, -0.03960883617401123, -0.19501173496246338, -0.7390871047973633, -0.13757407665252686, -0.4003027677536011, -0.7305874824523926, 0.364190936088562, 0.7724717855453491, -0.16829025745391846, 0.2918020486831665, -0.9326846599578857, -0.6902145147323608]",8376.7236328125,"[[-0.3872758150100708, 0.6086409091949463, 0.5523054599761963, 0.45869898796081543, 0.8439540863037109, -0.21177732944488525, 0.29314088821411133, -0.8053592443466187, 0.06560003757476807, 0.6692339181900024, 0.7792198657989502, 0.7298756837844849, 0.5439577102661133, 0.9903234243392944, -0.21292519569396973, 0.37309741973876953, 0.0729818344116211, -0.45897793769836426, -0.15337347984313965, -0.8271684646606445]]",4
