iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8377.3193359375,"[-0.5619995594024658, 0.949194073677063, 0.6305210590362549, 0.5055222511291504, 0.4799748659133911, 0.48940956592559814, -0.5035008192062378, -0.48440873622894287, -0.37372279167175293, -0.9526588916778564, -0.5180388689041138, -0.2642885446548462, -0.0639183521270752, 0.9149223566055298, 0.12474095821380615, 0.6917027235031128, 0.8877506256103516, 0.788800835609436, 0.5772805213928223, -0.5626813173294067]",8377.3193359375,"[[-0.5619995594024658, 0.949194073677063, 0.6305210590362549, 0.5055222511291504, 0.4799748659133911, 0.48940956592559814, -0.5035008192062378, -0.48440873622894287, -0.37372279167175293, -0.9526588916778564, -0.5180388689041138, -0.2642885446548462, -0.0639183521270752, 0.9149223566055298, 0.12474095821380615, 0.6917027235031128, 0.8877506256103516, 0.788800835609436, 0.5772805213928223, -0.5626813173294067]]",1
1,22,8382.853515625,"[0.618707537651062, -0.783646821975708, -0.27240848541259766, 0.9460973739624023, 0.5185104608535767, -0.8629233837127686, -0.47166168689727783, -0.8677102327346802, -0.28456568717956543, -0.35805583000183105, -0.8347324132919312, -0.7552427053451538, -0.34522461891174316, -0.15720140933990479, 0.8867630958557129, -0.5597406625747681, -0.13251805305480957, 0.2223055362701416, -0.3191946744918823, -0.8766151666641235]",8377.3193359375,"[[-0.5619995594024658, 0.949194073677063, 0.6305210590362549, 0.5055222511291504, 0.4799748659133911, 0.48940956592559814, -0.5035008192062378, -0.48440873622894287, -0.37372279167175293, -0.9526588916778564, -0.5180388689041138, -0.2642885446548462, -0.0639183521270752, 0.9149223566055298, 0.12474095821380615, 0.6917027235031128, 0.8877506256103516, 0.788800835609436, 0.5772805213928223, -0.5626813173294067]]",1
2,23,8381.3076171875,"[0.10983932018280029, 0.3963491916656494, -0.6338021755218506, -0.8403016328811646, 0.6523295640945435, -0.3776506185531616, 0.11785924434661865, 0.8197925090789795, 0.05033731460571289, -0.4188408851623535, 0.48789966106414795, -0.6419472694396973, 0.3576563596725464, 0.10932016372680664, -0.19881892204284668, -0.7608530521392822, -0.1991633176803589, 0.4546850919723511, -0.511030912399292, -0.9670968055725098]",8377.3193359375,"[[-0.5619995594024658, 0.949194073677063, 0.6305210590362549, 0.5055222511291504, 0.4799748659133911, 0.48940956592559814, -0.5035008192062378, -0.48440873622894287, -0.37372279167175293, -0.9526588916778564, -0.5180388689041138, -0.2642885446548462, -0.0639183521270752, 0.9149223566055298, 0.12474095821380615, 0.6917027235031128, 0.8877506256103516, 0.788800835609436, 0.5772805213928223, -0.5626813173294067]]",1
3,24,8380.5068359375,"[-0.46292269229888916, 0.48229360580444336, -0.07334411144256592, -0.15830516815185547, -0.9933369159698486, 0.5824488401412964, -0.24283993244171143, 0.8151296377182007, 0.24531519412994385, 0.5118958950042725, 0.6545755863189697, -0.9042807817459106, -0.5942535400390625, -0.8405517339706421, 0.7248634099960327, -0.06571495532989502, 0.013466954231262207, 0.49118542671203613, -0.45693349838256836, -0.7355871200561523]",8377.3193359375,"[[-0.5619995594024658, 0.949194073677063, 0.6305210590362549, 0.5055222511291504, 0.4799748659133911, 0.48940956592559814, -0.5035008192062378, -0.48440873622894287, -0.37372279167175293, -0.9526588916778564, -0.5180388689041138, -0.2642885446548462, -0.0639183521270752, 0.9149223566055298, 0.12474095821380615, 0.6917027235031128, 0.8877506256103516, 0.788800835609436, 0.5772805213928223, -0.5626813173294067]]",1
4,25,8384.8251953125,"[-0.9348080158233643, -0.5629349946975708, 0.4093477725982666, -0.771378755569458, -0.8617386817932129, 0.24635493755340576, 0.6520320177078247, 0.18965983390808105, 0.8949997425079346, -0.7443301677703857, -0.07863354682922363, -0.8309193849563599, -0.35667669773101807, -0.9132602214813232, -0.5007169246673584, -0.39803075790405273, -0.7541822195053101, -0.8413161039352417, 0.17098450660705566, -0.6257301568984985]",8377.3193359375,"[[-0.5619995594024658, 0.949194073677063, 0.6305210590362549, 0.5055222511291504, 0.4799748659133911, 0.48940956592559814, -0.5035008192062378, -0.48440873622894287, -0.37372279167175293, -0.9526588916778564, -0.5180388689041138, -0.2642885446548462, -0.0639183521270752, 0.9149223566055298, 0.12474095821380615, 0.6917027235031128, 0.8877506256103516, 0.788800835609436, 0.5772805213928223, -0.5626813173294067]]",1
5,26,8380.9541015625,"[0.9332631826400757, 0.7228666543960571, 0.8077601194381714, -0.06729018688201904, -0.2338172197341919, -0.2509571313858032, 0.43739354610443115, -0.953768253326416, -0.7515933513641357, -0.7494893074035645, -0.9197932481765747, 0.4476073980331421, -0.0522923469543457, -0.5619450807571411, -0.8317098617553711, 0.5671523809432983, 0.1569582223892212, -0.801378607749939, 0.7829269170761108, -0.39128172397613525]",8377.3193359375,"[[-0.5619995594024658, 0.949194073677063, 0.6305210590362549, 0.5055222511291504, 0.4799748659133911, 0.48940956592559814, -0.5035008192062378, -0.48440873622894287, -0.37372279167175293, -0.9526588916778564, -0.5180388689041138, -0.2642885446548462, -0.0639183521270752, 0.9149223566055298, 0.12474095821380615, 0.6917027235031128, 0.8877506256103516, 0.788800835609436, 0.5772805213928223, -0.5626813173294067]]",1
6,27,8379.8076171875,"[0.15802204608917236, 0.6603446006774902, -0.28386616706848145, -0.6737091541290283, 0.544173002243042, -0.8574182987213135, -0.027145743370056152, 0.2701030969619751, 0.12302303314208984, 0.8556221723556519, 0.054190754890441895, -0.40591537952423096, -0.033951520919799805, -0.7206202745437622, -0.09974956512451172, 0.5791149139404297, 0.9716647863388062, -0.6143275499343872, -0.757617712020874, 0.03607010841369629]",8377.3193359375,"[[-0.5619995594024658, 0.949194073677063, 0.6305210590362549, 0.5055222511291504, 0.4799748659133911, 0.48940956592559814, -0.5035008192062378, -0.48440873622894287, -0.37372279167175293, -0.9526588916778564, -0.5180388689041138, -0.2642885446548462, -0.0639183521270752, 0.9149223566055298, 0.12474095821380615, 0.6917027235031128, 0.8877506256103516, 0.788800835609436, 0.5772805213928223, -0.5626813173294067]]",1
7,28,8383.05859375,"[0.8007599115371704, -0.931634783744812, 0.969954252243042, -0.7054456472396851, -0.9729969501495361, -0.3771684169769287, -0.5874053239822388, -0.03905034065246582, 0.4688248634338379, -0.25567078590393066, -0.7728215456008911, -0.16379213333129883, 0.13215506076812744, -0.9647568464279175, -0.2712186574935913, -0.7465696334838867, -0.6925684213638306, 0.8433266878128052, -0.5960655212402344, 0.24779927730560303]",8377.3193359375,"[[-0.5619995594024658, 0.949194073677063, 0.6305210590362549, 0.5055222511291504, 0.4799748659133911, 0.48940956592559814, -0.5035008192062378, -0.48440873622894287, -0.37372279167175293, -0.9526588916778564, -0.5180388689041138, -0.2642885446548462, -0.0639183521270752, 0.9149223566055298, 0.12474095821380615, 0.6917027235031128, 0.8877506256103516, 0.788800835609436, 0.5772805213928223, -0.5626813173294067]]",1
8,29,8377.876953125,"[-0.07132184505462646, -0.49841105937957764, 0.04489767551422119, -0.2247849702835083, 0.2062317132949829, 0.028174877166748047, 0.875785231590271, -0.06087028980255127, 0.2257702350616455, -0.7908390760421753, -0.4724465608596802, 0.8156740665435791, -0.4190671443939209, 0.620345950126648, 0.6993588209152222, 0.22330427169799805, -0.8696943521499634, 0.6911094188690186, 0.34069740772247314, 0.944254994392395]",8377.3193359375,"[[-0.5619995594024658, 0.949194073677063, 0.6305210590362549, 0.5055222511291504, 0.4799748659133911, 0.48940956592559814, -0.5035008192062378, -0.48440873622894287, -0.37372279167175293, -0.9526588916778564, -0.5180388689041138, -0.2642885446548462, -0.0639183521270752, 0.9149223566055298, 0.12474095821380615, 0.6917027235031128, 0.8877506256103516, 0.788800835609436, 0.5772805213928223, -0.5626813173294067]]",1
9,30,8380.1630859375,"[0.8035905361175537, 0.311771035194397, -0.7713278532028198, -0.8003835678100586, 0.2676515579223633, 0.0010741949081420898, -0.5366408824920654, -0.467204213142395, 0.04897916316986084, 0.8441436290740967, 0.8176316022872925, -0.33817005157470703, -0.8855346441268921, -0.10332906246185303, 0.0360027551651001, -0.07471263408660889, 0.10663354396820068, 0.10307800769805908, -0.16935479640960693, 0.18077826499938965]",8377.3193359375,"[[-0.5619995594024658, 0.949194073677063, 0.6305210590362549, 0.5055222511291504, 0.4799748659133911, 0.48940956592559814, -0.5035008192062378, -0.48440873622894287, -0.37372279167175293, -0.9526588916778564, -0.5180388689041138, -0.2642885446548462, -0.0639183521270752, 0.9149223566055298, 0.12474095821380615, 0.6917027235031128, 0.8877506256103516, 0.788800835609436, 0.5772805213928223, -0.5626813173294067]]",1
