iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,4.2489752769470215,"[-0.012190675362944603, -0.20812572538852692, -0.8206543922424316, 0.9172085523605347, 0.5463055968284607, -0.6984085440635681, 1.0, 0.970115602016449, -0.7962968349456787, -0.3996962308883667, -1.0, 0.3074631989002228, -0.8044657111167908, -0.7061095833778381, 0.6171517372131348, -0.8959120512008667, -0.7129981517791748, 0.8604665398597717, 0.832899272441864, 0.7119459509849548]",4.2489752769470215,"[[-0.012190675362944603, -0.20812572538852692, -0.8206543922424316, 0.9172085523605347, 0.5463055968284607, -0.6984085440635681, 1.0, 0.970115602016449, -0.7962968349456787, -0.3996962308883667, -1.0, 0.3074631989002228, -0.8044657111167908, -0.7061095833778381, 0.6171517372131348, -0.8959120512008667, -0.7129981517791748, 0.8604665398597717, 0.832899272441864, 0.7119459509849548]]",1
1,22,4.158006191253662,"[-0.5960269570350647, -0.9083655476570129, -0.7427149415016174, 0.7733926773071289, -0.34043705463409424, 0.8892624378204346, 0.9439530968666077, -1.0, -0.7870840430259705, 1.0, 0.3737347722053528, -0.9099270701408386, -0.8541887998580933, -1.0, -0.19458980858325958, 0.23073002696037292, -0.5692797899246216, 0.06425800919532776, 0.9059455990791321, 0.5299837589263916]",4.158006191253662,"[[-0.5960269570350647, -0.9083655476570129, -0.7427149415016174, 0.7733926773071289, -0.34043705463409424, 0.8892624378204346, 0.9439530968666077, -1.0, -0.7870840430259705, 1.0, 0.3737347722053528, -0.9099270701408386, -0.8541887998580933, -1.0, -0.19458980858325958, 0.23073002696037292, -0.5692797899246216, 0.06425800919532776, 0.9059455990791321, 0.5299837589263916]]",2
2,23,4.276429176330566,"[-0.8128473162651062, 0.6371323466300964, -0.494352787733078, -0.3334414064884186, -0.9236109256744385, 1.0, 0.9122321009635925, 0.4338272511959076, -0.33603307604789734, -0.09065434336662292, -0.591253936290741, 0.29584917426109314, -0.9411786794662476, 0.9409602880477905, 0.72633957862854, 0.6425868272781372, 0.3181840479373932, -1.0, 1.0, -0.804832935333252]",4.158006191253662,"[[-0.5960269570350647, -0.9083655476570129, -0.7427149415016174, 0.7733926773071289, -0.34043705463409424, 0.8892624378204346, 0.9439530968666077, -1.0, -0.7870840430259705, 1.0, 0.3737347722053528, -0.9099270701408386, -0.8541887998580933, -1.0, -0.19458980858325958, 0.23073002696037292, -0.5692797899246216, 0.06425800919532776, 0.9059455990791321, 0.5299837589263916]]",2
3,24,4.2739667892456055,"[0.4173322021961212, 0.4016914963722229, -0.8568057417869568, 0.5936906933784485, 0.8637644648551941, -0.17227782309055328, 0.6412674188613892, -0.9918361902236938, 0.798627495765686, -0.9768281579017639, -0.8958463668823242, -1.0, -0.05380886420607567, -0.5196892619132996, -0.7692118883132935, 0.8526521325111389, 1.0, 0.7522982954978943, 0.7335285544395447, -1.0]",4.158006191253662,"[[-0.5960269570350647, -0.9083655476570129, -0.7427149415016174, 0.7733926773071289, -0.34043705463409424, 0.8892624378204346, 0.9439530968666077, -1.0, -0.7870840430259705, 1.0, 0.3737347722053528, -0.9099270701408386, -0.8541887998580933, -1.0, -0.19458980858325958, 0.23073002696037292, -0.5692797899246216, 0.06425800919532776, 0.9059455990791321, 0.5299837589263916]]",2
4,25,3.9826033115386963,"[0.973167896270752, -0.25277525186538696, -0.8299620747566223, -0.507192075252533, -0.22126121819019318, 0.4915502369403839, -0.1464635133743286, 0.9046552777290344, -0.9173064827919006, 0.8142784833908081, 0.8807065486907959, -0.6522848010063171, -1.0, 0.9291476607322693, -1.0, -0.9451364874839783, -0.9520630836486816, 1.0, 1.0, -0.13492777943611145]",3.9826033115386963,"[[0.973167896270752, -0.25277525186538696, -0.8299620747566223, -0.507192075252533, -0.22126121819019318, 0.4915502369403839, -0.1464635133743286, 0.9046552777290344, -0.9173064827919006, 0.8142784833908081, 0.8807065486907959, -0.6522848010063171, -1.0, 0.9291476607322693, -1.0, -0.9451364874839783, -0.9520630836486816, 1.0, 1.0, -0.13492777943611145]]",3
5,26,4.2387166023254395,"[-0.7214977741241455, 0.44566839933395386, 0.786676824092865, 1.0, 0.7468406558036804, 0.35114696621894836, 1.0, -0.16686415672302246, 0.934312641620636, 0.8026162981987, -1.0, 0.043118517845869064, -0.7816183567047119, 0.4582006335258484, -0.9924068450927734, -0.49363183975219727, -0.8947356343269348, 1.0, -0.821587860584259, -0.5794968008995056]",3.9826033115386963,"[[0.973167896270752, -0.25277525186538696, -0.8299620747566223, -0.507192075252533, -0.22126121819019318, 0.4915502369403839, -0.1464635133743286, 0.9046552777290344, -0.9173064827919006, 0.8142784833908081, 0.8807065486907959, -0.6522848010063171, -1.0, 0.9291476607322693, -1.0, -0.9451364874839783, -0.9520630836486816, 1.0, 1.0, -0.13492777943611145]]",3
6,27,4.086050987243652,"[-1.0, -0.7885395884513855, 0.45439380407333374, -0.9593811631202698, -0.6093627214431763, 0.9986862540245056, -0.48912766575813293, -1.0, -1.0, 1.0, 0.8196156620979309, 0.71721351146698, -0.010236574336886406, -0.6170335412025452, 0.218144953250885, -0.748927652835846, -0.11608664691448212, -0.7692717909812927, 0.8487614989280701, -0.1052887812256813]",3.9826033115386963,"[[0.973167896270752, -0.25277525186538696, -0.8299620747566223, -0.507192075252533, -0.22126121819019318, 0.4915502369403839, -0.1464635133743286, 0.9046552777290344, -0.9173064827919006, 0.8142784833908081, 0.8807065486907959, -0.6522848010063171, -1.0, 0.9291476607322693, -1.0, -0.9451364874839783, -0.9520630836486816, 1.0, 1.0, -0.13492777943611145]]",3
7,28,4.311967849731445,"[0.6241470575332642, 0.9117373824119568, 0.9671488404273987, -0.17190593481063843, -0.9689257144927979, -1.0, 1.0, -0.39609965682029724, 0.5709572434425354, -0.5550833344459534, -0.3411741256713867, -0.34619784355163574, 0.8285090923309326, -0.9020478129386902, -0.29560643434524536, -0.30760976672172546, -0.4037405252456665, 1.0, 0.5311297178268433, -0.8931519985198975]",3.9826033115386963,"[[0.973167896270752, -0.25277525186538696, -0.8299620747566223, -0.507192075252533, -0.22126121819019318, 0.4915502369403839, -0.1464635133743286, 0.9046552777290344, -0.9173064827919006, 0.8142784833908081, 0.8807065486907959, -0.6522848010063171, -1.0, 0.9291476607322693, -1.0, -0.9451364874839783, -0.9520630836486816, 1.0, 1.0, -0.13492777943611145]]",3
8,29,3.8514437675476074,"[-1.0, 0.7992030382156372, 0.35982489585876465, -1.0, 0.8649881482124329, 0.9469258785247803, -1.0, -0.9511390328407288, -0.12440997362136841, -1.0, -0.6854150295257568, -0.6411893367767334, -0.9656459093093872, -0.07010403275489807, 0.16519251465797424, -1.0, -0.6555168628692627, -0.969353437423706, 1.0, 0.03770842403173447]",3.8514437675476074,"[[-1.0, 0.7992030382156372, 0.35982489585876465, -1.0, 0.8649881482124329, 0.9469258785247803, -1.0, -0.9511390328407288, -0.12440997362136841, -1.0, -0.6854150295257568, -0.6411893367767334, -0.9656459093093872, -0.07010403275489807, 0.16519251465797424, -1.0, -0.6555168628692627, -0.969353437423706, 1.0, 0.03770842403173447]]",4
9,30,4.077322959899902,"[-0.5546914339065552, 0.040184102952480316, 0.8846998810768127, -0.07349488884210587, 0.9350473880767822, -1.0, 0.9165018796920776, -0.324186772108078, -1.0, -0.872612476348877, -0.27696630358695984, 0.4869506359100342, -0.7533628940582275, 0.7514634728431702, -0.7491788864135742, 0.9978805780410767, 0.3652433753013611, -0.9553438425064087, 0.3231485188007355, 1.0]",3.8514437675476074,"[[-1.0, 0.7992030382156372, 0.35982489585876465, -1.0, 0.8649881482124329, 0.9469258785247803, -1.0, -0.9511390328407288, -0.12440997362136841, -1.0, -0.6854150295257568, -0.6411893367767334, -0.9656459093093872, -0.07010403275489807, 0.16519251465797424, -1.0, -0.6555168628692627, -0.969353437423706, 1.0, 0.03770842403173447]]",4
