iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,4.435890197753906,"[0.5238186120986938, -0.8749531507492065, 0.9785624146461487, -0.7286567091941833, -1.0, -0.7066922187805176, 0.9761242270469666, 0.25103357434272766, -1.0, 0.5471407175064087, -0.574384868144989, 0.30907905101776123, 1.0, -0.8134661912918091, 0.6491734385490417, 0.9940817356109619, -0.5410317778587341, -0.9794019460678101, 0.5643134713172913, -0.2505667209625244]",4.435890197753906,"[[0.5238186120986938, -0.8749531507492065, 0.9785624146461487, -0.7286567091941833, -1.0, -0.7066922187805176, 0.9761242270469666, 0.25103357434272766, -1.0, 0.5471407175064087, -0.574384868144989, 0.30907905101776123, 1.0, -0.8134661912918091, 0.6491734385490417, 0.9940817356109619, -0.5410317778587341, -0.9794019460678101, 0.5643134713172913, -0.2505667209625244]]",1
1,22,4.311310291290283,"[-0.7038777470588684, -0.9405924081802368, 0.9391618967056274, -0.8023691773414612, 0.9368048906326294, -0.6866530776023865, 1.0, 0.8253791332244873, -0.9070982933044434, -0.7121511101722717, 0.9588241577148438, -0.07641885429620743, -0.9665356874465942, 0.5029740333557129, -0.7404341101646423, -0.2818247675895691, 0.6759738326072693, -0.4985140860080719, 0.8131661415100098, 0.6593924760818481]",4.311310291290283,"[[-0.7038777470588684, -0.9405924081802368, 0.9391618967056274, -0.8023691773414612, 0.9368048906326294, -0.6866530776023865, 1.0, 0.8253791332244873, -0.9070982933044434, -0.7121511101722717, 0.9588241577148438, -0.07641885429620743, -0.9665356874465942, 0.5029740333557129, -0.7404341101646423, -0.2818247675895691, 0.6759738326072693, -0.4985140860080719, 0.8131661415100098, 0.6593924760818481]]",2
2,23,4.112927436828613,"[0.06314000487327576, 0.9964719414710999, 0.6777138710021973, -0.9375834465026855, -0.2247665375471115, -0.8042460680007935, -0.3090244233608246, -0.9040223956108093, 0.7011609077453613, -0.09769796580076218, -0.8407810926437378, -0.6165361404418945, 0.4221884608268738, 0.47444698214530945, -0.8632153272628784, 0.8434531688690186, 0.39354419708251953, 0.878011167049408, 0.7619779109954834, -0.9100956320762634]",4.112927436828613,"[[0.06314000487327576, 0.9964719414710999, 0.6777138710021973, -0.9375834465026855, -0.2247665375471115, -0.8042460680007935, -0.3090244233608246, -0.9040223956108093, 0.7011609077453613, -0.09769796580076218, -0.8407810926437378, -0.6165361404418945, 0.4221884608268738, 0.47444698214530945, -0.8632153272628784, 0.8434531688690186, 0.39354419708251953, 0.878011167049408, 0.7619779109954834, -0.9100956320762634]]",3
3,24,4.283452987670898,"[-0.6805912852287292, -0.9713218212127686, 0.7543402314186096, 0.9950821399688721, -0.8429006338119507, 0.9230822324752808, 0.3012165129184723, 0.8483262062072754, -0.7434160113334656, 0.7930707931518555, 0.6956598162651062, -1.0, -0.983029305934906, 0.8986486196517944, -0.7052536606788635, -0.3807847499847412, 0.7838545441627502, -0.23619544506072998, 0.3349543809890747, -0.7853347659111023]",4.112927436828613,"[[0.06314000487327576, 0.9964719414710999, 0.6777138710021973, -0.9375834465026855, -0.2247665375471115, -0.8042460680007935, -0.3090244233608246, -0.9040223956108093, 0.7011609077453613, -0.09769796580076218, -0.8407810926437378, -0.6165361404418945, 0.4221884608268738, 0.47444698214530945, -0.8632153272628784, 0.8434531688690186, 0.39354419708251953, 0.878011167049408, 0.7619779109954834, -0.9100956320762634]]",3
4,25,4.244256496429443,"[-1.0, 0.17961551249027252, 0.6339330077171326, -1.0, -0.9673877358436584, 0.8768913149833679, -0.2720586657524109, -0.4138948321342468, 0.8427437543869019, -1.0, -0.44957447052001953, 0.996877133846283, -0.5239176750183105, 0.9294033050537109, 0.9002042412757874, -0.8053819537162781, 0.7473315596580505, 0.9043750762939453, 0.2574283182621002, -0.7467652559280396]",4.112927436828613,"[[0.06314000487327576, 0.9964719414710999, 0.6777138710021973, -0.9375834465026855, -0.2247665375471115, -0.8042460680007935, -0.3090244233608246, -0.9040223956108093, 0.7011609077453613, -0.09769796580076218, -0.8407810926437378, -0.6165361404418945, 0.4221884608268738, 0.47444698214530945, -0.8632153272628784, 0.8434531688690186, 0.39354419708251953, 0.878011167049408, 0.7619779109954834, -0.9100956320762634]]",3
5,26,4.424016952514648,"[-0.9368984699249268, -0.9358444213867188, -0.6996968984603882, 0.5760194063186646, -1.0, 1.0, 0.640192449092865, 0.8732008337974548, -0.18773919343948364, 0.5593369603157043, -0.938349187374115, 0.9405378699302673, -0.5019333362579346, 0.6970410943031311, -0.32517239451408386, 0.5551838278770447, -0.7948279976844788, 0.3448009192943573, -0.6528695821762085, 1.0]",4.112927436828613,"[[0.06314000487327576, 0.9964719414710999, 0.6777138710021973, -0.9375834465026855, -0.2247665375471115, -0.8042460680007935, -0.3090244233608246, -0.9040223956108093, 0.7011609077453613, -0.09769796580076218, -0.8407810926437378, -0.6165361404418945, 0.4221884608268738, 0.47444698214530945, -0.8632153272628784, 0.8434531688690186, 0.39354419708251953, 0.878011167049408, 0.7619779109954834, -0.9100956320762634]]",3
6,27,4.434269428253174,"[0.7072777152061462, -0.6212765574455261, 0.7346773147583008, 0.9508661031723022, 0.5545844435691833, 0.6257002353668213, -0.8951496481895447, -0.7139892578125, 0.7295165657997131, 0.9915502071380615, -0.7548329830169678, -0.7297642827033997, -0.9630699157714844, -0.43247276544570923, 0.9095757603645325, 0.5396501421928406, 0.8878106474876404, -0.9915032386779785, -0.13773182034492493, -1.0]",4.112927436828613,"[[0.06314000487327576, 0.9964719414710999, 0.6777138710021973, -0.9375834465026855, -0.2247665375471115, -0.8042460680007935, -0.3090244233608246, -0.9040223956108093, 0.7011609077453613, -0.09769796580076218, -0.8407810926437378, -0.6165361404418945, 0.4221884608268738, 0.47444698214530945, -0.8632153272628784, 0.8434531688690186, 0.39354419708251953, 0.878011167049408, 0.7619779109954834, -0.9100956320762634]]",3
7,28,4.36368465423584,"[0.5696776509284973, 1.0, 0.8961342573165894, -0.8158065676689148, 0.6998317241668701, 0.652103841304779, -0.9316686987876892, 0.7354100942611694, 0.1710217148065567, 1.0, -0.9619919657707214, -0.8861554265022278, -0.42367008328437805, -0.9676738381385803, 0.4009174704551697, -0.6540210247039795, 0.3397795557975769, -1.0, 1.0, 0.6609035134315491]",4.112927436828613,"[[0.06314000487327576, 0.9964719414710999, 0.6777138710021973, -0.9375834465026855, -0.2247665375471115, -0.8042460680007935, -0.3090244233608246, -0.9040223956108093, 0.7011609077453613, -0.09769796580076218, -0.8407810926437378, -0.6165361404418945, 0.4221884608268738, 0.47444698214530945, -0.8632153272628784, 0.8434531688690186, 0.39354419708251953, 0.878011167049408, 0.7619779109954834, -0.9100956320762634]]",3
8,29,4.11362361907959,"[-0.9149842858314514, -0.4329269826412201, -0.6354732513427734, -0.1131749302148819, 0.2524639368057251, 0.9439828991889954, 1.0, 0.6618642807006836, -1.0, 0.056736238300800323, -0.9382504224777222, -0.7154632210731506, 0.6662771105766296, -0.561547577381134, -0.8277707099914551, 1.0, 0.3320045471191406, 0.0453549325466156, 0.6714351177215576, -0.7709351181983948]",4.112927436828613,"[[0.06314000487327576, 0.9964719414710999, 0.6777138710021973, -0.9375834465026855, -0.2247665375471115, -0.8042460680007935, -0.3090244233608246, -0.9040223956108093, 0.7011609077453613, -0.09769796580076218, -0.8407810926437378, -0.6165361404418945, 0.4221884608268738, 0.47444698214530945, -0.8632153272628784, 0.8434531688690186, 0.39354419708251953, 0.878011167049408, 0.7619779109954834, -0.9100956320762634]]",3
9,30,4.14324426651001,"[0.9068528413772583, -0.20510321855545044, 0.649928629398346, -0.929981529712677, -1.0, 1.0, -0.4974692463874817, -0.7522111535072327, -1.0, 0.910192608833313, -0.8930318355560303, -0.7224225997924805, -0.356756329536438, 0.05730175971984863, -0.899798572063446, 1.0, 0.6049610376358032, -0.5265944600105286, -0.38535669445991516, 0.10110991448163986]",4.112927436828613,"[[0.06314000487327576, 0.9964719414710999, 0.6777138710021973, -0.9375834465026855, -0.2247665375471115, -0.8042460680007935, -0.3090244233608246, -0.9040223956108093, 0.7011609077453613, -0.09769796580076218, -0.8407810926437378, -0.6165361404418945, 0.4221884608268738, 0.47444698214530945, -0.8632153272628784, 0.8434531688690186, 0.39354419708251953, 0.878011167049408, 0.7619779109954834, -0.9100956320762634]]",3
