iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,832.6665649414062,"[0.35947561264038086, -0.873642086982727, 0.6761559247970581, -0.7563744783401489, -0.8681783676147461, -0.15898418426513672, -0.7507916688919067, 0.7422971725463867, 0.9670954942703247, -0.47013068199157715]",832.6665649414062,"[[0.35947561264038086, -0.873642086982727, 0.6761559247970581, -0.7563744783401489, -0.8681783676147461, -0.15898418426513672, -0.7507916688919067, 0.7422971725463867, 0.9670954942703247, -0.47013068199157715]]",1
1,22,423.994384765625,"[0.1757901906967163, 0.8395918607711792, 0.6595131158828735, -0.04488170146942139, 0.9124791622161865, 0.7508535385131836, 0.3189735412597656, -0.7069531679153442, -0.5727318525314331, -0.4306138753890991]",423.994384765625,"[[0.1757901906967163, 0.8395918607711792, 0.6595131158828735, -0.04488170146942139, 0.9124791622161865, 0.7508535385131836, 0.3189735412597656, -0.7069531679153442, -0.5727318525314331, -0.4306138753890991]]",2
2,23,301.9160461425781,"[-0.4536339044570923, 0.3632819652557373, 0.6039695739746094, -0.22524797916412354, -0.5861300230026245, -0.884536862373352, 0.7042200565338135, 0.33861207962036133, 0.20089244842529297, -0.5574642419815063]",301.9160461425781,"[[-0.4536339044570923, 0.3632819652557373, 0.6039695739746094, -0.22524797916412354, -0.5861300230026245, -0.884536862373352, 0.7042200565338135, 0.33861207962036133, 0.20089244842529297, -0.5574642419815063]]",3
3,24,237.65115356445312,"[0.12169301509857178, -0.19175946712493896, -0.5877038240432739, -0.06947648525238037, 0.4102647304534912, 0.14593172073364258, -0.6156035661697388, -0.5004743337631226, 0.4843125343322754, 0.737235426902771]",237.65115356445312,"[[0.12169301509857178, -0.19175946712493896, -0.5877038240432739, -0.06947648525238037, 0.4102647304534912, 0.14593172073364258, -0.6156035661697388, -0.5004743337631226, 0.4843125343322754, 0.737235426902771]]",4
4,25,513.2174682617188,"[-0.2140200138092041, -0.9931282997131348, 0.7123221158981323, -0.5281010866165161, -0.01894688606262207, 0.5175802707672119, 0.3236953020095825, -0.9768712520599365, -0.05706501007080078, 0.4583923816680908]",237.65115356445312,"[[0.12169301509857178, -0.19175946712493896, -0.5877038240432739, -0.06947648525238037, 0.4102647304534912, 0.14593172073364258, -0.6156035661697388, -0.5004743337631226, 0.4843125343322754, 0.737235426902771]]",4
5,26,688.6815795898438,"[-0.5480730533599854, 0.5376197099685669, -0.3936433792114258, -0.8525478839874268, 0.9113012552261353, -0.522436261177063, 0.3025665283203125, -0.9443092346191406, -0.5502349138259888, 0.7054046392440796]",237.65115356445312,"[[0.12169301509857178, -0.19175946712493896, -0.5877038240432739, -0.06947648525238037, 0.4102647304534912, 0.14593172073364258, -0.6156035661697388, -0.5004743337631226, 0.4843125343322754, 0.737235426902771]]",4
6,27,456.5724182128906,"[0.5129270553588867, -0.6267379522323608, 0.9968301057815552, 0.9998489618301392, -0.7240586280822754, 0.65706467628479, 0.4410332441329956, 0.5000616312026978, 0.5295439958572388, 0.7054812908172607]",237.65115356445312,"[[0.12169301509857178, -0.19175946712493896, -0.5877038240432739, -0.06947648525238037, 0.4102647304534912, 0.14593172073364258, -0.6156035661697388, -0.5004743337631226, 0.4843125343322754, 0.737235426902771]]",4
7,28,224.96327209472656,"[-0.7673577070236206, 0.09832763671875, -0.4220242500305176, 0.8554320335388184, 0.6120313405990601, 0.5214183330535889, 0.2524811029434204, 0.9850877523422241, 0.33461499214172363, 0.07912635803222656]",224.96327209472656,"[[-0.7673577070236206, 0.09832763671875, -0.4220242500305176, 0.8554320335388184, 0.6120313405990601, 0.5214183330535889, 0.2524811029434204, 0.9850877523422241, 0.33461499214172363, 0.07912635803222656]]",5
8,29,536.2954711914062,"[-0.30969464778900146, -0.5295124053955078, 0.8780084848403931, -0.21570491790771484, 0.9997111558914185, -0.22501277923583984, -0.27879834175109863, 0.48550212383270264, -0.291705846786499, -0.6727875471115112]",224.96327209472656,"[[-0.7673577070236206, 0.09832763671875, -0.4220242500305176, 0.8554320335388184, 0.6120313405990601, 0.5214183330535889, 0.2524811029434204, 0.9850877523422241, 0.33461499214172363, 0.07912635803222656]]",5
9,30,592.4153442382812,"[0.9606488943099976, -0.3947340250015259, 0.7876396179199219, 0.8964987993240356, 0.409831166267395, -0.4463801383972168, 0.03130757808685303, 0.8841798305511475, -0.7124969959259033, 0.7438191175460815]",224.96327209472656,"[[-0.7673577070236206, 0.09832763671875, -0.4220242500305176, 0.8554320335388184, 0.6120313405990601, 0.5214183330535889, 0.2524811029434204, 0.9850877523422241, 0.33461499214172363, 0.07912635803222656]]",5
