iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8378.7802734375,"[-0.716866135597229, -0.2491464614868164, -0.30689454078674316, 0.627626895904541, -0.8368148803710938, 0.34326720237731934, -0.46691155433654785, -0.7739219665527344, -0.1187601089477539, 0.3263387680053711, -0.46528446674346924, 0.06416451930999756, 0.8235881328582764, 0.6662474870681763, -0.17507445812225342, 0.3858412504196167, 0.8452754020690918, -0.7578169107437134, 0.7325059175491333, 0.988391637802124]",8378.7802734375,"[[-0.716866135597229, -0.2491464614868164, -0.30689454078674316, 0.627626895904541, -0.8368148803710938, 0.34326720237731934, -0.46691155433654785, -0.7739219665527344, -0.1187601089477539, 0.3263387680053711, -0.46528446674346924, 0.06416451930999756, 0.8235881328582764, 0.6662474870681763, -0.17507445812225342, 0.3858412504196167, 0.8452754020690918, -0.7578169107437134, 0.7325059175491333, 0.988391637802124]]",1
1,22,8381.5634765625,"[0.7803467512130737, 0.490909218788147, -0.8954252004623413, -0.7634925842285156, -0.6328794956207275, -0.5294314622879028, 0.7152366638183594, 0.7363039255142212, -0.06116151809692383, -0.9472314119338989, -0.6151348352432251, -0.893401026725769, -0.7012366056442261, -0.36900556087493896, -0.22020602226257324, 0.5962868928909302, -0.5807271003723145, 0.6473990678787231, 0.8143751621246338, -0.25954580307006836]",8378.7802734375,"[[-0.716866135597229, -0.2491464614868164, -0.30689454078674316, 0.627626895904541, -0.8368148803710938, 0.34326720237731934, -0.46691155433654785, -0.7739219665527344, -0.1187601089477539, 0.3263387680053711, -0.46528446674346924, 0.06416451930999756, 0.8235881328582764, 0.6662474870681763, -0.17507445812225342, 0.3858412504196167, 0.8452754020690918, -0.7578169107437134, 0.7325059175491333, 0.988391637802124]]",1
2,23,8377.7529296875,"[0.9381476640701294, 0.6536034345626831, -0.18623173236846924, 0.8799964189529419, -0.17395532131195068, -0.12825286388397217, 0.9761658906936646, 0.8097373247146606, 0.391096830368042, -0.6830359697341919, -0.6892141103744507, 0.5810920000076294, -0.41668248176574707, -0.9980112314224243, 0.9329580068588257, 0.8119711875915527, -0.9312243461608887, -0.2292572259902954, -0.8866704702377319, 0.5122497081756592]",8377.7529296875,"[[0.9381476640701294, 0.6536034345626831, -0.18623173236846924, 0.8799964189529419, -0.17395532131195068, -0.12825286388397217, 0.9761658906936646, 0.8097373247146606, 0.391096830368042, -0.6830359697341919, -0.6892141103744507, 0.5810920000076294, -0.41668248176574707, -0.9980112314224243, 0.9329580068588257, 0.8119711875915527, -0.9312243461608887, -0.2292572259902954, -0.8866704702377319, 0.5122497081756592]]",2
3,24,8378.4501953125,"[-0.774458646774292, 0.3846982717514038, 0.9674170017242432, -0.13286924362182617, -0.829358696937561, -0.6316107511520386, 0.5797479152679443, -0.6011060476303101, 0.6801000833511353, 0.19467687606811523, -0.10748636722564697, -0.10357344150543213, 0.7185952663421631, 0.9885616302490234, -0.9440714120864868, -0.8403555154800415, 0.7077696323394775, 0.7683076858520508, 0.9295768737792969, -0.5480365753173828]",8377.7529296875,"[[0.9381476640701294, 0.6536034345626831, -0.18623173236846924, 0.8799964189529419, -0.17395532131195068, -0.12825286388397217, 0.9761658906936646, 0.8097373247146606, 0.391096830368042, -0.6830359697341919, -0.6892141103744507, 0.5810920000076294, -0.41668248176574707, -0.9980112314224243, 0.9329580068588257, 0.8119711875915527, -0.9312243461608887, -0.2292572259902954, -0.8866704702377319, 0.5122497081756592]]",2
4,25,8381.9169921875,"[-0.592241644859314, 0.4443289041519165, 0.5342005491256714, -0.32880711555480957, -0.9479824304580688, -0.832207202911377, -0.4230060577392578, -0.8646159172058105, -0.5895578861236572, -0.9813435077667236, -0.9913254976272583, 0.453566312789917, 0.4038907289505005, 0.9756897687911987, 0.9884767532348633, 0.13064539432525635, -0.8453329801559448, 0.09837472438812256, -0.22736608982086182, 0.8610986471176147]",8377.7529296875,"[[0.9381476640701294, 0.6536034345626831, -0.18623173236846924, 0.8799964189529419, -0.17395532131195068, -0.12825286388397217, 0.9761658906936646, 0.8097373247146606, 0.391096830368042, -0.6830359697341919, -0.6892141103744507, 0.5810920000076294, -0.41668248176574707, -0.9980112314224243, 0.9329580068588257, 0.8119711875915527, -0.9312243461608887, -0.2292572259902954, -0.8866704702377319, 0.5122497081756592]]",2
5,26,8379.7470703125,"[0.06583535671234131, 0.126845121383667, -0.8258986473083496, -0.4998178482055664, 0.8029406070709229, -0.4746215343475342, 0.6140981912612915, -0.5212037563323975, -0.7421212196350098, -0.1113882064819336, -0.8820183277130127, -0.24978375434875488, 0.9536911249160767, 0.8589627742767334, -0.8283445835113525, 0.9963501691818237, -0.5569736957550049, -0.1498183012008667, 0.247300386428833, 0.681031346321106]",8377.7529296875,"[[0.9381476640701294, 0.6536034345626831, -0.18623173236846924, 0.8799964189529419, -0.17395532131195068, -0.12825286388397217, 0.9761658906936646, 0.8097373247146606, 0.391096830368042, -0.6830359697341919, -0.6892141103744507, 0.5810920000076294, -0.41668248176574707, -0.9980112314224243, 0.9329580068588257, 0.8119711875915527, -0.9312243461608887, -0.2292572259902954, -0.8866704702377319, 0.5122497081756592]]",2
6,27,8378.015625,"[0.44380998611450195, -0.4337371587753296, 0.916340708732605, -0.7783981561660767, -0.8654417991638184, -0.7267559766769409, 0.9457994699478149, 0.9975254535675049, 0.5111515522003174, 0.49049222469329834, 0.6247473955154419, -0.9609173536300659, -0.8811579942703247, 0.7686909437179565, 0.4027228355407715, 0.10763049125671387, 0.5851417779922485, -0.17796063423156738, 0.535237193107605, -0.11615300178527832]",8377.7529296875,"[[0.9381476640701294, 0.6536034345626831, -0.18623173236846924, 0.8799964189529419, -0.17395532131195068, -0.12825286388397217, 0.9761658906936646, 0.8097373247146606, 0.391096830368042, -0.6830359697341919, -0.6892141103744507, 0.5810920000076294, -0.41668248176574707, -0.9980112314224243, 0.9329580068588257, 0.8119711875915527, -0.9312243461608887, -0.2292572259902954, -0.8866704702377319, 0.5122497081756592]]",2
7,28,8385.5634765625,"[-0.9768719673156738, -0.9962339401245117, -0.17649388313293457, 0.8958020210266113, 0.23765170574188232, 0.11685645580291748, 0.03695487976074219, -0.8735783100128174, -0.6720033884048462, -0.9307210445404053, -0.757300615310669, -0.9838680028915405, -0.8062930107116699, -0.8280726671218872, 0.9141669273376465, 0.5716794729232788, -0.17155098915100098, -0.862008810043335, -0.07416844367980957, -0.9563287496566772]",8377.7529296875,"[[0.9381476640701294, 0.6536034345626831, -0.18623173236846924, 0.8799964189529419, -0.17395532131195068, -0.12825286388397217, 0.9761658906936646, 0.8097373247146606, 0.391096830368042, -0.6830359697341919, -0.6892141103744507, 0.5810920000076294, -0.41668248176574707, -0.9980112314224243, 0.9329580068588257, 0.8119711875915527, -0.9312243461608887, -0.2292572259902954, -0.8866704702377319, 0.5122497081756592]]",2
8,29,8381.0439453125,"[0.4328652620315552, -0.5865576267242432, 0.1424185037612915, 0.8401632308959961, -0.8236383199691772, -0.45419538021087646, 0.3184676170349121, 0.7057477235794067, 0.8594660758972168, 0.9232056140899658, -0.5360351800918579, -0.9354196786880493, 0.5498405694961548, 0.24747920036315918, -0.9243364334106445, -0.23519480228424072, -0.6308207511901855, -0.054688453674316406, -0.6043974161148071, -0.9440792798995972]",8377.7529296875,"[[0.9381476640701294, 0.6536034345626831, -0.18623173236846924, 0.8799964189529419, -0.17395532131195068, -0.12825286388397217, 0.9761658906936646, 0.8097373247146606, 0.391096830368042, -0.6830359697341919, -0.6892141103744507, 0.5810920000076294, -0.41668248176574707, -0.9980112314224243, 0.9329580068588257, 0.8119711875915527, -0.9312243461608887, -0.2292572259902954, -0.8866704702377319, 0.5122497081756592]]",2
9,30,8377.2998046875,"[-0.15999889373779297, -0.8296190500259399, -0.9586368799209595, 0.9846388101577759, 0.654512882232666, 0.7360305786132812, -0.6747803688049316, 0.8683387041091919, -0.8385361433029175, 0.6046978235244751, -0.18326103687286377, 0.5716967582702637, -0.8899204730987549, 0.6569702625274658, 0.6328917741775513, 0.9268108606338501, 0.9038265943527222, 0.39093995094299316, -0.9322524070739746, 0.7578173875808716]",8377.2998046875,"[[-0.15999889373779297, -0.8296190500259399, -0.9586368799209595, 0.9846388101577759, 0.654512882232666, 0.7360305786132812, -0.6747803688049316, 0.8683387041091919, -0.8385361433029175, 0.6046978235244751, -0.18326103687286377, 0.5716967582702637, -0.8899204730987549, 0.6569702625274658, 0.6328917741775513, 0.9268108606338501, 0.9038265943527222, 0.39093995094299316, -0.9322524070739746, 0.7578173875808716]]",3
