iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8378.4287109375,"[0.3659466505050659, 0.6668956279754639, -0.24867093563079834, -0.9117567539215088, 0.41457903385162354, -0.30203425884246826, 0.7797248363494873, 0.32827961444854736, 0.2800790071487427, 0.4909687042236328, 0.06026637554168701, -0.23959457874298096, 0.2090827226638794, 0.4134260416030884, -0.4943394660949707, -0.6929663419723511, -0.2019648551940918, -0.01827847957611084, -0.09135293960571289, 0.933860182762146]",8378.4287109375,"[[0.3659466505050659, 0.6668956279754639, -0.24867093563079834, -0.9117567539215088, 0.41457903385162354, -0.30203425884246826, 0.7797248363494873, 0.32827961444854736, 0.2800790071487427, 0.4909687042236328, 0.06026637554168701, -0.23959457874298096, 0.2090827226638794, 0.4134260416030884, -0.4943394660949707, -0.6929663419723511, -0.2019648551940918, -0.01827847957611084, -0.09135293960571289, 0.933860182762146]]",1
1,22,8378.84375,"[0.5841176509857178, 0.10634315013885498, 0.9200915098190308, 0.8895001411437988, 0.1883542537689209, 0.8344329595565796, -0.9985580444335938, -0.023376107215881348, 0.1868302822113037, -0.6381579637527466, -0.7862964868545532, -0.3823981285095215, 0.9931216239929199, -0.3390697240829468, -0.10925793647766113, -0.031801462173461914, -0.05042529106140137, -0.8992356061935425, 0.6382678747177124, -0.22585177421569824]",8378.4287109375,"[[0.3659466505050659, 0.6668956279754639, -0.24867093563079834, -0.9117567539215088, 0.41457903385162354, -0.30203425884246826, 0.7797248363494873, 0.32827961444854736, 0.2800790071487427, 0.4909687042236328, 0.06026637554168701, -0.23959457874298096, 0.2090827226638794, 0.4134260416030884, -0.4943394660949707, -0.6929663419723511, -0.2019648551940918, -0.01827847957611084, -0.09135293960571289, 0.933860182762146]]",1
2,23,8378.482421875,"[0.396077036857605, 0.956133246421814, -0.4855942726135254, 0.7716683149337769, 0.9397678375244141, -0.6656575202941895, 0.38506126403808594, -0.12626099586486816, -0.7146981954574585, 0.3648940324783325, -0.8065334558486938, 0.6557202339172363, -0.3337104320526123, 0.810737133026123, 0.5889608860015869, 0.9473003149032593, -0.45177364349365234, -0.6558046340942383, -0.43894171714782715, -0.9092873334884644]",8378.4287109375,"[[0.3659466505050659, 0.6668956279754639, -0.24867093563079834, -0.9117567539215088, 0.41457903385162354, -0.30203425884246826, 0.7797248363494873, 0.32827961444854736, 0.2800790071487427, 0.4909687042236328, 0.06026637554168701, -0.23959457874298096, 0.2090827226638794, 0.4134260416030884, -0.4943394660949707, -0.6929663419723511, -0.2019648551940918, -0.01827847957611084, -0.09135293960571289, 0.933860182762146]]",1
3,24,8376.31640625,"[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]",8376.31640625,"[[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]]",2
4,25,8380.4052734375,"[-0.3468402624130249, -0.6928895711898804, 0.7308881282806396, -0.1081618070602417, -0.9934808015823364, 0.9899717569351196, -0.7075985670089722, -0.7885932922363281, -0.7663317918777466, -0.8696515560150146, -0.7513939142227173, -0.6381285190582275, -0.12644124031066895, 0.5264320373535156, 0.987240195274353, 0.5253845453262329, 0.5918718576431274, 0.37788689136505127, 0.9238717555999756, 0.04787552356719971]",8376.31640625,"[[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]]",2
5,26,8381.279296875,"[-0.7373195886611938, 0.7763262987136841, 0.9302020072937012, 0.46357429027557373, 0.578021764755249, 0.44287335872650146, -0.2979966402053833, -0.49160051345825195, -0.4252661466598511, -0.12018907070159912, -0.4511665105819702, 0.5359201431274414, 0.46798789501190186, -0.9857860803604126, -0.9894473552703857, 0.6455718278884888, -0.8240529298782349, -0.5319041013717651, -0.6194396018981934, -0.5300552845001221]",8376.31640625,"[[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]]",2
6,27,8378.4921875,"[-0.7795202732086182, 0.8288027048110962, 0.2171323299407959, 0.9701893329620361, 0.9796090126037598, -0.35201966762542725, 0.3727426528930664, 0.3767439126968384, 0.674626350402832, -0.5855834484100342, -0.9763154983520508, -0.5185906887054443, 0.05285763740539551, -0.30521833896636963, -0.7304502725601196, -0.016849875450134277, 0.29952287673950195, -0.4215637445449829, 0.4764808416366577, 0.8937997817993164]",8376.31640625,"[[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]]",2
7,28,8378.4248046875,"[0.25423741340637207, 0.9532816410064697, 0.1289207935333252, -0.6945289373397827, -0.624375581741333, 0.9570002555847168, 0.8013360500335693, -0.7879867553710938, 0.6607475280761719, 0.20090973377227783, -0.3587571382522583, 0.13344168663024902, 0.06115853786468506, 0.8148747682571411, 0.5725034475326538, 0.8751803636550903, -0.8942561149597168, -0.7045547962188721, 0.2481551170349121, -0.7880231142044067]",8376.31640625,"[[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]]",2
8,29,8379.82421875,"[0.9058705568313599, 0.8958014249801636, 0.9499607086181641, -0.8107835054397583, 0.7986047267913818, 0.37136054039001465, 0.7439650297164917, -0.676788330078125, -0.6923614740371704, -0.8775869607925415, 0.9664995670318604, 0.2938656806945801, -0.5074564218521118, -0.8729721307754517, -0.5816565752029419, -0.11005759239196777, -0.9757341146469116, -0.9248440265655518, 0.7060877084732056, 0.2331904172897339]",8376.31640625,"[[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]]",2
9,30,8380.84375,"[0.9704916477203369, -0.6257619857788086, -0.15854060649871826, -0.8122673034667969, -0.5909817218780518, 0.9929214715957642, -0.5574631690979004, -0.27561378479003906, -0.7806383371353149, 0.49573373794555664, -0.673108696937561, -0.7758601903915405, -0.13846421241760254, 0.27297019958496094, 0.33036673069000244, 0.3842582702636719, 0.40055954456329346, -0.9478785991668701, -0.2878812551498413, 0.9807218313217163]",8376.31640625,"[[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]]",2
10,31,8379.1630859375,"[0.7322417497634888, 0.036448121070861816, 0.37324512004852295, -0.05817091464996338, 0.028160452842712402, -0.5914400815963745, -0.899118185043335, 0.680659294128418, -0.9677790403366089, -0.981713056564331, 0.7221370935440063, 0.7547606229782104, 0.39492809772491455, 0.05278515815734863, 0.9321229457855225, -0.983494758605957, -0.1864020824432373, -0.31464695930480957, 0.545089840888977, 0.7448263168334961]",8376.31640625,"[[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]]",2
11,32,8381.3193359375,"[0.384411096572876, -0.8191897869110107, -0.6427750587463379, -0.9246101379394531, -0.6559706926345825, -0.5276622772216797, 0.5940927267074585, 0.0154341459274292, 0.06265819072723389, 0.45242059230804443, -0.7277157306671143, 0.08175325393676758, -0.4680708646774292, 0.9293078184127808, -0.07150542736053467, -0.874353289604187, 0.9122737646102905, -0.061467766761779785, 0.7850857973098755, -0.6710166931152344]",8376.31640625,"[[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]]",2
12,33,8377.9228515625,"[0.131294846534729, -0.38552749156951904, 0.22507286071777344, -0.162506103515625, -0.43113088607788086, 0.8395551443099976, 0.754401683807373, 0.050845980644226074, -0.6088933944702148, 0.29121196269989014, -0.8553906679153442, 0.507805347442627, 0.9644960165023804, -0.7785956859588623, -0.3731570243835449, -0.4124326705932617, 0.8404616117477417, 0.7814211845397949, 0.9304676055908203, -0.4274895191192627]",8376.31640625,"[[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]]",2
13,34,8379.6953125,"[-0.03886699676513672, -0.5831961631774902, -0.7135919332504272, 0.6610479354858398, 0.9789416790008545, 0.632976770401001, -0.3844716548919678, -0.6329506635665894, 0.31180083751678467, -0.9915575981140137, 0.9830877780914307, -0.47635018825531006, -0.8882706165313721, -0.38789498805999756, 0.6564345359802246, -0.9600250720977783, -0.2814469337463379, 0.7489162683486938, 0.9173423051834106, 0.18005859851837158]",8376.31640625,"[[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]]",2
14,35,8376.4482421875,"[-0.6025712490081787, 0.34424757957458496, -0.4821256399154663, 0.09595918655395508, 0.4271109104156494, 0.8740752935409546, 0.19126904010772705, 0.7205188274383545, 0.5623892545700073, -0.6742711067199707, -0.46553289890289307, 0.6504138708114624, -0.7566912174224854, -0.5542933940887451, 0.9777579307556152, 0.8354380130767822, 0.8227376937866211, 0.6435195207595825, 0.9083653688430786, -0.48543238639831543]",8376.31640625,"[[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]]",2
15,36,8381.0732421875,"[0.4072153568267822, 0.7973984479904175, -0.7652883529663086, 0.9894541501998901, -0.41872477531433105, 0.612269401550293, -0.18475699424743652, 0.4816638231277466, 0.5815695524215698, -0.8929446935653687, -0.6027816534042358, -0.9916187524795532, 0.11114394664764404, 0.3645448684692383, -0.9690468311309814, -0.3488377332687378, -0.9416831731796265, -0.2829321622848511, -0.29282963275909424, 0.6396716833114624]",8376.31640625,"[[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]]",2
16,37,8378.7001953125,"[0.6136070489883423, -0.620580792427063, 0.9019709825515747, 0.601892352104187, 0.28620588779449463, -0.9395155906677246, -0.7608492374420166, 0.9200196266174316, 0.9082447290420532, -0.682436466217041, 0.8228224515914917, -0.08375716209411621, 0.7284790277481079, -0.9441061019897461, 0.3216404914855957, 0.5431194305419922, -0.49262142181396484, -0.5821585655212402, -0.06581461429595947, -0.3076969385147095]",8376.31640625,"[[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]]",2
17,38,8379.2802734375,"[0.5120798349380493, 0.039019107818603516, -0.4944782257080078, -0.7749761343002319, -0.5813795328140259, 0.9580163955688477, -0.9648345708847046, 0.8149572610855103, 0.5438193082809448, -0.19699954986572266, -0.8882796764373779, 0.4035993814468384, -0.6887999773025513, 0.04531431198120117, 0.9715245962142944, -0.5850088596343994, 0.4227030277252197, -0.3026132583618164, 0.8894903659820557, 0.35200583934783936]",8376.31640625,"[[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]]",2
18,39,8380.34375,"[0.44329214096069336, -0.0750654935836792, 0.60205078125, -0.8829221725463867, 0.05413997173309326, 0.38135993480682373, -0.8494055271148682, -0.6715289354324341, 0.599850058555603, 0.9690405130386353, 0.4532907009124756, -0.08704006671905518, -0.9756789207458496, 0.9369546175003052, -0.5462522506713867, 0.728095531463623, -0.8202230930328369, -0.6889644861221313, -0.458935022354126, 0.20657026767730713]",8376.31640625,"[[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]]",2
19,40,8376.974609375,"[-0.630563497543335, 0.844232439994812, 0.6286838054656982, 0.8344460725784302, -0.3753751516342163, 0.9400792121887207, 0.9425530433654785, -0.22231650352478027, 0.9051063060760498, -0.9600890874862671, 0.1473485231399536, 0.7727712392807007, -0.6621421575546265, 0.8915495872497559, -0.3445420265197754, 0.8715959787368774, -0.49621105194091797, 0.4992811679840088, -0.8027641773223877, -0.7779291868209839]",8376.31640625,"[[-0.5727927684783936, -0.7291164398193359, 0.9589470624923706, 0.6217527389526367, 0.7006399631500244, 0.3312983512878418, 0.8405297994613647, 0.961593747138977, 0.2593148946762085, -0.3871428966522217, -0.6373293399810791, 0.9787164926528931, -0.4109572172164917, -0.61475670337677, 0.6750918626785278, 0.9704041481018066, -0.8519648313522339, 0.4686371088027954, 0.2376927137374878, 0.4311474561691284]]",2
