iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8380.552734375,"[0.024408340454101562, -0.7210731506347656, -0.8512831926345825, 0.6719434261322021, 0.9611958265304565, 0.35597169399261475, 0.7533981800079346, -0.9730938673019409, -0.07234752178192139, 0.8186392784118652, -0.49339210987091064, -0.5926245450973511, -0.11603522300720215, -0.9585760831832886, 0.29226887226104736, 0.7522039413452148, -0.9006989002227783, -0.23887813091278076, 0.4593554735183716, -0.28865277767181396]",8380.552734375,"[[0.024408340454101562, -0.7210731506347656, -0.8512831926345825, 0.6719434261322021, 0.9611958265304565, 0.35597169399261475, 0.7533981800079346, -0.9730938673019409, -0.07234752178192139, 0.8186392784118652, -0.49339210987091064, -0.5926245450973511, -0.11603522300720215, -0.9585760831832886, 0.29226887226104736, 0.7522039413452148, -0.9006989002227783, -0.23887813091278076, 0.4593554735183716, -0.28865277767181396]]",1
1,22,8376.4384765625,"[-0.038008689880371094, -0.13059711456298828, 0.7425148487091064, 0.888572096824646, -0.43741822242736816, 0.6961029767990112, 0.24405217170715332, 0.7093740701675415, 0.9653967618942261, 0.007572650909423828, 0.9703798294067383, -0.9996136426925659, 0.011664628982543945, -0.4618755578994751, -0.3209869861602783, 0.7476291656494141, -0.3474675416946411, -0.8158935308456421, 0.9607532024383545, 0.41427552700042725]",8376.4384765625,"[[-0.038008689880371094, -0.13059711456298828, 0.7425148487091064, 0.888572096824646, -0.43741822242736816, 0.6961029767990112, 0.24405217170715332, 0.7093740701675415, 0.9653967618942261, 0.007572650909423828, 0.9703798294067383, -0.9996136426925659, 0.011664628982543945, -0.4618755578994751, -0.3209869861602783, 0.7476291656494141, -0.3474675416946411, -0.8158935308456421, 0.9607532024383545, 0.41427552700042725]]",2
2,23,8379.3330078125,"[-0.2720828056335449, 0.1091386079788208, -0.530036211013794, 0.9834979772567749, -0.8435393571853638, -0.3811771869659424, 0.9759231805801392, 0.5671725273132324, -0.9573098421096802, 0.2581324577331543, 0.4741312265396118, -0.5751544237136841, 0.28049659729003906, -0.20794284343719482, -0.8508177995681763, -0.41682207584381104, 0.026452302932739258, 0.6153587102890015, 0.9769843816757202, 0.08843934535980225]",8376.4384765625,"[[-0.038008689880371094, -0.13059711456298828, 0.7425148487091064, 0.888572096824646, -0.43741822242736816, 0.6961029767990112, 0.24405217170715332, 0.7093740701675415, 0.9653967618942261, 0.007572650909423828, 0.9703798294067383, -0.9996136426925659, 0.011664628982543945, -0.4618755578994751, -0.3209869861602783, 0.7476291656494141, -0.3474675416946411, -0.8158935308456421, 0.9607532024383545, 0.41427552700042725]]",2
3,24,8381.17578125,"[-0.8404536247253418, 0.08190083503723145, 0.8062615394592285, -0.9109989404678345, -0.5209851264953613, 0.7538751363754272, -0.17000186443328857, 0.07871747016906738, 0.9551793336868286, -0.902706503868103, -0.7713819742202759, 0.47354018688201904, 0.7879763841629028, -0.7514878511428833, -0.2222440242767334, -0.7578485012054443, -0.5978724956512451, -0.6872438192367554, 0.9855009317398071, 0.05639243125915527]",8376.4384765625,"[[-0.038008689880371094, -0.13059711456298828, 0.7425148487091064, 0.888572096824646, -0.43741822242736816, 0.6961029767990112, 0.24405217170715332, 0.7093740701675415, 0.9653967618942261, 0.007572650909423828, 0.9703798294067383, -0.9996136426925659, 0.011664628982543945, -0.4618755578994751, -0.3209869861602783, 0.7476291656494141, -0.3474675416946411, -0.8158935308456421, 0.9607532024383545, 0.41427552700042725]]",2
4,25,8379.505859375,"[-0.45811760425567627, -0.1721203327178955, -0.037214040756225586, -0.0664604902267456, -0.3183363676071167, 0.8577879667282104, 0.8848832845687866, 0.5951138734817505, 0.728115439414978, 0.6169058084487915, -0.7245965003967285, -0.263788104057312, -0.857953667640686, -0.9595234394073486, -0.466383695602417, -0.8342163562774658, 0.50272536277771, 0.5686269998550415, 0.23050415515899658, 0.35141921043395996]",8376.4384765625,"[[-0.038008689880371094, -0.13059711456298828, 0.7425148487091064, 0.888572096824646, -0.43741822242736816, 0.6961029767990112, 0.24405217170715332, 0.7093740701675415, 0.9653967618942261, 0.007572650909423828, 0.9703798294067383, -0.9996136426925659, 0.011664628982543945, -0.4618755578994751, -0.3209869861602783, 0.7476291656494141, -0.3474675416946411, -0.8158935308456421, 0.9607532024383545, 0.41427552700042725]]",2
5,26,8380.0927734375,"[-0.7506887912750244, 0.9473501443862915, 0.7522832155227661, -0.5518674850463867, -0.3795793056488037, -0.6342865228652954, 0.6168497800827026, 0.47600674629211426, -0.8688125610351562, -0.8376442193984985, -0.24392879009246826, 0.005945682525634766, -0.35196077823638916, 0.6258190870285034, 0.2000213861465454, 0.21409344673156738, 0.4250432252883911, 0.7925698757171631, -0.6597206592559814, -0.4222536087036133]",8376.4384765625,"[[-0.038008689880371094, -0.13059711456298828, 0.7425148487091064, 0.888572096824646, -0.43741822242736816, 0.6961029767990112, 0.24405217170715332, 0.7093740701675415, 0.9653967618942261, 0.007572650909423828, 0.9703798294067383, -0.9996136426925659, 0.011664628982543945, -0.4618755578994751, -0.3209869861602783, 0.7476291656494141, -0.3474675416946411, -0.8158935308456421, 0.9607532024383545, 0.41427552700042725]]",2
6,27,8379.2177734375,"[-0.7886947393417358, -0.0950852632522583, 0.9986097812652588, 0.9576195478439331, -0.8024471998214722, -0.22941184043884277, 0.02499091625213623, 0.3179285526275635, 0.8530040979385376, -0.3609161376953125, -0.47640788555145264, 0.22013628482818604, 0.930750846862793, -0.6891461610794067, 0.009936213493347168, 0.668782114982605, -0.8735702037811279, -0.4229006767272949, -0.9099836349487305, 0.8640010356903076]",8376.4384765625,"[[-0.038008689880371094, -0.13059711456298828, 0.7425148487091064, 0.888572096824646, -0.43741822242736816, 0.6961029767990112, 0.24405217170715332, 0.7093740701675415, 0.9653967618942261, 0.007572650909423828, 0.9703798294067383, -0.9996136426925659, 0.011664628982543945, -0.4618755578994751, -0.3209869861602783, 0.7476291656494141, -0.3474675416946411, -0.8158935308456421, 0.9607532024383545, 0.41427552700042725]]",2
7,28,8381.4599609375,"[0.8580580949783325, -0.739814281463623, 0.3692014217376709, -0.9215443134307861, 0.656102180480957, -0.9717042446136475, -0.6030689477920532, -0.9449942111968994, 0.6846538782119751, -0.34258782863616943, 0.6976919174194336, -0.7167448997497559, -0.5779958963394165, 0.048068881034851074, 0.6148492097854614, -0.2794560194015503, -0.8408920764923096, -0.25978589057922363, 0.6351476907730103, 0.4680213928222656]",8376.4384765625,"[[-0.038008689880371094, -0.13059711456298828, 0.7425148487091064, 0.888572096824646, -0.43741822242736816, 0.6961029767990112, 0.24405217170715332, 0.7093740701675415, 0.9653967618942261, 0.007572650909423828, 0.9703798294067383, -0.9996136426925659, 0.011664628982543945, -0.4618755578994751, -0.3209869861602783, 0.7476291656494141, -0.3474675416946411, -0.8158935308456421, 0.9607532024383545, 0.41427552700042725]]",2
8,29,8381.01171875,"[0.348042368888855, 0.38474512100219727, -0.4143247604370117, 0.18193328380584717, 0.8552881479263306, 0.42527079582214355, 0.4320666790008545, -0.9767920970916748, -0.7526588439941406, -0.34635066986083984, 0.9433901309967041, -0.5194497108459473, -0.9695866107940674, -0.9697127342224121, 0.44605720043182373, -0.7856900691986084, -0.26101207733154297, 0.6429270505905151, 0.5364730358123779, -0.5752137899398804]",8376.4384765625,"[[-0.038008689880371094, -0.13059711456298828, 0.7425148487091064, 0.888572096824646, -0.43741822242736816, 0.6961029767990112, 0.24405217170715332, 0.7093740701675415, 0.9653967618942261, 0.007572650909423828, 0.9703798294067383, -0.9996136426925659, 0.011664628982543945, -0.4618755578994751, -0.3209869861602783, 0.7476291656494141, -0.3474675416946411, -0.8158935308456421, 0.9607532024383545, 0.41427552700042725]]",2
9,30,8379.509765625,"[-0.5673071146011353, 0.9417871236801147, -0.17319822311401367, -0.9850167036056519, -0.5828512907028198, 0.7478245496749878, 0.7455588579177856, 0.13961482048034668, -0.03743588924407959, -0.21542716026306152, 0.5018377304077148, -0.8170427083969116, -0.988372802734375, 0.6970236301422119, 0.8778624534606934, 0.6287660598754883, -0.24466073513031006, -0.8339835405349731, -0.5079441070556641, 0.7399793863296509]",8376.4384765625,"[[-0.038008689880371094, -0.13059711456298828, 0.7425148487091064, 0.888572096824646, -0.43741822242736816, 0.6961029767990112, 0.24405217170715332, 0.7093740701675415, 0.9653967618942261, 0.007572650909423828, 0.9703798294067383, -0.9996136426925659, 0.011664628982543945, -0.4618755578994751, -0.3209869861602783, 0.7476291656494141, -0.3474675416946411, -0.8158935308456421, 0.9607532024383545, 0.41427552700042725]]",2
10,31,8382.146484375,"[0.4197183847427368, -0.9529693126678467, 0.2770336866378784, -0.5170267820358276, -0.921422004699707, 0.6171901226043701, -0.49963903427124023, -0.7301415205001831, -0.9922729730606079, 0.422707200050354, -0.9547241926193237, -0.7700819969177246, 0.21171176433563232, 0.5249009132385254, 0.28639698028564453, -0.15833818912506104, -0.5729879140853882, 0.32862210273742676, 0.9267163276672363, 0.509967565536499]",8376.4384765625,"[[-0.038008689880371094, -0.13059711456298828, 0.7425148487091064, 0.888572096824646, -0.43741822242736816, 0.6961029767990112, 0.24405217170715332, 0.7093740701675415, 0.9653967618942261, 0.007572650909423828, 0.9703798294067383, -0.9996136426925659, 0.011664628982543945, -0.4618755578994751, -0.3209869861602783, 0.7476291656494141, -0.3474675416946411, -0.8158935308456421, 0.9607532024383545, 0.41427552700042725]]",2
11,32,8380.5146484375,"[0.38925278186798096, -0.7695895433425903, -0.22421371936798096, -0.2913569211959839, -0.29780054092407227, 0.8713839054107666, 0.6965218782424927, 0.08072900772094727, 0.0438385009765625, -0.9687259197235107, -0.6964597702026367, -0.984684944152832, 0.8275496959686279, 0.7722934484481812, 0.16573476791381836, 0.7485179901123047, -0.7414661645889282, 0.02067852020263672, 0.4925740957260132, -0.9893583059310913]",8376.4384765625,"[[-0.038008689880371094, -0.13059711456298828, 0.7425148487091064, 0.888572096824646, -0.43741822242736816, 0.6961029767990112, 0.24405217170715332, 0.7093740701675415, 0.9653967618942261, 0.007572650909423828, 0.9703798294067383, -0.9996136426925659, 0.011664628982543945, -0.4618755578994751, -0.3209869861602783, 0.7476291656494141, -0.3474675416946411, -0.8158935308456421, 0.9607532024383545, 0.41427552700042725]]",2
