iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,306.28131103515625,"[0.9087064266204834, -0.05177640914916992, -0.7195267677307129, -0.7811857461929321, 0.7183313369750977]",306.28131103515625,"[[0.9087064266204834, -0.05177640914916992, -0.7195267677307129, -0.7811857461929321, 0.7183313369750977]]",1
1,22,55.82467269897461,"[-0.9180196523666382, 0.6119189262390137, 0.3562687635421753, 0.8013852834701538, 0.7254828214645386]",55.82467269897461,"[[-0.9180196523666382, 0.6119189262390137, 0.3562687635421753, 0.8013852834701538, 0.7254828214645386]]",2
2,23,492.9130554199219,"[-0.4312412738800049, 0.7413742542266846, -0.710837721824646, -0.8930965662002563, -0.19739806652069092]",55.82467269897461,"[[-0.9180196523666382, 0.6119189262390137, 0.3562687635421753, 0.8013852834701538, 0.7254828214645386]]",2
3,24,250.704833984375,"[-0.5908881425857544, -0.5183454751968384, 0.9326401948928833, 0.46675658226013184, -0.8309494256973267]",55.82467269897461,"[[-0.9180196523666382, 0.6119189262390137, 0.3562687635421753, 0.8013852834701538, 0.7254828214645386]]",2
4,25,619.4981079101562,"[0.9244463443756104, 0.4343080520629883, 0.8980504274368286, -0.8261251449584961, -0.9947201013565063]",55.82467269897461,"[[-0.9180196523666382, 0.6119189262390137, 0.3562687635421753, 0.8013852834701538, 0.7254828214645386]]",2
5,26,287.7808532714844,"[-0.31452035903930664, 0.77951979637146, -0.8669214248657227, 0.7004003524780273, 0.06132960319519043]",55.82467269897461,"[[-0.9180196523666382, 0.6119189262390137, 0.3562687635421753, 0.8013852834701538, 0.7254828214645386]]",2
6,27,326.6485290527344,"[-0.11753499507904053, -0.8841497898101807, -0.5538668632507324, 0.01710832118988037, 0.7147836685180664]",55.82467269897461,"[[-0.9180196523666382, 0.6119189262390137, 0.3562687635421753, 0.8013852834701538, 0.7254828214645386]]",2
7,28,232.3851318359375,"[-0.34994685649871826, 0.4993464946746826, -0.784501314163208, -0.40442705154418945, 0.18607556819915771]",55.82467269897461,"[[-0.9180196523666382, 0.6119189262390137, 0.3562687635421753, 0.8013852834701538, 0.7254828214645386]]",2
8,29,847.439208984375,"[-0.4192333221435547, -0.5056179761886597, -0.9311103820800781, -0.9670590162277222, -0.8309085369110107]",55.82467269897461,"[[-0.9180196523666382, 0.6119189262390137, 0.3562687635421753, 0.8013852834701538, 0.7254828214645386]]",2
9,30,477.5428771972656,"[-0.5196787118911743, 0.8818686008453369, -0.34349608421325684, -0.8843812942504883, -0.6540654897689819]",55.82467269897461,"[[-0.9180196523666382, 0.6119189262390137, 0.3562687635421753, 0.8013852834701538, 0.7254828214645386]]",2
10,31,219.9496307373047,"[-0.8201457262039185, 0.25368690490722656, -0.5918091535568237, -0.6263220310211182, -0.34888648986816406]",55.82467269897461,"[[-0.9180196523666382, 0.6119189262390137, 0.3562687635421753, 0.8013852834701538, 0.7254828214645386]]",2
11,32,319.17266845703125,"[0.39240217208862305, 0.33267927169799805, 0.6152644157409668, -0.850598931312561, -0.43859660625457764]",55.82467269897461,"[[-0.9180196523666382, 0.6119189262390137, 0.3562687635421753, 0.8013852834701538, 0.7254828214645386]]",2
12,33,175.55645751953125,"[0.8400599956512451, 0.27048468589782715, 0.6411802768707275, -0.3545182943344116, -0.6694351434707642]",55.82467269897461,"[[-0.9180196523666382, 0.6119189262390137, 0.3562687635421753, 0.8013852834701538, 0.7254828214645386]]",2
