iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8378.474609375,"[0.7394697070121765, 0.6364998817443848, 1.0, -0.7193539142608643, -0.8292808532714844, 0.7450741529464722, 0.8684725761413574, 0.7618938088417053, -0.980995237827301, -0.33132731914520264, 0.22059287130832672, 0.7367485165596008, -0.6193182468414307, 0.25229495763778687, -0.9109386801719666, 0.7348214387893677, -0.14337562024593353, -0.724299430847168, 0.8754869103431702, -0.7674087882041931]",8378.474609375,"[[0.7394697070121765, 0.6364998817443848, 1.0, -0.7193539142608643, -0.8292808532714844, 0.7450741529464722, 0.8684725761413574, 0.7618938088417053, -0.980995237827301, -0.33132731914520264, 0.22059287130832672, 0.7367485165596008, -0.6193182468414307, 0.25229495763778687, -0.9109386801719666, 0.7348214387893677, -0.14337562024593353, -0.724299430847168, 0.8754869103431702, -0.7674087882041931]]",1
1,22,8380.8701171875,"[-0.8620816469192505, -0.74796462059021, 0.0005701802438125014, -0.5979238152503967, -0.5221914649009705, -0.3154447376728058, -0.07337966561317444, -0.5468881130218506, 0.9927914142608643, 0.6426753997802734, -0.9082362651824951, -0.5437681078910828, 0.7972736358642578, -0.8517397046089172, 0.28033944964408875, 0.11332394182682037, 0.6096972227096558, -0.9740518927574158, 0.9930046796798706, 0.7894503474235535]",8378.474609375,"[[0.7394697070121765, 0.6364998817443848, 1.0, -0.7193539142608643, -0.8292808532714844, 0.7450741529464722, 0.8684725761413574, 0.7618938088417053, -0.980995237827301, -0.33132731914520264, 0.22059287130832672, 0.7367485165596008, -0.6193182468414307, 0.25229495763778687, -0.9109386801719666, 0.7348214387893677, -0.14337562024593353, -0.724299430847168, 0.8754869103431702, -0.7674087882041931]]",1
2,23,8380.7109375,"[-0.675093412399292, 0.5321992039680481, 0.9548419713973999, -0.7931577563285828, -0.9886072278022766, 0.7953459620475769, 0.8372614979743958, -0.4817984104156494, 0.6230685114860535, -0.4939684271812439, -0.36805272102355957, -0.97770094871521, 0.1034160628914833, -0.6756763458251953, 0.6048803925514221, -0.8848580121994019, 0.5274584889411926, 0.7459248304367065, -0.85578453540802, 0.3464019000530243]",8378.474609375,"[[0.7394697070121765, 0.6364998817443848, 1.0, -0.7193539142608643, -0.8292808532714844, 0.7450741529464722, 0.8684725761413574, 0.7618938088417053, -0.980995237827301, -0.33132731914520264, 0.22059287130832672, 0.7367485165596008, -0.6193182468414307, 0.25229495763778687, -0.9109386801719666, 0.7348214387893677, -0.14337562024593353, -0.724299430847168, 0.8754869103431702, -0.7674087882041931]]",1
3,24,8379.0810546875,"[0.8944826722145081, 0.3315388858318329, 0.10579904168844223, -0.5592289566993713, 0.4517131447792053, -0.7432939410209656, 0.9903396368026733, 0.5394149422645569, 0.6257537007331848, 0.15349242091178894, -0.7837755680084229, 0.3229842483997345, 0.21221888065338135, 0.5804849863052368, -0.9720417261123657, -0.816351592540741, 0.6434196829795837, -0.5741774439811707, 0.8324678540229797, -0.8861945867538452]",8378.474609375,"[[0.7394697070121765, 0.6364998817443848, 1.0, -0.7193539142608643, -0.8292808532714844, 0.7450741529464722, 0.8684725761413574, 0.7618938088417053, -0.980995237827301, -0.33132731914520264, 0.22059287130832672, 0.7367485165596008, -0.6193182468414307, 0.25229495763778687, -0.9109386801719666, 0.7348214387893677, -0.14337562024593353, -0.724299430847168, 0.8754869103431702, -0.7674087882041931]]",1
4,25,8380.080078125,"[0.41890230774879456, -0.8358780741691589, 0.7151920795440674, -1.0, 0.1384386569261551, -0.9733835458755493, -0.7145461440086365, 0.8476627469062805, -0.8826570510864258, 0.8501085638999939, -0.07511856406927109, 0.7812764048576355, 0.6289011240005493, 0.9702356457710266, -0.8059055209159851, 0.6560587286949158, 0.3443058729171753, -0.7619457244873047, -0.471909761428833, -0.12252184748649597]",8378.474609375,"[[0.7394697070121765, 0.6364998817443848, 1.0, -0.7193539142608643, -0.8292808532714844, 0.7450741529464722, 0.8684725761413574, 0.7618938088417053, -0.980995237827301, -0.33132731914520264, 0.22059287130832672, 0.7367485165596008, -0.6193182468414307, 0.25229495763778687, -0.9109386801719666, 0.7348214387893677, -0.14337562024593353, -0.724299430847168, 0.8754869103431702, -0.7674087882041931]]",1
5,26,8382.017578125,"[0.3701833486557007, -0.08234596997499466, 0.9406246542930603, -0.9888039231300354, 0.4265313446521759, -0.9978050589561462, -0.6878409385681152, -0.506571352481842, -0.6228414177894592, -0.7686947584152222, 0.4905726909637451, -0.8992705345153809, -0.29536885023117065, -1.0, 0.15480029582977295, 0.022435814142227173, 0.8849669098854065, -0.880441427230835, 0.64695143699646, 0.9971245527267456]",8378.474609375,"[[0.7394697070121765, 0.6364998817443848, 1.0, -0.7193539142608643, -0.8292808532714844, 0.7450741529464722, 0.8684725761413574, 0.7618938088417053, -0.980995237827301, -0.33132731914520264, 0.22059287130832672, 0.7367485165596008, -0.6193182468414307, 0.25229495763778687, -0.9109386801719666, 0.7348214387893677, -0.14337562024593353, -0.724299430847168, 0.8754869103431702, -0.7674087882041931]]",1
6,27,8378.9423828125,"[0.6780346632003784, 0.4848398268222809, 0.5354340672492981, -0.24187016487121582, -0.8634454011917114, 0.584350049495697, -0.9496850967407227, -0.059467166662216187, 0.07097596675157547, 0.31655386090278625, -0.8698303699493408, 0.7694059014320374, 0.745509922504425, 0.43087127804756165, -0.19982722401618958, -0.4815552830696106, -0.9610260725021362, 0.32951074838638306, 0.1539757251739502, 0.9520712494850159]",8378.474609375,"[[0.7394697070121765, 0.6364998817443848, 1.0, -0.7193539142608643, -0.8292808532714844, 0.7450741529464722, 0.8684725761413574, 0.7618938088417053, -0.980995237827301, -0.33132731914520264, 0.22059287130832672, 0.7367485165596008, -0.6193182468414307, 0.25229495763778687, -0.9109386801719666, 0.7348214387893677, -0.14337562024593353, -0.724299430847168, 0.8754869103431702, -0.7674087882041931]]",1
7,28,8379.6181640625,"[-0.2961183190345764, -0.6814359426498413, 0.5621730089187622, -0.1475326418876648, -0.6895102858543396, 0.9362457990646362, -1.0, 0.6755914688110352, -0.8454752564430237, 0.866460919380188, -0.6599121689796448, -0.2636072039604187, -0.05537433549761772, -0.16191840171813965, -0.6268858909606934, 0.6420466303825378, 0.5962815284729004, 0.8573681712150574, 0.9804089665412903, -0.9864271283149719]",8378.474609375,"[[0.7394697070121765, 0.6364998817443848, 1.0, -0.7193539142608643, -0.8292808532714844, 0.7450741529464722, 0.8684725761413574, 0.7618938088417053, -0.980995237827301, -0.33132731914520264, 0.22059287130832672, 0.7367485165596008, -0.6193182468414307, 0.25229495763778687, -0.9109386801719666, 0.7348214387893677, -0.14337562024593353, -0.724299430847168, 0.8754869103431702, -0.7674087882041931]]",1
8,29,8378.51953125,"[0.8930634260177612, -0.41421371698379517, -0.38166067004203796, -0.9354469776153564, 0.7939202785491943, -0.5752447843551636, -0.42622828483581543, 0.8319942355155945, -0.736751914024353, -0.9628086090087891, -0.12748491764068604, 1.0, -0.4718599021434784, 0.18985095620155334, 0.44274258613586426, 0.3358684480190277, -0.9492982625961304, 0.9912105798721313, 0.7144736051559448, 0.9476064443588257]",8378.474609375,"[[0.7394697070121765, 0.6364998817443848, 1.0, -0.7193539142608643, -0.8292808532714844, 0.7450741529464722, 0.8684725761413574, 0.7618938088417053, -0.980995237827301, -0.33132731914520264, 0.22059287130832672, 0.7367485165596008, -0.6193182468414307, 0.25229495763778687, -0.9109386801719666, 0.7348214387893677, -0.14337562024593353, -0.724299430847168, 0.8754869103431702, -0.7674087882041931]]",1
9,30,8380.4619140625,"[-0.9063894748687744, 0.7581787109375, 0.2529070973396301, 0.852939248085022, -0.8586025238037109, 0.1733207404613495, -0.3519560396671295, -0.6265857815742493, 0.11162486672401428, -0.25501489639282227, -0.9230706095695496, -0.9834404587745667, 0.425849586725235, 0.9128355383872986, 0.705508291721344, 0.7212014198303223, -0.6641121506690979, 0.9366288185119629, -0.8856310248374939, -0.3083225190639496]",8378.474609375,"[[0.7394697070121765, 0.6364998817443848, 1.0, -0.7193539142608643, -0.8292808532714844, 0.7450741529464722, 0.8684725761413574, 0.7618938088417053, -0.980995237827301, -0.33132731914520264, 0.22059287130832672, 0.7367485165596008, -0.6193182468414307, 0.25229495763778687, -0.9109386801719666, 0.7348214387893677, -0.14337562024593353, -0.724299430847168, 0.8754869103431702, -0.7674087882041931]]",1
