iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8378.2978515625,"[0.5945980548858643, -1.0, 0.8662477135658264, -0.3406173288822174, -0.47504398226737976, -0.03267739340662956, 0.8274558186531067, 0.789302408695221, 0.968571662902832, 0.30642974376678467, -0.5283945202827454, -0.49115392565727234, -0.8073589205741882, 0.5210016965866089, -0.46413591504096985, -0.27183446288108826, 0.8164927959442139, 0.8467614650726318, 0.37452268600463867, -0.9542065262794495]",8378.2978515625,"[[0.5945980548858643, -1.0, 0.8662477135658264, -0.3406173288822174, -0.47504398226737976, -0.03267739340662956, 0.8274558186531067, 0.789302408695221, 0.968571662902832, 0.30642974376678467, -0.5283945202827454, -0.49115392565727234, -0.8073589205741882, 0.5210016965866089, -0.46413591504096985, -0.27183446288108826, 0.8164927959442139, 0.8467614650726318, 0.37452268600463867, -0.9542065262794495]]",1
1,22,8378.2109375,"[-0.719877302646637, 0.7059789299964905, -1.0, 0.856918454170227, -0.8442278504371643, 0.8863497376441956, 0.17271095514297485, -0.3564160168170929, 0.025105658918619156, 0.960928201675415, -0.9204682111740112, -0.44599324464797974, 0.9209223985671997, -0.4207746684551239, 0.8848008513450623, 0.7524530291557312, 0.08997758477926254, 0.13139468431472778, -0.547264814376831, 0.6270694732666016]",8378.2109375,"[[-0.719877302646637, 0.7059789299964905, -1.0, 0.856918454170227, -0.8442278504371643, 0.8863497376441956, 0.17271095514297485, -0.3564160168170929, 0.025105658918619156, 0.960928201675415, -0.9204682111740112, -0.44599324464797974, 0.9209223985671997, -0.4207746684551239, 0.8848008513450623, 0.7524530291557312, 0.08997758477926254, 0.13139468431472778, -0.547264814376831, 0.6270694732666016]]",2
2,23,8381.1728515625,"[-0.743060290813446, -0.9591858386993408, 0.4503697454929352, -0.9705787897109985, -0.6626684665679932, 0.9254338145256042, -0.9391969442367554, 0.16559940576553345, 0.6628243923187256, 0.6836596727371216, -0.8435069918632507, 0.36727964878082275, 0.3650539219379425, -0.16175417602062225, 0.717947244644165, 0.8848770260810852, -0.7774500846862793, -0.883857786655426, 0.7756961584091187, -0.5756286978721619]",8378.2109375,"[[-0.719877302646637, 0.7059789299964905, -1.0, 0.856918454170227, -0.8442278504371643, 0.8863497376441956, 0.17271095514297485, -0.3564160168170929, 0.025105658918619156, 0.960928201675415, -0.9204682111740112, -0.44599324464797974, 0.9209223985671997, -0.4207746684551239, 0.8848008513450623, 0.7524530291557312, 0.08997758477926254, 0.13139468431472778, -0.547264814376831, 0.6270694732666016]]",2
3,24,8376.962890625,"[-0.34669363498687744, 0.6903294324874878, 0.9912827014923096, -0.8865202069282532, -0.9230210781097412, 0.4135686457157135, 0.9860317707061768, 0.04571419581770897, 0.8473268747329712, 0.545707643032074, -0.8070772290229797, 0.9324966073036194, 0.4839557111263275, 0.43285566568374634, -0.7706143856048584, -0.345977783203125, -0.14758184552192688, -0.1578987091779709, 0.9174062609672546, 0.5108206272125244]",8376.962890625,"[[-0.34669363498687744, 0.6903294324874878, 0.9912827014923096, -0.8865202069282532, -0.9230210781097412, 0.4135686457157135, 0.9860317707061768, 0.04571419581770897, 0.8473268747329712, 0.545707643032074, -0.8070772290229797, 0.9324966073036194, 0.4839557111263275, 0.43285566568374634, -0.7706143856048584, -0.345977783203125, -0.14758184552192688, -0.1578987091779709, 0.9174062609672546, 0.5108206272125244]]",3
4,25,8377.2236328125,"[0.766006588935852, -0.9026637077331543, 0.5092816352844238, -0.9875280261039734, 0.4769118130207062, 0.46471720933914185, 0.5234717130661011, 0.7681080102920532, 0.6008219718933105, 0.9217686653137207, 0.5391939282417297, 0.46079912781715393, -0.7133427858352661, -0.7692466974258423, -0.5977457165718079, 0.618739128112793, -0.5564941763877869, 0.29380670189857483, 0.9539692997932434, 0.4313623607158661]",8376.962890625,"[[-0.34669363498687744, 0.6903294324874878, 0.9912827014923096, -0.8865202069282532, -0.9230210781097412, 0.4135686457157135, 0.9860317707061768, 0.04571419581770897, 0.8473268747329712, 0.545707643032074, -0.8070772290229797, 0.9324966073036194, 0.4839557111263275, 0.43285566568374634, -0.7706143856048584, -0.345977783203125, -0.14758184552192688, -0.1578987091779709, 0.9174062609672546, 0.5108206272125244]]",3
5,26,8375.994140625,"[-0.9993211627006531, 0.08946222811937332, 0.9853852391242981, -0.7512602806091309, 0.9494838118553162, 0.8678102493286133, 0.6182337999343872, 1.0, 1.0, -0.9799971580505371, 0.9916951656341553, 0.04670542851090431, -0.9894799590110779, 0.6401070356369019, 0.7109360098838806, 0.15683652460575104, 0.3009362518787384, 0.09349361807107925, -0.1981418877840042, 0.45619916915893555]",8375.994140625,"[[-0.9993211627006531, 0.08946222811937332, 0.9853852391242981, -0.7512602806091309, 0.9494838118553162, 0.8678102493286133, 0.6182337999343872, 1.0, 1.0, -0.9799971580505371, 0.9916951656341553, 0.04670542851090431, -0.9894799590110779, 0.6401070356369019, 0.7109360098838806, 0.15683652460575104, 0.3009362518787384, 0.09349361807107925, -0.1981418877840042, 0.45619916915893555]]",4
6,27,8378.0419921875,"[-0.6486662030220032, 0.8919487595558167, 0.9640724658966064, 0.09996700286865234, 0.8818404078483582, 0.9251123666763306, -0.7691525816917419, -0.9825732111930847, -0.3400808870792389, -0.2903634309768677, 0.9489641189575195, 0.41169190406799316, -0.615131676197052, -0.38467928767204285, -0.832364022731781, 0.9480810165405273, -0.3325088322162628, 0.24115431308746338, -0.3013879656791687, 0.718868613243103]",8375.994140625,"[[-0.9993211627006531, 0.08946222811937332, 0.9853852391242981, -0.7512602806091309, 0.9494838118553162, 0.8678102493286133, 0.6182337999343872, 1.0, 1.0, -0.9799971580505371, 0.9916951656341553, 0.04670542851090431, -0.9894799590110779, 0.6401070356369019, 0.7109360098838806, 0.15683652460575104, 0.3009362518787384, 0.09349361807107925, -0.1981418877840042, 0.45619916915893555]]",4
7,28,8379.2314453125,"[-0.33997970819473267, 0.588772714138031, 0.5562654733657837, -0.5861546993255615, 0.7272436022758484, -0.9531026482582092, 0.003746973816305399, -0.9829594492912292, 0.40462446212768555, -0.584800124168396, -0.8349230289459229, 0.20950454473495483, 0.30162498354911804, 0.7838982343673706, 0.864078938961029, 0.9869287014007568, -0.784445583820343, -0.9779434204101562, 0.6457797288894653, 0.8660190105438232]",8375.994140625,"[[-0.9993211627006531, 0.08946222811937332, 0.9853852391242981, -0.7512602806091309, 0.9494838118553162, 0.8678102493286133, 0.6182337999343872, 1.0, 1.0, -0.9799971580505371, 0.9916951656341553, 0.04670542851090431, -0.9894799590110779, 0.6401070356369019, 0.7109360098838806, 0.15683652460575104, 0.3009362518787384, 0.09349361807107925, -0.1981418877840042, 0.45619916915893555]]",4
8,29,8377.7255859375,"[0.9559695720672607, -0.8026430606842041, 0.931657612323761, 0.2564311623573303, -0.28920456767082214, 0.23433920741081238, -0.05261470749974251, -0.7379785776138306, 1.0, 0.6960475444793701, -0.6964249610900879, -0.7916163206100464, 0.8987191319465637, -0.8807740211486816, -0.5977738499641418, -0.14118994772434235, 0.30026140809059143, 0.606706440448761, 0.9318847060203552, 0.5335817337036133]",8375.994140625,"[[-0.9993211627006531, 0.08946222811937332, 0.9853852391242981, -0.7512602806091309, 0.9494838118553162, 0.8678102493286133, 0.6182337999343872, 1.0, 1.0, -0.9799971580505371, 0.9916951656341553, 0.04670542851090431, -0.9894799590110779, 0.6401070356369019, 0.7109360098838806, 0.15683652460575104, 0.3009362518787384, 0.09349361807107925, -0.1981418877840042, 0.45619916915893555]]",4
9,30,8377.697265625,"[-0.7600155472755432, 1.0, -0.2759699821472168, -0.5505853891372681, 0.7553330659866333, -0.9457969665527344, 0.0062780543230473995, 0.907351016998291, 0.662889301776886, -0.18173441290855408, -0.8225694894790649, 0.5447302460670471, -0.8703008890151978, -0.7952066659927368, 0.03774818405508995, 0.03173680603504181, 0.8690000772476196, 0.8291378617286682, 0.8807675242424011, 0.9545609354972839]",8375.994140625,"[[-0.9993211627006531, 0.08946222811937332, 0.9853852391242981, -0.7512602806091309, 0.9494838118553162, 0.8678102493286133, 0.6182337999343872, 1.0, 1.0, -0.9799971580505371, 0.9916951656341553, 0.04670542851090431, -0.9894799590110779, 0.6401070356369019, 0.7109360098838806, 0.15683652460575104, 0.3009362518787384, 0.09349361807107925, -0.1981418877840042, 0.45619916915893555]]",4
10,31,8381.91015625,"[-0.9085779786109924, -0.5441799759864807, -0.9949839115142822, -0.4543417990207672, -0.2040168046951294, 0.9659367799758911, -0.8717783093452454, 0.6645464301109314, -0.04930008202791214, -0.9217656254768372, -0.4591832458972931, -0.5404032468795776, -0.7857082486152649, 0.4109538793563843, -0.24436520040035248, 0.7992439270019531, 0.9165419936180115, -0.3449174463748932, 0.6714087724685669, -0.4679637849330902]",8375.994140625,"[[-0.9993211627006531, 0.08946222811937332, 0.9853852391242981, -0.7512602806091309, 0.9494838118553162, 0.8678102493286133, 0.6182337999343872, 1.0, 1.0, -0.9799971580505371, 0.9916951656341553, 0.04670542851090431, -0.9894799590110779, 0.6401070356369019, 0.7109360098838806, 0.15683652460575104, 0.3009362518787384, 0.09349361807107925, -0.1981418877840042, 0.45619916915893555]]",4
11,32,8375.7724609375,"[-0.7787938117980957, 0.15227273106575012, 0.8677180409431458, 0.9856098294258118, -0.3072889745235443, 0.9048613905906677, 0.43881458044052124, 0.9004040956497192, 0.8329335451126099, 0.4750049114227295, 0.8207811713218689, -0.5560755133628845, -0.6598766446113586, -0.9873451590538025, -0.07659702748060226, 0.6743203997612, 0.7565709948539734, -0.8761944770812988, 0.604034423828125, 0.8081873655319214]",8375.7724609375,"[[-0.7787938117980957, 0.15227273106575012, 0.8677180409431458, 0.9856098294258118, -0.3072889745235443, 0.9048613905906677, 0.43881458044052124, 0.9004040956497192, 0.8329335451126099, 0.4750049114227295, 0.8207811713218689, -0.5560755133628845, -0.6598766446113586, -0.9873451590538025, -0.07659702748060226, 0.6743203997612, 0.7565709948539734, -0.8761944770812988, 0.604034423828125, 0.8081873655319214]]",5
12,33,8380.6689453125,"[-0.057582974433898926, 0.8296939730644226, -0.006349627394229174, -0.7106749415397644, 0.8284942507743835, -0.49624577164649963, 0.8418230414390564, 0.42034435272216797, -0.3632192611694336, -0.09869274497032166, -0.5768160820007324, -0.7922900915145874, 0.032198671251535416, -0.3400668203830719, -0.5194557309150696, 0.9710504412651062, -0.7321794033050537, -0.8830821514129639, 0.8519253730773926, -0.987691342830658]",8375.7724609375,"[[-0.7787938117980957, 0.15227273106575012, 0.8677180409431458, 0.9856098294258118, -0.3072889745235443, 0.9048613905906677, 0.43881458044052124, 0.9004040956497192, 0.8329335451126099, 0.4750049114227295, 0.8207811713218689, -0.5560755133628845, -0.6598766446113586, -0.9873451590538025, -0.07659702748060226, 0.6743203997612, 0.7565709948539734, -0.8761944770812988, 0.604034423828125, 0.8081873655319214]]",5
13,34,8382.4970703125,"[-0.9427861571311951, -0.2052207887172699, -0.9540392160415649, -0.9880103468894958, 0.35914120078086853, 0.22777290642261505, 0.8546338081359863, -0.8178062438964844, 0.8350613713264465, -0.07048407196998596, 0.6496990919113159, 0.3365885317325592, 0.38805943727493286, -0.9272318482398987, -0.812893807888031, 0.5668768286705017, -0.6965200901031494, -0.10260413587093353, -0.06708305329084396, -0.8330218195915222]",8375.7724609375,"[[-0.7787938117980957, 0.15227273106575012, 0.8677180409431458, 0.9856098294258118, -0.3072889745235443, 0.9048613905906677, 0.43881458044052124, 0.9004040956497192, 0.8329335451126099, 0.4750049114227295, 0.8207811713218689, -0.5560755133628845, -0.6598766446113586, -0.9873451590538025, -0.07659702748060226, 0.6743203997612, 0.7565709948539734, -0.8761944770812988, 0.604034423828125, 0.8081873655319214]]",5
14,35,8380.9462890625,"[0.9625886678695679, 0.14960430562496185, 0.3223840594291687, -0.7180758118629456, 0.22078333795070648, -0.41332101821899414, 0.2958245575428009, -0.9140639901161194, 0.5911744236946106, 0.9848029613494873, 0.38391754031181335, 0.9693187475204468, -0.7258462905883789, 0.557570219039917, -0.9919381141662598, 0.484359472990036, -0.9260839223861694, -0.9388988614082336, -0.7771430611610413, -0.6612321138381958]",8375.7724609375,"[[-0.7787938117980957, 0.15227273106575012, 0.8677180409431458, 0.9856098294258118, -0.3072889745235443, 0.9048613905906677, 0.43881458044052124, 0.9004040956497192, 0.8329335451126099, 0.4750049114227295, 0.8207811713218689, -0.5560755133628845, -0.6598766446113586, -0.9873451590538025, -0.07659702748060226, 0.6743203997612, 0.7565709948539734, -0.8761944770812988, 0.604034423828125, 0.8081873655319214]]",5
15,36,8379.1845703125,"[-0.30106320977211, 0.15707680583000183, 0.610686182975769, 0.6181877255439758, -0.8312199711799622, 0.6606566309928894, -0.9340951442718506, -0.8154099583625793, -0.7881848812103271, -0.12113342434167862, 1.0, -0.9550430774688721, 0.892167329788208, -0.07962141185998917, -0.7266024947166443, 0.9907429218292236, 0.6052544116973877, 0.19627070426940918, 0.991508424282074, -0.606760561466217]",8375.7724609375,"[[-0.7787938117980957, 0.15227273106575012, 0.8677180409431458, 0.9856098294258118, -0.3072889745235443, 0.9048613905906677, 0.43881458044052124, 0.9004040956497192, 0.8329335451126099, 0.4750049114227295, 0.8207811713218689, -0.5560755133628845, -0.6598766446113586, -0.9873451590538025, -0.07659702748060226, 0.6743203997612, 0.7565709948539734, -0.8761944770812988, 0.604034423828125, 0.8081873655319214]]",5
