iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8382.091796875,"[-0.9204850196838379, 0.6646497249603271, -0.6337434649467468, -0.8580359220504761, -0.4820977747440338, -0.8547536730766296, 0.47188711166381836, 0.6858768463134766, 0.03586253523826599, -0.8425588011741638, 0.9316698908805847, -0.3088689148426056, -0.7086578607559204, 0.7263573408126831, 0.3756043314933777, -0.20273473858833313, -0.6587115526199341, -0.9766548275947571, 0.9263914227485657, -0.569317102432251]",8382.091796875,"[[-0.9204850196838379, 0.6646497249603271, -0.6337434649467468, -0.8580359220504761, -0.4820977747440338, -0.8547536730766296, 0.47188711166381836, 0.6858768463134766, 0.03586253523826599, -0.8425588011741638, 0.9316698908805847, -0.3088689148426056, -0.7086578607559204, 0.7263573408126831, 0.3756043314933777, -0.20273473858833313, -0.6587115526199341, -0.9766548275947571, 0.9263914227485657, -0.569317102432251]]",1
1,22,8378.005859375,"[0.7960056066513062, 0.4326513111591339, 0.22809836268424988, 0.8411202430725098, -0.6469129323959351, -0.0630178228020668, 0.8918514251708984, -0.489115834236145, -0.6067596077919006, -0.9297131299972534, -0.5345236659049988, -0.847820520401001, 0.743748664855957, 0.4556083083152771, 0.6435518264770508, 0.6933141350746155, -1.0, 0.7757132649421692, 0.8843064308166504, 0.058776043355464935]",8378.005859375,"[[0.7960056066513062, 0.4326513111591339, 0.22809836268424988, 0.8411202430725098, -0.6469129323959351, -0.0630178228020668, 0.8918514251708984, -0.489115834236145, -0.6067596077919006, -0.9297131299972534, -0.5345236659049988, -0.847820520401001, 0.743748664855957, 0.4556083083152771, 0.6435518264770508, 0.6933141350746155, -1.0, 0.7757132649421692, 0.8843064308166504, 0.058776043355464935]]",2
2,23,8381.7763671875,"[-0.6407286524772644, 0.15001964569091797, -0.7817208766937256, 0.43867090344429016, -0.867286741733551, -0.5451098680496216, -0.42301249504089355, 0.9829472303390503, 0.22728244960308075, 0.9275955557823181, -0.4040382504463196, -0.9080707430839539, -0.9845839142799377, -0.4189555048942566, 0.5256233811378479, -0.9585493206977844, 0.6448476910591125, -0.73634934425354, 0.7692104578018188, 0.4270237982273102]",8378.005859375,"[[0.7960056066513062, 0.4326513111591339, 0.22809836268424988, 0.8411202430725098, -0.6469129323959351, -0.0630178228020668, 0.8918514251708984, -0.489115834236145, -0.6067596077919006, -0.9297131299972534, -0.5345236659049988, -0.847820520401001, 0.743748664855957, 0.4556083083152771, 0.6435518264770508, 0.6933141350746155, -1.0, 0.7757132649421692, 0.8843064308166504, 0.058776043355464935]]",2
3,24,8379.3837890625,"[0.8470805883407593, 0.28742730617523193, 0.6940744519233704, -1.0, 0.2941521108150482, -0.7059694528579712, -0.43729642033576965, 0.8137548565864563, -0.0702291950583458, 0.8131692409515381, -0.935894250869751, 0.3016517162322998, -0.2544565796852112, -0.6306204199790955, -1.0, 0.9058484435081482, -0.5798956155776978, -0.1771530658006668, 0.9435533285140991, 0.2837924361228943]",8378.005859375,"[[0.7960056066513062, 0.4326513111591339, 0.22809836268424988, 0.8411202430725098, -0.6469129323959351, -0.0630178228020668, 0.8918514251708984, -0.489115834236145, -0.6067596077919006, -0.9297131299972534, -0.5345236659049988, -0.847820520401001, 0.743748664855957, 0.4556083083152771, 0.6435518264770508, 0.6933141350746155, -1.0, 0.7757132649421692, 0.8843064308166504, 0.058776043355464935]]",2
4,25,8381.162109375,"[0.8463678956031799, 0.37170374393463135, -0.0799742192029953, 0.054743144661188126, -0.9036586880683899, 0.5640515685081482, 0.9590662121772766, -0.5940495133399963, -0.9893699884414673, -0.13345681130886078, -0.9809547066688538, -0.9410175681114197, -0.3818988502025604, 0.6567608714103699, -1.0, -0.1738378405570984, 0.6708796620368958, -0.3040649890899658, 0.019823219627141953, 0.5747478604316711]",8378.005859375,"[[0.7960056066513062, 0.4326513111591339, 0.22809836268424988, 0.8411202430725098, -0.6469129323959351, -0.0630178228020668, 0.8918514251708984, -0.489115834236145, -0.6067596077919006, -0.9297131299972534, -0.5345236659049988, -0.847820520401001, 0.743748664855957, 0.4556083083152771, 0.6435518264770508, 0.6933141350746155, -1.0, 0.7757132649421692, 0.8843064308166504, 0.058776043355464935]]",2
5,26,8380.2333984375,"[-0.38384419679641724, 0.4908422529697418, 0.427614688873291, -0.8704596757888794, 0.7356172204017639, 0.2213851660490036, 0.9101425409317017, -0.949941098690033, 0.6976349949836731, -0.7473000884056091, -0.7394235730171204, -0.21145816147327423, -0.9060987234115601, -0.629645824432373, 0.3196265697479248, 0.49368807673454285, -0.05788736417889595, 0.02004794403910637, -0.043218307197093964, 0.7488117218017578]",8378.005859375,"[[0.7960056066513062, 0.4326513111591339, 0.22809836268424988, 0.8411202430725098, -0.6469129323959351, -0.0630178228020668, 0.8918514251708984, -0.489115834236145, -0.6067596077919006, -0.9297131299972534, -0.5345236659049988, -0.847820520401001, 0.743748664855957, 0.4556083083152771, 0.6435518264770508, 0.6933141350746155, -1.0, 0.7757132649421692, 0.8843064308166504, 0.058776043355464935]]",2
6,27,8381.1611328125,"[-0.9827190637588501, 0.9935933947563171, -0.9953532218933105, -0.6210432052612305, 0.5553056597709656, -0.7239503264427185, 0.3583151698112488, 0.40518292784690857, 0.35778844356536865, 0.9602965712547302, -0.22831979393959045, 0.697288990020752, 0.2693047821521759, -0.034977976232767105, -0.7927401661872864, 0.5855025053024292, -0.7672033309936523, -0.7981745600700378, 0.3324516713619232, -0.9664297103881836]",8378.005859375,"[[0.7960056066513062, 0.4326513111591339, 0.22809836268424988, 0.8411202430725098, -0.6469129323959351, -0.0630178228020668, 0.8918514251708984, -0.489115834236145, -0.6067596077919006, -0.9297131299972534, -0.5345236659049988, -0.847820520401001, 0.743748664855957, 0.4556083083152771, 0.6435518264770508, 0.6933141350746155, -1.0, 0.7757132649421692, 0.8843064308166504, 0.058776043355464935]]",2
7,28,8379.84375,"[0.3176709711551666, 1.0, 0.9869487881660461, 0.058935221284627914, -0.43085622787475586, -0.058143869042396545, -0.9931398034095764, -0.6991851925849915, 0.4795559048652649, 0.7360528111457825, -0.8563515543937683, 0.5943071246147156, -0.8587677478790283, 0.6116971373558044, -0.787246823310852, -0.39482948184013367, 0.7191373705863953, -0.6183728575706482, 0.5033348202705383, -0.5047116279602051]",8378.005859375,"[[0.7960056066513062, 0.4326513111591339, 0.22809836268424988, 0.8411202430725098, -0.6469129323959351, -0.0630178228020668, 0.8918514251708984, -0.489115834236145, -0.6067596077919006, -0.9297131299972534, -0.5345236659049988, -0.847820520401001, 0.743748664855957, 0.4556083083152771, 0.6435518264770508, 0.6933141350746155, -1.0, 0.7757132649421692, 0.8843064308166504, 0.058776043355464935]]",2
8,29,8379.375,"[-0.7306063771247864, -0.2313549667596817, -0.7862435579299927, -0.677479088306427, -0.94206303358078, -0.7215343117713928, 0.9421729445457458, 0.9898285269737244, -0.36699381470680237, 0.7762885689735413, 0.0486367866396904, 0.08587583899497986, 0.09069931507110596, -0.8649279475212097, 0.6046096086502075, 0.8857929110527039, 0.006435144226998091, 0.3130888342857361, 0.3604769706726074, 0.6771938800811768]",8378.005859375,"[[0.7960056066513062, 0.4326513111591339, 0.22809836268424988, 0.8411202430725098, -0.6469129323959351, -0.0630178228020668, 0.8918514251708984, -0.489115834236145, -0.6067596077919006, -0.9297131299972534, -0.5345236659049988, -0.847820520401001, 0.743748664855957, 0.4556083083152771, 0.6435518264770508, 0.6933141350746155, -1.0, 0.7757132649421692, 0.8843064308166504, 0.058776043355464935]]",2
9,30,8381.0390625,"[0.17755112051963806, -0.8245947957038879, 0.5212430357933044, -0.8589115738868713, 0.693737268447876, -0.8426610231399536, 0.9745972156524658, 0.9384380578994751, -0.7776424884796143, 0.9337319135665894, 0.35133782029151917, -0.8974472880363464, -0.837104856967926, 0.8684314489364624, -0.31083622574806213, 0.651407778263092, -0.7643484473228455, -0.8715474009513855, 0.059334877878427505, -0.7604238986968994]",8378.005859375,"[[0.7960056066513062, 0.4326513111591339, 0.22809836268424988, 0.8411202430725098, -0.6469129323959351, -0.0630178228020668, 0.8918514251708984, -0.489115834236145, -0.6067596077919006, -0.9297131299972534, -0.5345236659049988, -0.847820520401001, 0.743748664855957, 0.4556083083152771, 0.6435518264770508, 0.6933141350746155, -1.0, 0.7757132649421692, 0.8843064308166504, 0.058776043355464935]]",2
