iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,4.0733137130737305,"[-0.9348850250244141, -0.31738245487213135, -0.400012731552124, -0.9796911478042603, -0.7372500896453857, 0.8812160491943359, 0.04176735877990723, -0.4213293790817261, 0.08768868446350098, -0.9591997861862183, -0.8956389427185059, 0.4579044580459595, 0.4999014139175415, -0.5324771404266357, 0.703850269317627, 0.05659747123718262, 0.3297915458679199, -0.5124590396881104, 0.9012959003448486, -0.46709632873535156]",4.0733137130737305,"[[-0.9348850250244141, -0.31738245487213135, -0.400012731552124, -0.9796911478042603, -0.7372500896453857, 0.8812160491943359, 0.04176735877990723, -0.4213293790817261, 0.08768868446350098, -0.9591997861862183, -0.8956389427185059, 0.4579044580459595, 0.4999014139175415, -0.5324771404266357, 0.703850269317627, 0.05659747123718262, 0.3297915458679199, -0.5124590396881104, 0.9012959003448486, -0.46709632873535156]]",1
1,22,4.110576152801514,"[0.8209629058837891, -0.08521068096160889, -0.24309396743774414, -0.536811351776123, -0.17716920375823975, -0.9876575469970703, 0.7680543661117554, -0.0776444673538208, -0.9305466413497925, 0.9527736902236938, -0.6991592645645142, 0.5818052291870117, -0.9002128839492798, -0.8971776962280273, -0.8474305868148804, -0.5709891319274902, 0.7895289659500122, 0.6827630996704102, -0.7498511075973511, -0.6935145854949951]",4.0733137130737305,"[[-0.9348850250244141, -0.31738245487213135, -0.400012731552124, -0.9796911478042603, -0.7372500896453857, 0.8812160491943359, 0.04176735877990723, -0.4213293790817261, 0.08768868446350098, -0.9591997861862183, -0.8956389427185059, 0.4579044580459595, 0.4999014139175415, -0.5324771404266357, 0.703850269317627, 0.05659747123718262, 0.3297915458679199, -0.5124590396881104, 0.9012959003448486, -0.46709632873535156]]",1
2,23,4.1676926612854,"[0.9391965866088867, 0.3629155158996582, 0.850249171257019, -0.9761427640914917, 0.5572452545166016, 0.3593456745147705, 0.31371843814849854, -0.4922308921813965, 0.2974308729171753, -0.9096724987030029, -0.5549869537353516, 0.09006154537200928, 0.49228131771087646, 0.6124894618988037, -0.8130289316177368, -0.15459740161895752, -0.6522781848907471, -0.3893939256668091, 0.9713265895843506, 0.35033273696899414]",4.0733137130737305,"[[-0.9348850250244141, -0.31738245487213135, -0.400012731552124, -0.9796911478042603, -0.7372500896453857, 0.8812160491943359, 0.04176735877990723, -0.4213293790817261, 0.08768868446350098, -0.9591997861862183, -0.8956389427185059, 0.4579044580459595, 0.4999014139175415, -0.5324771404266357, 0.703850269317627, 0.05659747123718262, 0.3297915458679199, -0.5124590396881104, 0.9012959003448486, -0.46709632873535156]]",1
3,24,4.137384414672852,"[0.12646853923797607, 0.9523401260375977, -0.7463077306747437, 0.825730562210083, 0.783745527267456, -0.4202958345413208, -0.5814114809036255, 0.37164175510406494, 0.6453732252120972, -0.8121743202209473, -0.2730318307876587, -0.5145255327224731, -0.012589097023010254, -0.9083969593048096, -0.7829873561859131, 0.9576693773269653, 0.24940454959869385, -0.772126317024231, 0.8607102632522583, -0.7756750583648682]",4.0733137130737305,"[[-0.9348850250244141, -0.31738245487213135, -0.400012731552124, -0.9796911478042603, -0.7372500896453857, 0.8812160491943359, 0.04176735877990723, -0.4213293790817261, 0.08768868446350098, -0.9591997861862183, -0.8956389427185059, 0.4579044580459595, 0.4999014139175415, -0.5324771404266357, 0.703850269317627, 0.05659747123718262, 0.3297915458679199, -0.5124590396881104, 0.9012959003448486, -0.46709632873535156]]",1
4,25,4.210416316986084,"[0.38548851013183594, 0.7259832620620728, 0.8697097301483154, -0.824273943901062, -0.5219322443008423, 0.6087101697921753, 0.2639162540435791, 0.16906070709228516, 0.9000372886657715, 0.7964789867401123, -0.9202232360839844, 0.46875452995300293, 0.46908271312713623, -0.08756887912750244, -0.3771965503692627, 0.8693987131118774, -0.5962748527526855, 0.8840055465698242, 0.9933973550796509, -0.962511420249939]",4.0733137130737305,"[[-0.9348850250244141, -0.31738245487213135, -0.400012731552124, -0.9796911478042603, -0.7372500896453857, 0.8812160491943359, 0.04176735877990723, -0.4213293790817261, 0.08768868446350098, -0.9591997861862183, -0.8956389427185059, 0.4579044580459595, 0.4999014139175415, -0.5324771404266357, 0.703850269317627, 0.05659747123718262, 0.3297915458679199, -0.5124590396881104, 0.9012959003448486, -0.46709632873535156]]",1
5,26,4.035851955413818,"[-0.15115129947662354, 0.991936206817627, -0.8664461374282837, -0.003009319305419922, -0.008404016494750977, -0.8187204599380493, 0.3285869359970093, 0.8784512281417847, -0.9121659994125366, -0.652661919593811, 0.744060754776001, -0.5819557905197144, 0.17598843574523926, 0.920124888420105, 0.7557001113891602, -0.5190553665161133, -0.633286714553833, 0.8567782640457153, 0.7268850803375244, 0.6564819812774658]",4.035851955413818,"[[-0.15115129947662354, 0.991936206817627, -0.8664461374282837, -0.003009319305419922, -0.008404016494750977, -0.8187204599380493, 0.3285869359970093, 0.8784512281417847, -0.9121659994125366, -0.652661919593811, 0.744060754776001, -0.5819557905197144, 0.17598843574523926, 0.920124888420105, 0.7557001113891602, -0.5190553665161133, -0.633286714553833, 0.8567782640457153, 0.7268850803375244, 0.6564819812774658]]",2
6,27,4.050711154937744,"[-0.8846712112426758, -0.006997346878051758, -0.8547255992889404, 0.634008526802063, -0.8807779550552368, 0.9148495197296143, 0.33203649520874023, 0.9618210792541504, 0.891788125038147, 0.024781227111816406, 0.8220176696777344, 0.7678966522216797, -0.4022001028060913, -0.9960620403289795, -0.4806976318359375, 0.8790627717971802, -0.41780614852905273, 0.14718103408813477, 0.4205811023712158, -0.5208430290222168]",4.035851955413818,"[[-0.15115129947662354, 0.991936206817627, -0.8664461374282837, -0.003009319305419922, -0.008404016494750977, -0.8187204599380493, 0.3285869359970093, 0.8784512281417847, -0.9121659994125366, -0.652661919593811, 0.744060754776001, -0.5819557905197144, 0.17598843574523926, 0.920124888420105, 0.7557001113891602, -0.5190553665161133, -0.633286714553833, 0.8567782640457153, 0.7268850803375244, 0.6564819812774658]]",2
7,28,4.0525431632995605,"[-0.5607225894927979, 0.8526538610458374, -0.6953576803207397, 0.7400283813476562, -0.727389931678772, -0.9486184120178223, 0.8099191188812256, -0.9922322034835815, 0.15415692329406738, 0.1159369945526123, -0.6310025453567505, 0.544413685798645, 0.5834084749221802, 0.16834700107574463, 0.06461143493652344, -0.7166229486465454, 0.6094845533370972, -0.8976584672927856, 0.9062381982803345, 0.11315715312957764]",4.035851955413818,"[[-0.15115129947662354, 0.991936206817627, -0.8664461374282837, -0.003009319305419922, -0.008404016494750977, -0.8187204599380493, 0.3285869359970093, 0.8784512281417847, -0.9121659994125366, -0.652661919593811, 0.744060754776001, -0.5819557905197144, 0.17598843574523926, 0.920124888420105, 0.7557001113891602, -0.5190553665161133, -0.633286714553833, 0.8567782640457153, 0.7268850803375244, 0.6564819812774658]]",2
8,29,4.2264251708984375,"[0.7077032327651978, 0.41614651679992676, 0.7730733156204224, 0.9679958820343018, 0.48293089866638184, -0.25489068031311035, 0.6966853141784668, -0.647480845451355, 0.5864121913909912, -0.6825340986251831, -0.935163140296936, -0.850976824760437, 0.23074352741241455, 0.5087120532989502, -0.30147480964660645, 0.7373998165130615, 0.37803399562835693, 0.934483528137207, -0.8191279172897339, -0.051840901374816895]",4.035851955413818,"[[-0.15115129947662354, 0.991936206817627, -0.8664461374282837, -0.003009319305419922, -0.008404016494750977, -0.8187204599380493, 0.3285869359970093, 0.8784512281417847, -0.9121659994125366, -0.652661919593811, 0.744060754776001, -0.5819557905197144, 0.17598843574523926, 0.920124888420105, 0.7557001113891602, -0.5190553665161133, -0.633286714553833, 0.8567782640457153, 0.7268850803375244, 0.6564819812774658]]",2
9,30,4.194350242614746,"[0.6152644157409668, 0.6834495067596436, 0.7184081077575684, 0.8391721248626709, -0.7630898952484131, 0.5729982852935791, 0.17760789394378662, -0.9710427522659302, 0.1528719663619995, 0.8070659637451172, -0.8531783819198608, 0.5436148643493652, 0.3407634496688843, -0.8340394496917725, -0.906151294708252, 0.7438551187515259, -0.5789819955825806, -0.6987186670303345, -0.012255311012268066, -0.8984993696212769]",4.035851955413818,"[[-0.15115129947662354, 0.991936206817627, -0.8664461374282837, -0.003009319305419922, -0.008404016494750977, -0.8187204599380493, 0.3285869359970093, 0.8784512281417847, -0.9121659994125366, -0.652661919593811, 0.744060754776001, -0.5819557905197144, 0.17598843574523926, 0.920124888420105, 0.7557001113891602, -0.5190553665161133, -0.633286714553833, 0.8567782640457153, 0.7268850803375244, 0.6564819812774658]]",2
