iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8380.13671875,"[-0.01325535774230957, 0.6145914793014526, 0.4734790325164795, 0.12381243705749512, 0.6808927059173584, -0.9777417182922363, -0.1746690273284912, -0.3428994417190552, -0.767978310585022, 0.16131842136383057, -0.8510304689407349, -0.43913567066192627, 0.4908561706542969, 0.9016538858413696, -0.12862515449523926, 0.14763164520263672, -0.09128057956695557, -0.20631229877471924, 0.4927356243133545, -0.649901270866394]",8380.13671875,"[[-0.01325535774230957, 0.6145914793014526, 0.4734790325164795, 0.12381243705749512, 0.6808927059173584, -0.9777417182922363, -0.1746690273284912, -0.3428994417190552, -0.767978310585022, 0.16131842136383057, -0.8510304689407349, -0.43913567066192627, 0.4908561706542969, 0.9016538858413696, -0.12862515449523926, 0.14763164520263672, -0.09128057956695557, -0.20631229877471924, 0.4927356243133545, -0.649901270866394]]",1
1,22,8377.67578125,"[-0.028495073318481445, -0.5310351848602295, 0.8536801338195801, -0.3639329671859741, 0.44429731369018555, 0.8963911533355713, -0.9138170480728149, 0.7909078598022461, -0.042989373207092285, -0.3713061809539795, -0.5503166913986206, -0.12516629695892334, 0.49932098388671875, 0.6305834054946899, -0.8142963647842407, 0.8592677116394043, 0.7229909896850586, 0.6443158388137817, 0.2825266122817993, -0.4894345998764038]",8377.67578125,"[[-0.028495073318481445, -0.5310351848602295, 0.8536801338195801, -0.3639329671859741, 0.44429731369018555, 0.8963911533355713, -0.9138170480728149, 0.7909078598022461, -0.042989373207092285, -0.3713061809539795, -0.5503166913986206, -0.12516629695892334, 0.49932098388671875, 0.6305834054946899, -0.8142963647842407, 0.8592677116394043, 0.7229909896850586, 0.6443158388137817, 0.2825266122817993, -0.4894345998764038]]",2
2,23,8379.2607421875,"[0.6072667837142944, 0.5388481616973877, -0.7036352157592773, -0.774639368057251, 0.47267937660217285, -0.6656559705734253, 0.3992307186126709, 0.7840931415557861, 0.8335075378417969, 0.3377431631088257, 0.044181108474731445, 0.90240478515625, 0.5247106552124023, 0.1402188539505005, -0.9535039663314819, 0.9272866249084473, -0.7145564556121826, -0.3911241292953491, -0.8076862096786499, -0.6769331693649292]",8377.67578125,"[[-0.028495073318481445, -0.5310351848602295, 0.8536801338195801, -0.3639329671859741, 0.44429731369018555, 0.8963911533355713, -0.9138170480728149, 0.7909078598022461, -0.042989373207092285, -0.3713061809539795, -0.5503166913986206, -0.12516629695892334, 0.49932098388671875, 0.6305834054946899, -0.8142963647842407, 0.8592677116394043, 0.7229909896850586, 0.6443158388137817, 0.2825266122817993, -0.4894345998764038]]",2
3,24,8384.115234375,"[-0.9823100566864014, -0.6662923097610474, 0.45832061767578125, -0.5248385667800903, 0.5469880104064941, -0.8244297504425049, -0.6812187433242798, 0.49102914333343506, 0.7918813228607178, -0.5293575525283813, -0.7484409809112549, 0.13352513313293457, -0.8394341468811035, -0.8532474040985107, -0.025896191596984863, -0.5033957958221436, 0.632797122001648, -0.6910465955734253, -0.8383086919784546, 0.11635160446166992]",8377.67578125,"[[-0.028495073318481445, -0.5310351848602295, 0.8536801338195801, -0.3639329671859741, 0.44429731369018555, 0.8963911533355713, -0.9138170480728149, 0.7909078598022461, -0.042989373207092285, -0.3713061809539795, -0.5503166913986206, -0.12516629695892334, 0.49932098388671875, 0.6305834054946899, -0.8142963647842407, 0.8592677116394043, 0.7229909896850586, 0.6443158388137817, 0.2825266122817993, -0.4894345998764038]]",2
4,25,8380.275390625,"[0.27708959579467773, -0.29113948345184326, -0.46115243434906006, -0.7753827571868896, -0.8246020078659058, -0.4045546054840088, 0.8002755641937256, 0.4308500289916992, -0.27507495880126953, -0.24954581260681152, -0.32694530487060547, 0.07308542728424072, 0.4423644542694092, 0.7563647031784058, -0.886033296585083, 0.36287760734558105, 0.49318361282348633, -0.15396296977996826, 0.4722609519958496, -0.35545670986175537]",8377.67578125,"[[-0.028495073318481445, -0.5310351848602295, 0.8536801338195801, -0.3639329671859741, 0.44429731369018555, 0.8963911533355713, -0.9138170480728149, 0.7909078598022461, -0.042989373207092285, -0.3713061809539795, -0.5503166913986206, -0.12516629695892334, 0.49932098388671875, 0.6305834054946899, -0.8142963647842407, 0.8592677116394043, 0.7229909896850586, 0.6443158388137817, 0.2825266122817993, -0.4894345998764038]]",2
5,26,8381.291015625,"[-0.3457292318344116, 0.15954315662384033, 0.9763153791427612, 0.21488463878631592, -0.9556616544723511, -0.7605904340744019, 0.3889641761779785, -0.732388973236084, 0.518004298210144, -0.11717486381530762, -0.12851250171661377, 0.2376946210861206, 0.47184455394744873, -0.9632288217544556, -0.361436128616333, 0.9460972547531128, 0.14447367191314697, -0.9915229082107544, 0.608404278755188, -0.9727963209152222]",8377.67578125,"[[-0.028495073318481445, -0.5310351848602295, 0.8536801338195801, -0.3639329671859741, 0.44429731369018555, 0.8963911533355713, -0.9138170480728149, 0.7909078598022461, -0.042989373207092285, -0.3713061809539795, -0.5503166913986206, -0.12516629695892334, 0.49932098388671875, 0.6305834054946899, -0.8142963647842407, 0.8592677116394043, 0.7229909896850586, 0.6443158388137817, 0.2825266122817993, -0.4894345998764038]]",2
6,27,8380.88671875,"[-0.9955042600631714, -0.7166502475738525, -0.1586620807647705, 0.38050103187561035, 0.3114197254180908, -0.81723952293396, 0.9644244909286499, -0.09789526462554932, -0.08121097087860107, -0.09052121639251709, -0.6812840700149536, -0.9615820646286011, -0.6271981000900269, 0.7664283514022827, 0.4665191173553467, -0.6494240760803223, 0.9394738674163818, 0.9914456605911255, -0.8520298004150391, 0.3056257963180542]",8377.67578125,"[[-0.028495073318481445, -0.5310351848602295, 0.8536801338195801, -0.3639329671859741, 0.44429731369018555, 0.8963911533355713, -0.9138170480728149, 0.7909078598022461, -0.042989373207092285, -0.3713061809539795, -0.5503166913986206, -0.12516629695892334, 0.49932098388671875, 0.6305834054946899, -0.8142963647842407, 0.8592677116394043, 0.7229909896850586, 0.6443158388137817, 0.2825266122817993, -0.4894345998764038]]",2
7,28,8381.615234375,"[-0.26587975025177, -0.45406603813171387, 0.825178861618042, 0.34582483768463135, -0.9177788496017456, -0.2633638381958008, 0.13232934474945068, 0.2504671812057495, -0.012742042541503906, 0.2447986602783203, 0.17156028747558594, 0.0993351936340332, -0.9703115224838257, 0.09958755970001221, -0.5850906372070312, 0.07572674751281738, -0.10848307609558105, 0.42617642879486084, -0.5032631158828735, -0.7872742414474487]",8377.67578125,"[[-0.028495073318481445, -0.5310351848602295, 0.8536801338195801, -0.3639329671859741, 0.44429731369018555, 0.8963911533355713, -0.9138170480728149, 0.7909078598022461, -0.042989373207092285, -0.3713061809539795, -0.5503166913986206, -0.12516629695892334, 0.49932098388671875, 0.6305834054946899, -0.8142963647842407, 0.8592677116394043, 0.7229909896850586, 0.6443158388137817, 0.2825266122817993, -0.4894345998764038]]",2
8,29,8379.041015625,"[-0.4047802686691284, -0.1416492462158203, 0.21448028087615967, 0.36830663681030273, -0.07087397575378418, 0.12200236320495605, 0.04329323768615723, 0.8429844379425049, -0.6985800266265869, 0.3857460021972656, -0.3324751853942871, -0.15293574333190918, -0.20039737224578857, 0.5192537307739258, 0.46081364154815674, 0.7382093667984009, 0.5599815845489502, -0.6750890016555786, 0.12015283107757568, -0.7822221517562866]",8377.67578125,"[[-0.028495073318481445, -0.5310351848602295, 0.8536801338195801, -0.3639329671859741, 0.44429731369018555, 0.8963911533355713, -0.9138170480728149, 0.7909078598022461, -0.042989373207092285, -0.3713061809539795, -0.5503166913986206, -0.12516629695892334, 0.49932098388671875, 0.6305834054946899, -0.8142963647842407, 0.8592677116394043, 0.7229909896850586, 0.6443158388137817, 0.2825266122817993, -0.4894345998764038]]",2
9,30,8379.3447265625,"[0.5975048542022705, -0.28802478313446045, -0.06943142414093018, 0.2851393222808838, -0.748399019241333, -0.27580106258392334, 0.8351303339004517, 0.2831069231033325, -0.4301035404205322, 0.12698149681091309, 0.2720292806625366, 0.9016607999801636, -0.560688853263855, 0.09951364994049072, 0.03161168098449707, -0.12117660045623779, 0.4855997562408447, 0.789082407951355, -0.8419454097747803, -0.8836238384246826]",8377.67578125,"[[-0.028495073318481445, -0.5310351848602295, 0.8536801338195801, -0.3639329671859741, 0.44429731369018555, 0.8963911533355713, -0.9138170480728149, 0.7909078598022461, -0.042989373207092285, -0.3713061809539795, -0.5503166913986206, -0.12516629695892334, 0.49932098388671875, 0.6305834054946899, -0.8142963647842407, 0.8592677116394043, 0.7229909896850586, 0.6443158388137817, 0.2825266122817993, -0.4894345998764038]]",2
