iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8381.8330078125,"[0.350612998008728, 0.7550057172775269, 0.6118862628936768, 0.3606863021850586, -0.925068736076355, -0.34409666061401367, -0.7147845029830933, -0.18511712551116943, -0.9951963424682617, -0.23509836196899414, -0.9269039630889893, -0.5058954954147339, 0.3841365575790405, 0.15054714679718018, 0.22902941703796387, 0.6130615472793579, -0.14129018783569336, -0.5221000909805298, -0.08929455280303955, -0.537338376045227]",8381.8330078125,"[[0.350612998008728, 0.7550057172775269, 0.6118862628936768, 0.3606863021850586, -0.925068736076355, -0.34409666061401367, -0.7147845029830933, -0.18511712551116943, -0.9951963424682617, -0.23509836196899414, -0.9269039630889893, -0.5058954954147339, 0.3841365575790405, 0.15054714679718018, 0.22902941703796387, 0.6130615472793579, -0.14129018783569336, -0.5221000909805298, -0.08929455280303955, -0.537338376045227]]",1
1,22,8380.0107421875,"[-0.5685739517211914, 0.3256891965866089, 0.13478100299835205, 0.5837761163711548, 0.43479979038238525, 0.37844884395599365, 0.47539377212524414, -0.2562227249145508, 0.32398664951324463, -0.18997395038604736, 0.30981898307800293, -0.8801075220108032, -0.5066623687744141, 0.5960723161697388, 0.06486177444458008, -0.9381599426269531, -0.0349811315536499, 0.8989862203598022, -0.4332197904586792, -0.7599256038665771]",8380.0107421875,"[[-0.5685739517211914, 0.3256891965866089, 0.13478100299835205, 0.5837761163711548, 0.43479979038238525, 0.37844884395599365, 0.47539377212524414, -0.2562227249145508, 0.32398664951324463, -0.18997395038604736, 0.30981898307800293, -0.8801075220108032, -0.5066623687744141, 0.5960723161697388, 0.06486177444458008, -0.9381599426269531, -0.0349811315536499, 0.8989862203598022, -0.4332197904586792, -0.7599256038665771]]",2
2,23,8378.619140625,"[-0.4826667308807373, -0.05908501148223877, -0.9310163259506226, 0.7032032012939453, -0.23522508144378662, 0.43787670135498047, -0.6096936464309692, 0.5324591398239136, 0.707241415977478, 0.7435175180435181, 0.23596131801605225, -0.2670708894729614, -0.7505706548690796, 0.35304951667785645, 0.21764636039733887, 0.9332654476165771, 0.907486081123352, -0.17746174335479736, -0.6794033050537109, -0.37248945236206055]",8378.619140625,"[[-0.4826667308807373, -0.05908501148223877, -0.9310163259506226, 0.7032032012939453, -0.23522508144378662, 0.43787670135498047, -0.6096936464309692, 0.5324591398239136, 0.707241415977478, 0.7435175180435181, 0.23596131801605225, -0.2670708894729614, -0.7505706548690796, 0.35304951667785645, 0.21764636039733887, 0.9332654476165771, 0.907486081123352, -0.17746174335479736, -0.6794033050537109, -0.37248945236206055]]",3
3,24,8378.5517578125,"[0.16440606117248535, -0.5163750648498535, 0.23638522624969482, -0.07237374782562256, 0.36031603813171387, 0.4118455648422241, 0.2632441520690918, 0.5376099348068237, -0.6284379959106445, 0.6799315214157104, 0.5854952335357666, -0.3878147602081299, -0.6794106960296631, 0.3335559368133545, -0.8745872974395752, 0.48267626762390137, 0.881186842918396, -0.3369777202606201, -0.2215968370437622, 0.5855189561843872]",8378.5517578125,"[[0.16440606117248535, -0.5163750648498535, 0.23638522624969482, -0.07237374782562256, 0.36031603813171387, 0.4118455648422241, 0.2632441520690918, 0.5376099348068237, -0.6284379959106445, 0.6799315214157104, 0.5854952335357666, -0.3878147602081299, -0.6794106960296631, 0.3335559368133545, -0.8745872974395752, 0.48267626762390137, 0.881186842918396, -0.3369777202606201, -0.2215968370437622, 0.5855189561843872]]",4
4,25,8381.7509765625,"[-0.8660393953323364, -0.11969888210296631, 0.34606242179870605, -0.7274643182754517, 0.04482722282409668, 0.8838886022567749, -0.1448516845703125, -0.8662145137786865, 0.8987103700637817, -0.6782617568969727, 0.3522510528564453, -0.23273038864135742, -0.04358506202697754, -0.16368460655212402, -0.9588403701782227, -0.273717999458313, -0.5920261144638062, 0.90001380443573, -0.46510887145996094, -0.4967203140258789]",8378.5517578125,"[[0.16440606117248535, -0.5163750648498535, 0.23638522624969482, -0.07237374782562256, 0.36031603813171387, 0.4118455648422241, 0.2632441520690918, 0.5376099348068237, -0.6284379959106445, 0.6799315214157104, 0.5854952335357666, -0.3878147602081299, -0.6794106960296631, 0.3335559368133545, -0.8745872974395752, 0.48267626762390137, 0.881186842918396, -0.3369777202606201, -0.2215968370437622, 0.5855189561843872]]",4
5,26,8378.990234375,"[0.3227839469909668, 0.15521156787872314, -0.8462227582931519, 0.8071373701095581, 0.905280351638794, -0.8558294773101807, 0.21977269649505615, 0.22942209243774414, 0.01806032657623291, -0.9081318378448486, 0.5092136859893799, -0.524707555770874, 0.3975832462310791, -0.6326814889907837, -0.14379572868347168, 0.91417396068573, -0.8429611921310425, 0.2779717445373535, 0.40825486183166504, 0.9407311677932739]",8378.5517578125,"[[0.16440606117248535, -0.5163750648498535, 0.23638522624969482, -0.07237374782562256, 0.36031603813171387, 0.4118455648422241, 0.2632441520690918, 0.5376099348068237, -0.6284379959106445, 0.6799315214157104, 0.5854952335357666, -0.3878147602081299, -0.6794106960296631, 0.3335559368133545, -0.8745872974395752, 0.48267626762390137, 0.881186842918396, -0.3369777202606201, -0.2215968370437622, 0.5855189561843872]]",4
6,27,8377.0927734375,"[-0.464447021484375, 0.6840493679046631, 0.9080538749694824, -0.9177745580673218, 0.4239078760147095, 0.18689656257629395, -0.30824339389801025, -0.4204045534133911, 0.947358250617981, -0.5261259078979492, 0.7794793844223022, -0.07231509685516357, 0.5740740299224854, 0.16120028495788574, 0.7602665424346924, 0.8216230869293213, -0.42047035694122314, 0.9272359609603882, -0.957094669342041, 0.07542788982391357]",8377.0927734375,"[[-0.464447021484375, 0.6840493679046631, 0.9080538749694824, -0.9177745580673218, 0.4239078760147095, 0.18689656257629395, -0.30824339389801025, -0.4204045534133911, 0.947358250617981, -0.5261259078979492, 0.7794793844223022, -0.07231509685516357, 0.5740740299224854, 0.16120028495788574, 0.7602665424346924, 0.8216230869293213, -0.42047035694122314, 0.9272359609603882, -0.957094669342041, 0.07542788982391357]]",5
7,28,8378.4912109375,"[0.8981610536575317, -0.061472296714782715, -0.11711752414703369, 0.8598222732543945, 0.5645302534103394, -0.40831851959228516, -0.6359285116195679, 0.33853816986083984, -0.43976545333862305, 0.7165677547454834, -0.8544058799743652, -0.3473929166793823, 0.8976399898529053, -0.2138139009475708, 0.14813029766082764, 0.9162341356277466, 0.45168817043304443, 0.5607267618179321, -0.8929798603057861, -0.9927021265029907]",8377.0927734375,"[[-0.464447021484375, 0.6840493679046631, 0.9080538749694824, -0.9177745580673218, 0.4239078760147095, 0.18689656257629395, -0.30824339389801025, -0.4204045534133911, 0.947358250617981, -0.5261259078979492, 0.7794793844223022, -0.07231509685516357, 0.5740740299224854, 0.16120028495788574, 0.7602665424346924, 0.8216230869293213, -0.42047035694122314, 0.9272359609603882, -0.957094669342041, 0.07542788982391357]]",5
8,29,8381.873046875,"[0.3503131866455078, -0.0918722152709961, -0.5735857486724854, 0.12539291381835938, -0.8125475645065308, -0.871833086013794, -0.7059080600738525, -0.11745715141296387, 0.9509023427963257, -0.18128561973571777, 0.3752260208129883, -0.48592305183410645, -0.625493049621582, -0.7459726333618164, -0.03389120101928711, -0.2417362928390503, -0.8453822135925293, 0.8794021606445312, 0.9858942031860352, -0.6679600477218628]",8377.0927734375,"[[-0.464447021484375, 0.6840493679046631, 0.9080538749694824, -0.9177745580673218, 0.4239078760147095, 0.18689656257629395, -0.30824339389801025, -0.4204045534133911, 0.947358250617981, -0.5261259078979492, 0.7794793844223022, -0.07231509685516357, 0.5740740299224854, 0.16120028495788574, 0.7602665424346924, 0.8216230869293213, -0.42047035694122314, 0.9272359609603882, -0.957094669342041, 0.07542788982391357]]",5
9,30,8377.982421875,"[0.975692868232727, 0.7259534597396851, -0.13679444789886475, -0.6769386529922485, 0.6082806587219238, -0.6198070049285889, 0.7291744947433472, -0.01589500904083252, 0.9970310926437378, -0.06442081928253174, 0.24209892749786377, 0.30913400650024414, 0.9363845586776733, -0.09131991863250732, 0.9874110221862793, -0.6059238910675049, -0.28024935722351074, -0.9768627882003784, -0.855783224105835, -0.4341198205947876]",8377.0927734375,"[[-0.464447021484375, 0.6840493679046631, 0.9080538749694824, -0.9177745580673218, 0.4239078760147095, 0.18689656257629395, -0.30824339389801025, -0.4204045534133911, 0.947358250617981, -0.5261259078979492, 0.7794793844223022, -0.07231509685516357, 0.5740740299224854, 0.16120028495788574, 0.7602665424346924, 0.8216230869293213, -0.42047035694122314, 0.9272359609603882, -0.957094669342041, 0.07542788982391357]]",5
