iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,3.987550735473633,"[0.7575709819793701, 0.3059900999069214, -0.8501584529876709, 0.697800874710083, 0.4644423723220825, -0.2842646837234497, 0.7103276252746582, -0.5465850830078125, 0.9913387298583984, 0.09983372688293457, -0.11584961414337158, -0.810977578163147, -0.606397271156311, 0.6184437274932861, 0.8033634424209595, 0.324191689491272, -0.28743505477905273, -0.34012484550476074, 0.6382253170013428, 0.0056111812591552734]",3.987550735473633,"[[0.7575709819793701, 0.3059900999069214, -0.8501584529876709, 0.697800874710083, 0.4644423723220825, -0.2842646837234497, 0.7103276252746582, -0.5465850830078125, 0.9913387298583984, 0.09983372688293457, -0.11584961414337158, -0.810977578163147, -0.606397271156311, 0.6184437274932861, 0.8033634424209595, 0.324191689491272, -0.28743505477905273, -0.34012484550476074, 0.6382253170013428, 0.0056111812591552734]]",1
1,22,3.9380853176116943,"[0.3788001537322998, -0.6042484045028687, 0.3360675573348999, -0.892315149307251, 0.8877215385437012, -0.8433207273483276, 0.9150511026382446, 0.9774657487869263, 0.06698393821716309, 0.775511622428894, -0.21986174583435059, -0.5502281188964844, 0.9254215955734253, -0.7550808191299438, -0.334348201751709, 0.9492490291595459, 0.14645588397979736, -0.4868009090423584, 0.054015278816223145, 0.2827204465866089]",3.9380853176116943,"[[0.3788001537322998, -0.6042484045028687, 0.3360675573348999, -0.892315149307251, 0.8877215385437012, -0.8433207273483276, 0.9150511026382446, 0.9774657487869263, 0.06698393821716309, 0.775511622428894, -0.21986174583435059, -0.5502281188964844, 0.9254215955734253, -0.7550808191299438, -0.334348201751709, 0.9492490291595459, 0.14645588397979736, -0.4868009090423584, 0.054015278816223145, 0.2827204465866089]]",2
2,23,4.420210361480713,"[-0.4452352523803711, 0.7553573846817017, 0.7742241621017456, 0.955610990524292, 0.7573080062866211, 0.9046151638031006, 0.973239541053772, 0.15512025356292725, -0.716870903968811, 0.6397470235824585, 0.5801520347595215, 0.7014343738555908, 0.5881327390670776, -0.5883793830871582, -0.785425066947937, 0.3652836084365845, -0.39810383319854736, 0.36642754077911377, -0.9679539203643799, 0.6893340349197388]",3.9380853176116943,"[[0.3788001537322998, -0.6042484045028687, 0.3360675573348999, -0.892315149307251, 0.8877215385437012, -0.8433207273483276, 0.9150511026382446, 0.9774657487869263, 0.06698393821716309, 0.775511622428894, -0.21986174583435059, -0.5502281188964844, 0.9254215955734253, -0.7550808191299438, -0.334348201751709, 0.9492490291595459, 0.14645588397979736, -0.4868009090423584, 0.054015278816223145, 0.2827204465866089]]",2
3,24,3.401362180709839,"[-0.909583330154419, -0.8874655961990356, -0.3606719970703125, 0.31565022468566895, -0.019759774208068848, -0.03812694549560547, -0.3311774730682373, -0.028346776962280273, -0.4421926736831665, -0.1596156358718872, -0.2733323574066162, 0.47845208644866943, 0.47469890117645264, 0.5654877424240112, 0.17183208465576172, 0.030211448669433594, 0.9798173904418945, 0.38427579402923584, 0.1913982629776001, -0.2559046745300293]",3.401362180709839,"[[-0.909583330154419, -0.8874655961990356, -0.3606719970703125, 0.31565022468566895, -0.019759774208068848, -0.03812694549560547, -0.3311774730682373, -0.028346776962280273, -0.4421926736831665, -0.1596156358718872, -0.2733323574066162, 0.47845208644866943, 0.47469890117645264, 0.5654877424240112, 0.17183208465576172, 0.030211448669433594, 0.9798173904418945, 0.38427579402923584, 0.1913982629776001, -0.2559046745300293]]",3
4,25,3.8648605346679688,"[-0.503092885017395, 0.08970999717712402, -0.7303411960601807, -0.10757684707641602, 0.8163801431655884, -0.40912485122680664, -0.7051254510879517, -0.2587857246398926, 0.3870638608932495, -0.6204577684402466, -0.025297999382019043, 0.6305199861526489, 0.33049941062927246, -0.6115788221359253, 0.26578211784362793, -0.4807194471359253, 0.4920307397842407, -0.17470192909240723, -0.510994553565979, -0.7956544160842896]",3.401362180709839,"[[-0.909583330154419, -0.8874655961990356, -0.3606719970703125, 0.31565022468566895, -0.019759774208068848, -0.03812694549560547, -0.3311774730682373, -0.028346776962280273, -0.4421926736831665, -0.1596156358718872, -0.2733323574066162, 0.47845208644866943, 0.47469890117645264, 0.5654877424240112, 0.17183208465576172, 0.030211448669433594, 0.9798173904418945, 0.38427579402923584, 0.1913982629776001, -0.2559046745300293]]",3
5,26,3.857940673828125,"[-0.18085920810699463, -0.4069638252258301, -0.44408178329467773, -0.6876817941665649, -0.49245691299438477, 0.945218563079834, 0.06255817413330078, -0.18007230758666992, 0.362393856048584, -0.07789158821105957, 0.786605715751648, 0.489121675491333, 0.24589049816131592, -0.940355658531189, -0.6087957620620728, -0.5131492614746094, -0.04513359069824219, -0.9130460023880005, -0.3537238836288452, -0.6071690320968628]",3.401362180709839,"[[-0.909583330154419, -0.8874655961990356, -0.3606719970703125, 0.31565022468566895, -0.019759774208068848, -0.03812694549560547, -0.3311774730682373, -0.028346776962280273, -0.4421926736831665, -0.1596156358718872, -0.2733323574066162, 0.47845208644866943, 0.47469890117645264, 0.5654877424240112, 0.17183208465576172, 0.030211448669433594, 0.9798173904418945, 0.38427579402923584, 0.1913982629776001, -0.2559046745300293]]",3
6,27,3.954678535461426,"[-0.40437138080596924, 0.30167877674102783, -0.7054206132888794, 0.9365012645721436, 0.32527482509613037, -0.10281109809875488, -0.6194154024124146, 0.38888776302337646, 0.8489152193069458, -0.2440563440322876, -0.6273031234741211, -0.8670787811279297, 0.726225733757019, -0.04795944690704346, -0.28051531314849854, 0.955636739730835, -0.2280791997909546, 0.6223706007003784, -0.394167423248291, -0.4105628728866577]",3.401362180709839,"[[-0.909583330154419, -0.8874655961990356, -0.3606719970703125, 0.31565022468566895, -0.019759774208068848, -0.03812694549560547, -0.3311774730682373, -0.028346776962280273, -0.4421926736831665, -0.1596156358718872, -0.2733323574066162, 0.47845208644866943, 0.47469890117645264, 0.5654877424240112, 0.17183208465576172, 0.030211448669433594, 0.9798173904418945, 0.38427579402923584, 0.1913982629776001, -0.2559046745300293]]",3
7,28,3.710906982421875,"[-0.9855629205703735, -0.06868517398834229, -0.11863505840301514, -0.45130932331085205, -0.2393333911895752, -0.6840072870254517, 0.9270452260971069, 0.19957613945007324, -0.9080018997192383, -0.7326514720916748, -0.6749974489212036, -0.4679141044616699, -0.7663130760192871, -0.999893069267273, -0.9834518432617188, -0.049591660499572754, 0.41534173488616943, 0.12296688556671143, -0.23221969604492188, -0.2016148567199707]",3.401362180709839,"[[-0.909583330154419, -0.8874655961990356, -0.3606719970703125, 0.31565022468566895, -0.019759774208068848, -0.03812694549560547, -0.3311774730682373, -0.028346776962280273, -0.4421926736831665, -0.1596156358718872, -0.2733323574066162, 0.47845208644866943, 0.47469890117645264, 0.5654877424240112, 0.17183208465576172, 0.030211448669433594, 0.9798173904418945, 0.38427579402923584, 0.1913982629776001, -0.2559046745300293]]",3
8,29,3.830735445022583,"[0.9842777252197266, 0.9435852766036987, -0.39166998863220215, 0.38153529167175293, 0.20643901824951172, 0.3287774324417114, -0.2938195466995239, 0.9311237335205078, 0.42030560970306396, -0.7002667188644409, 0.45476365089416504, 0.016208410263061523, -0.8762739896774292, 0.3430830240249634, -0.2699326276779175, -0.05773437023162842, 0.782684326171875, 0.7569773197174072, -0.9632987976074219, -0.05745100975036621]",3.401362180709839,"[[-0.909583330154419, -0.8874655961990356, -0.3606719970703125, 0.31565022468566895, -0.019759774208068848, -0.03812694549560547, -0.3311774730682373, -0.028346776962280273, -0.4421926736831665, -0.1596156358718872, -0.2733323574066162, 0.47845208644866943, 0.47469890117645264, 0.5654877424240112, 0.17183208465576172, 0.030211448669433594, 0.9798173904418945, 0.38427579402923584, 0.1913982629776001, -0.2559046745300293]]",3
9,30,3.9940171241760254,"[0.8447006940841675, -0.6314196586608887, -0.8891936540603638, 0.6627771854400635, -0.7352250814437866, -0.9013329744338989, -0.6573307514190674, -0.15048253536224365, 0.6679120063781738, 0.702250599861145, -0.8937129974365234, -0.6040213108062744, -0.41927576065063477, -0.034699082374572754, -0.032294273376464844, -0.5945274829864502, -0.306957483291626, -0.03422117233276367, 0.21685147285461426, -0.5088027715682983]",3.401362180709839,"[[-0.909583330154419, -0.8874655961990356, -0.3606719970703125, 0.31565022468566895, -0.019759774208068848, -0.03812694549560547, -0.3311774730682373, -0.028346776962280273, -0.4421926736831665, -0.1596156358718872, -0.2733323574066162, 0.47845208644866943, 0.47469890117645264, 0.5654877424240112, 0.17183208465576172, 0.030211448669433594, 0.9798173904418945, 0.38427579402923584, 0.1913982629776001, -0.2559046745300293]]",3
10,31,3.5409719944000244,"[-0.0025434494018554688, 0.9608360528945923, -0.9488469362258911, 0.30592238903045654, 0.02815532684326172, 0.09659314155578613, 0.8803508281707764, -0.8656558990478516, -0.20267212390899658, 0.47622811794281006, 0.988375186920166, -0.11928331851959229, -0.6209392547607422, -0.5013436079025269, -0.41460442543029785, -0.008056282997131348, -0.17584466934204102, 0.2436208724975586, 0.9511862993240356, -0.9184885025024414]",3.401362180709839,"[[-0.909583330154419, -0.8874655961990356, -0.3606719970703125, 0.31565022468566895, -0.019759774208068848, -0.03812694549560547, -0.3311774730682373, -0.028346776962280273, -0.4421926736831665, -0.1596156358718872, -0.2733323574066162, 0.47845208644866943, 0.47469890117645264, 0.5654877424240112, 0.17183208465576172, 0.030211448669433594, 0.9798173904418945, 0.38427579402923584, 0.1913982629776001, -0.2559046745300293]]",3
11,32,3.8049936294555664,"[0.6172338724136353, 0.21866250038146973, 0.5679992437362671, 0.9788625240325928, 0.9523513317108154, 0.8083999156951904, 0.24284076690673828, 0.22640109062194824, 0.010317325592041016, -0.7057809829711914, 0.5816450119018555, -0.30187439918518066, 0.674829363822937, -0.15456438064575195, 0.26552391052246094, -0.3031526803970337, -0.7403813600540161, -0.5079821348190308, -0.1593167781829834, -0.31001758575439453]",3.401362180709839,"[[-0.909583330154419, -0.8874655961990356, -0.3606719970703125, 0.31565022468566895, -0.019759774208068848, -0.03812694549560547, -0.3311774730682373, -0.028346776962280273, -0.4421926736831665, -0.1596156358718872, -0.2733323574066162, 0.47845208644866943, 0.47469890117645264, 0.5654877424240112, 0.17183208465576172, 0.030211448669433594, 0.9798173904418945, 0.38427579402923584, 0.1913982629776001, -0.2559046745300293]]",3
12,33,3.7531349658966064,"[-0.04864919185638428, 0.08768153190612793, -0.5797185897827148, -0.144281268119812, 0.0031366348266601562, 0.3437856435775757, -0.7796317338943481, -0.9900941848754883, -0.1761302947998047, 0.09442305564880371, -0.2578279972076416, -0.4969508647918701, -0.656241774559021, -0.5741719007492065, 0.7309970855712891, -0.39097297191619873, -0.45947933197021484, -0.6782757043838501, 0.7722747325897217, 0.6796424388885498]",3.401362180709839,"[[-0.909583330154419, -0.8874655961990356, -0.3606719970703125, 0.31565022468566895, -0.019759774208068848, -0.03812694549560547, -0.3311774730682373, -0.028346776962280273, -0.4421926736831665, -0.1596156358718872, -0.2733323574066162, 0.47845208644866943, 0.47469890117645264, 0.5654877424240112, 0.17183208465576172, 0.030211448669433594, 0.9798173904418945, 0.38427579402923584, 0.1913982629776001, -0.2559046745300293]]",3
13,34,3.6912171840667725,"[-0.003832578659057617, 0.1580357551574707, 0.3044384717941284, 0.8444012403488159, 0.07624435424804688, 0.6431319713592529, 0.8134481906890869, 0.7107179164886475, 0.9255396127700806, 0.05560803413391113, 0.49461138248443604, 0.9620215892791748, -0.3475358486175537, 0.5804134607315063, -0.03969371318817139, 0.6705552339553833, 0.8443698883056641, -0.3836876153945923, 0.9072408676147461, -0.06343340873718262]",3.401362180709839,"[[-0.909583330154419, -0.8874655961990356, -0.3606719970703125, 0.31565022468566895, -0.019759774208068848, -0.03812694549560547, -0.3311774730682373, -0.028346776962280273, -0.4421926736831665, -0.1596156358718872, -0.2733323574066162, 0.47845208644866943, 0.47469890117645264, 0.5654877424240112, 0.17183208465576172, 0.030211448669433594, 0.9798173904418945, 0.38427579402923584, 0.1913982629776001, -0.2559046745300293]]",3
14,35,4.178697109222412,"[-0.09543859958648682, -0.4868927001953125, 0.8620898723602295, 0.5406973361968994, 0.4321812391281128, 0.48660027980804443, 0.9217633008956909, 0.4488670825958252, -0.2266002893447876, -0.991864800453186, 0.442004919052124, 0.007786989212036133, 0.37056446075439453, 0.8481405973434448, -0.9909632205963135, -0.9138672351837158, -0.7630729675292969, -0.9507867097854614, -0.6594346761703491, 0.3680785894393921]",3.401362180709839,"[[-0.909583330154419, -0.8874655961990356, -0.3606719970703125, 0.31565022468566895, -0.019759774208068848, -0.03812694549560547, -0.3311774730682373, -0.028346776962280273, -0.4421926736831665, -0.1596156358718872, -0.2733323574066162, 0.47845208644866943, 0.47469890117645264, 0.5654877424240112, 0.17183208465576172, 0.030211448669433594, 0.9798173904418945, 0.38427579402923584, 0.1913982629776001, -0.2559046745300293]]",3
15,36,3.542931318283081,"[0.7403013706207275, 0.041625022888183594, 0.8116785287857056, -0.19531333446502686, 0.020853519439697266, 0.024837851524353027, -0.19580566883087158, 0.4966956377029419, 0.9135843515396118, -0.20145583152770996, 0.5497002601623535, -0.7149028778076172, -0.6869335174560547, -0.16658449172973633, -0.3604644536972046, 0.2547590732574463, 0.20950496196746826, -0.8343173265457153, -0.35739755630493164, 0.5543653964996338]",3.401362180709839,"[[-0.909583330154419, -0.8874655961990356, -0.3606719970703125, 0.31565022468566895, -0.019759774208068848, -0.03812694549560547, -0.3311774730682373, -0.028346776962280273, -0.4421926736831665, -0.1596156358718872, -0.2733323574066162, 0.47845208644866943, 0.47469890117645264, 0.5654877424240112, 0.17183208465576172, 0.030211448669433594, 0.9798173904418945, 0.38427579402923584, 0.1913982629776001, -0.2559046745300293]]",3
16,37,3.904480457305908,"[-0.30348074436187744, -0.3914109468460083, -0.10249578952789307, 0.787569522857666, 0.6490947008132935, 0.7167576551437378, 0.5281221866607666, -0.35079824924468994, 0.9857115745544434, -0.8704289197921753, 0.36377954483032227, -0.7918491363525391, -0.9323360919952393, 0.3020470142364502, 0.5127487182617188, 0.02479839324951172, 0.03491508960723877, -0.8452234268188477, 0.15603435039520264, 0.7728313207626343]",3.401362180709839,"[[-0.909583330154419, -0.8874655961990356, -0.3606719970703125, 0.31565022468566895, -0.019759774208068848, -0.03812694549560547, -0.3311774730682373, -0.028346776962280273, -0.4421926736831665, -0.1596156358718872, -0.2733323574066162, 0.47845208644866943, 0.47469890117645264, 0.5654877424240112, 0.17183208465576172, 0.030211448669433594, 0.9798173904418945, 0.38427579402923584, 0.1913982629776001, -0.2559046745300293]]",3
