iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8378.10546875,"[-0.42841145396232605, 0.7101263999938965, 0.4867638647556305, -0.3071848452091217, -0.9310761094093323, 0.36028823256492615, 0.22731567919254303, 0.6979880928993225, -0.526539146900177, 1.0, -0.9635196924209595, 1.0, -0.7801864147186279, 0.4527806043624878, -1.0, 0.9419925808906555, -0.6712211966514587, 0.6211856007575989, 0.7746347188949585, 0.5588177442550659]",8378.10546875,"[[-0.42841145396232605, 0.7101263999938965, 0.4867638647556305, -0.3071848452091217, -0.9310761094093323, 0.36028823256492615, 0.22731567919254303, 0.6979880928993225, -0.526539146900177, 1.0, -0.9635196924209595, 1.0, -0.7801864147186279, 0.4527806043624878, -1.0, 0.9419925808906555, -0.6712211966514587, 0.6211856007575989, 0.7746347188949585, 0.5588177442550659]]",1
1,22,8381.9111328125,"[-0.8599241971969604, -0.927459180355072, 0.977788507938385, -0.938288152217865, 0.1741640269756317, -0.8830767869949341, 0.2094859927892685, -1.0, -0.9993001222610474, 0.36854133009910583, -0.9051306247711182, -0.24297982454299927, 0.13966338336467743, 0.22925302386283875, 0.06325296312570572, 0.4873228073120117, -0.23863302171230316, 0.970751166343689, 0.9399605989456177, 0.13569486141204834]",8378.10546875,"[[-0.42841145396232605, 0.7101263999938965, 0.4867638647556305, -0.3071848452091217, -0.9310761094093323, 0.36028823256492615, 0.22731567919254303, 0.6979880928993225, -0.526539146900177, 1.0, -0.9635196924209595, 1.0, -0.7801864147186279, 0.4527806043624878, -1.0, 0.9419925808906555, -0.6712211966514587, 0.6211856007575989, 0.7746347188949585, 0.5588177442550659]]",1
2,23,8379.86328125,"[-0.37543541193008423, 0.9335869550704956, 0.638592004776001, -0.7783704400062561, 1.0, 0.0783698707818985, 0.21118460595607758, 0.8742973804473877, -0.6214783191680908, 0.5047879815101624, -1.0, 0.34502968192100525, 0.762932300567627, -1.0, -1.0, 0.8101159334182739, -0.5047861337661743, -0.9021449089050293, 0.37956127524375916, -0.349769651889801]",8378.10546875,"[[-0.42841145396232605, 0.7101263999938965, 0.4867638647556305, -0.3071848452091217, -0.9310761094093323, 0.36028823256492615, 0.22731567919254303, 0.6979880928993225, -0.526539146900177, 1.0, -0.9635196924209595, 1.0, -0.7801864147186279, 0.4527806043624878, -1.0, 0.9419925808906555, -0.6712211966514587, 0.6211856007575989, 0.7746347188949585, 0.5588177442550659]]",1
3,24,8378.87109375,"[0.7969279289245605, 0.7599889636039734, 1.0, -0.9717141389846802, -1.0, 0.8037294745445251, -0.4208241403102875, -0.32690703868865967, -0.6275193095207214, -1.0, -1.0, 0.4872862696647644, -0.8764462471008301, 0.8890985250473022, 0.39088767766952515, -0.09443195909261703, 0.9560074210166931, 0.6815540790557861, 0.20167610049247742, 0.6040048003196716]",8378.10546875,"[[-0.42841145396232605, 0.7101263999938965, 0.4867638647556305, -0.3071848452091217, -0.9310761094093323, 0.36028823256492615, 0.22731567919254303, 0.6979880928993225, -0.526539146900177, 1.0, -0.9635196924209595, 1.0, -0.7801864147186279, 0.4527806043624878, -1.0, 0.9419925808906555, -0.6712211966514587, 0.6211856007575989, 0.7746347188949585, 0.5588177442550659]]",1
4,25,8380.6796875,"[-0.8676848411560059, -0.12071620672941208, 1.0, 0.37325718998908997, -1.0, 0.08300942927598953, 0.4759313464164734, -0.875609278678894, 1.0, -1.0, 0.7582212090492249, 0.8971981406211853, -1.0, 0.9786195158958435, -0.5975032448768616, -0.8719502687454224, -0.8793933987617493, 0.48517051339149475, -0.26986411213874817, 0.41008487343788147]",8378.10546875,"[[-0.42841145396232605, 0.7101263999938965, 0.4867638647556305, -0.3071848452091217, -0.9310761094093323, 0.36028823256492615, 0.22731567919254303, 0.6979880928993225, -0.526539146900177, 1.0, -0.9635196924209595, 1.0, -0.7801864147186279, 0.4527806043624878, -1.0, 0.9419925808906555, -0.6712211966514587, 0.6211856007575989, 0.7746347188949585, 0.5588177442550659]]",1
5,26,8381.2763671875,"[0.550209105014801, -0.9598025679588318, 0.739168107509613, 0.13210555911064148, -1.0, 1.0, 0.42112505435943604, -0.9641703963279724, 0.36584821343421936, -0.7707347869873047, -0.5470713973045349, -0.8547450304031372, -0.9916459918022156, 0.4079751670360565, 0.6657997369766235, 0.9832508563995361, -0.5302941799163818, 0.23146682977676392, 0.5943015813827515, -0.8736181259155273]",8378.10546875,"[[-0.42841145396232605, 0.7101263999938965, 0.4867638647556305, -0.3071848452091217, -0.9310761094093323, 0.36028823256492615, 0.22731567919254303, 0.6979880928993225, -0.526539146900177, 1.0, -0.9635196924209595, 1.0, -0.7801864147186279, 0.4527806043624878, -1.0, 0.9419925808906555, -0.6712211966514587, 0.6211856007575989, 0.7746347188949585, 0.5588177442550659]]",1
6,27,8379.7470703125,"[-1.0, 0.7461234331130981, 0.24559645354747772, -0.8055777549743652, 0.3045087158679962, -0.5751276612281799, 0.40047502517700195, 0.9955896735191345, 0.6774611473083496, 0.1095791757106781, -1.0, -0.5193613767623901, 0.28187599778175354, 0.9239693284034729, 0.600307822227478, 0.23937465250492096, -1.0, -1.0, -0.04977504536509514, 0.9372972846031189]",8378.10546875,"[[-0.42841145396232605, 0.7101263999938965, 0.4867638647556305, -0.3071848452091217, -0.9310761094093323, 0.36028823256492615, 0.22731567919254303, 0.6979880928993225, -0.526539146900177, 1.0, -0.9635196924209595, 1.0, -0.7801864147186279, 0.4527806043624878, -1.0, 0.9419925808906555, -0.6712211966514587, 0.6211856007575989, 0.7746347188949585, 0.5588177442550659]]",1
7,28,8376.74609375,"[-1.0, 0.5405942797660828, 0.7198378443717957, 0.8898465037345886, 0.5662274956703186, 0.4099726974964142, 0.4110153913497925, 0.7852085828781128, -0.951238751411438, 0.9141936898231506, 0.8216457962989807, -0.8767578601837158, 0.7059305906295776, 0.7550455331802368, 0.8277561068534851, 0.8722608685493469, -0.7781100869178772, -0.9372155666351318, 0.6873787641525269, -1.0]",8376.74609375,"[[-1.0, 0.5405942797660828, 0.7198378443717957, 0.8898465037345886, 0.5662274956703186, 0.4099726974964142, 0.4110153913497925, 0.7852085828781128, -0.951238751411438, 0.9141936898231506, 0.8216457962989807, -0.8767578601837158, 0.7059305906295776, 0.7550455331802368, 0.8277561068534851, 0.8722608685493469, -0.7781100869178772, -0.9372155666351318, 0.6873787641525269, -1.0]]",2
8,29,8376.7763671875,"[0.4051344096660614, -0.3368765711784363, 0.6341798305511475, -0.42156487703323364, -1.0, 0.7745091319084167, -0.04795286804437637, 0.5717333555221558, 0.7695323824882507, -0.6031643748283386, 0.8642208576202393, 0.6405019760131836, 0.6391383409500122, 0.8565730452537537, -0.7617887258529663, 1.0, -0.8464958667755127, -0.545933187007904, 1.0, -0.10625306516885757]",8376.74609375,"[[-1.0, 0.5405942797660828, 0.7198378443717957, 0.8898465037345886, 0.5662274956703186, 0.4099726974964142, 0.4110153913497925, 0.7852085828781128, -0.951238751411438, 0.9141936898231506, 0.8216457962989807, -0.8767578601837158, 0.7059305906295776, 0.7550455331802368, 0.8277561068534851, 0.8722608685493469, -0.7781100869178772, -0.9372155666351318, 0.6873787641525269, -1.0]]",2
9,30,8377.2314453125,"[0.6933501362800598, 0.7237583994865417, 0.9517295360565186, -0.9517989158630371, 0.6535670757293701, 1.0, 0.832898736000061, 1.0, 0.14418712258338928, -0.35270100831985474, 0.7795418500900269, 0.8198936581611633, -0.6988375186920166, -1.0, -0.872759997844696, -0.24683666229248047, -0.6096185445785522, -1.0, 0.163930281996727, 1.0]",8376.74609375,"[[-1.0, 0.5405942797660828, 0.7198378443717957, 0.8898465037345886, 0.5662274956703186, 0.4099726974964142, 0.4110153913497925, 0.7852085828781128, -0.951238751411438, 0.9141936898231506, 0.8216457962989807, -0.8767578601837158, 0.7059305906295776, 0.7550455331802368, 0.8277561068534851, 0.8722608685493469, -0.7781100869178772, -0.9372155666351318, 0.6873787641525269, -1.0]]",2
