iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8377.021484375,"[0.6014339327812195, 0.13690614700317383, 0.8972007036209106, 0.8488951921463013, 1.0, 0.23524045944213867, 0.5092127919197083, 0.8072259426116943, -1.0, 0.9145858287811279, -0.4829665422439575, 0.5806137323379517, -0.9831554293632507, -0.596865177154541, -0.7760285139083862, 0.1705939769744873, -0.36406123638153076, -0.7279815077781677, 0.6950482130050659, 1.0]",8377.021484375,"[[0.6014339327812195, 0.13690614700317383, 0.8972007036209106, 0.8488951921463013, 1.0, 0.23524045944213867, 0.5092127919197083, 0.8072259426116943, -1.0, 0.9145858287811279, -0.4829665422439575, 0.5806137323379517, -0.9831554293632507, -0.596865177154541, -0.7760285139083862, 0.1705939769744873, -0.36406123638153076, -0.7279815077781677, 0.6950482130050659, 1.0]]",1
1,22,8380.083984375,"[0.9958014488220215, 0.908824622631073, -0.9111748337745667, -0.4414147734642029, -0.2975236177444458, 0.470257431268692, 0.6152860522270203, 0.5649598836898804, -0.7879835963249207, 0.9315643310546875, -0.9579493999481201, -0.12174338847398758, -0.2757902443408966, 0.8678879737854004, -0.7473835945129395, -0.9643279910087585, -0.8183726668357849, 0.7613890171051025, 0.45227909088134766, -0.8393916487693787]",8377.021484375,"[[0.6014339327812195, 0.13690614700317383, 0.8972007036209106, 0.8488951921463013, 1.0, 0.23524045944213867, 0.5092127919197083, 0.8072259426116943, -1.0, 0.9145858287811279, -0.4829665422439575, 0.5806137323379517, -0.9831554293632507, -0.596865177154541, -0.7760285139083862, 0.1705939769744873, -0.36406123638153076, -0.7279815077781677, 0.6950482130050659, 1.0]]",1
2,23,8381.408203125,"[0.6936574578285217, 0.9041317701339722, 1.0, -0.07045940309762955, -0.21632468700408936, 0.7500457167625427, -1.0, 0.8475040793418884, 0.4723462164402008, 0.32564958930015564, -0.5877031683921814, -0.9515455365180969, -0.9917126297950745, -0.7247568964958191, -0.5057719945907593, -0.8186976909637451, -0.934908926486969, -0.4954196512699127, 1.0, -0.979661226272583]",8377.021484375,"[[0.6014339327812195, 0.13690614700317383, 0.8972007036209106, 0.8488951921463013, 1.0, 0.23524045944213867, 0.5092127919197083, 0.8072259426116943, -1.0, 0.9145858287811279, -0.4829665422439575, 0.5806137323379517, -0.9831554293632507, -0.596865177154541, -0.7760285139083862, 0.1705939769744873, -0.36406123638153076, -0.7279815077781677, 0.6950482130050659, 1.0]]",1
3,24,8378.271484375,"[-0.7231005430221558, 0.831302285194397, 0.4224141836166382, -0.9539222121238708, 0.18946047127246857, 0.44163793325424194, 0.9455633163452148, -0.9969953894615173, 0.5990827083587646, 1.0, -0.3740675747394562, -0.053814373910427094, -0.05321049317717552, -0.7812327146530151, 0.8436007499694824, 0.5021854639053345, -0.6646336913108826, -0.7878342270851135, 0.6451247334480286, 0.9085956811904907]",8377.021484375,"[[0.6014339327812195, 0.13690614700317383, 0.8972007036209106, 0.8488951921463013, 1.0, 0.23524045944213867, 0.5092127919197083, 0.8072259426116943, -1.0, 0.9145858287811279, -0.4829665422439575, 0.5806137323379517, -0.9831554293632507, -0.596865177154541, -0.7760285139083862, 0.1705939769744873, -0.36406123638153076, -0.7279815077781677, 0.6950482130050659, 1.0]]",1
4,25,8380.9111328125,"[-1.0, -0.4209735095500946, 1.0, -0.8222815990447998, 1.0, -0.7563334107398987, -0.9228207468986511, -0.3031768202781677, -0.9887524843215942, 0.5338248014450073, 0.9425578117370605, -0.5253410935401917, -0.7778424024581909, 0.891471266746521, 1.0, 0.6374411582946777, -0.9533784985542297, -0.2782135009765625, 0.727386474609375, -0.8682510852813721]",8377.021484375,"[[0.6014339327812195, 0.13690614700317383, 0.8972007036209106, 0.8488951921463013, 1.0, 0.23524045944213867, 0.5092127919197083, 0.8072259426116943, -1.0, 0.9145858287811279, -0.4829665422439575, 0.5806137323379517, -0.9831554293632507, -0.596865177154541, -0.7760285139083862, 0.1705939769744873, -0.36406123638153076, -0.7279815077781677, 0.6950482130050659, 1.0]]",1
5,26,8381.1650390625,"[-0.9673547744750977, 0.9030852317810059, 1.0, -0.49422475695610046, -0.5390830039978027, 0.5909545421600342, 1.0, -0.1402377188205719, -0.5113762617111206, -0.905300498008728, 0.8996080160140991, -1.0, -1.0, 0.8914844393730164, 0.13291281461715698, -0.5268113613128662, -0.45319804549217224, -0.7410745620727539, -0.31775692105293274, -0.3393597900867462]",8377.021484375,"[[0.6014339327812195, 0.13690614700317383, 0.8972007036209106, 0.8488951921463013, 1.0, 0.23524045944213867, 0.5092127919197083, 0.8072259426116943, -1.0, 0.9145858287811279, -0.4829665422439575, 0.5806137323379517, -0.9831554293632507, -0.596865177154541, -0.7760285139083862, 0.1705939769744873, -0.36406123638153076, -0.7279815077781677, 0.6950482130050659, 1.0]]",1
6,27,8382.2412109375,"[0.9732442498207092, 0.5955981016159058, -0.829663872718811, 0.018768586218357086, -0.2647778391838074, -0.46985894441604614, 0.4755024015903473, -1.0, -0.6630176305770874, -0.07312066853046417, -1.0, 1.0, -0.8287859559059143, 0.5221577882766724, -0.823430597782135, 0.8341829180717468, -0.7020145058631897, -0.870143473148346, 0.858514130115509, -1.0]",8377.021484375,"[[0.6014339327812195, 0.13690614700317383, 0.8972007036209106, 0.8488951921463013, 1.0, 0.23524045944213867, 0.5092127919197083, 0.8072259426116943, -1.0, 0.9145858287811279, -0.4829665422439575, 0.5806137323379517, -0.9831554293632507, -0.596865177154541, -0.7760285139083862, 0.1705939769744873, -0.36406123638153076, -0.7279815077781677, 0.6950482130050659, 1.0]]",1
7,28,8379.8232421875,"[-0.13096493482589722, -1.0, 1.0, 0.4984140396118164, -1.0, 1.0, 0.07467569410800934, -0.45037636160850525, -0.732130229473114, -0.39161765575408936, -0.951618492603302, 0.23499785363674164, -0.4400794208049774, 0.3261377215385437, 0.5558833479881287, -0.8577160835266113, 0.9198853373527527, -0.3837229907512665, 0.5080794095993042, 0.984243631362915]",8377.021484375,"[[0.6014339327812195, 0.13690614700317383, 0.8972007036209106, 0.8488951921463013, 1.0, 0.23524045944213867, 0.5092127919197083, 0.8072259426116943, -1.0, 0.9145858287811279, -0.4829665422439575, 0.5806137323379517, -0.9831554293632507, -0.596865177154541, -0.7760285139083862, 0.1705939769744873, -0.36406123638153076, -0.7279815077781677, 0.6950482130050659, 1.0]]",1
8,29,8380.71875,"[-0.7465832829475403, 1.0, 0.4022689461708069, -0.9846320748329163, -0.7385050654411316, 0.5550808310508728, -0.827233076095581, -0.8400413990020752, 0.69474858045578, -0.18414577841758728, -0.7556566596031189, 0.2107452005147934, 0.6395357847213745, -0.32771867513656616, -0.8645961284637451, 0.7673593759536743, 0.8194900751113892, 0.6329063177108765, 0.5487000346183777, -0.9819662570953369]",8377.021484375,"[[0.6014339327812195, 0.13690614700317383, 0.8972007036209106, 0.8488951921463013, 1.0, 0.23524045944213867, 0.5092127919197083, 0.8072259426116943, -1.0, 0.9145858287811279, -0.4829665422439575, 0.5806137323379517, -0.9831554293632507, -0.596865177154541, -0.7760285139083862, 0.1705939769744873, -0.36406123638153076, -0.7279815077781677, 0.6950482130050659, 1.0]]",1
9,30,8376.78125,"[-0.20428358018398285, 1.0, 0.7852709293365479, -1.0, -0.13384047150611877, -0.6959049105644226, -0.5737171173095703, 0.8081653714179993, -0.6970651745796204, 0.6965504288673401, -0.21011720597743988, 1.0, 1.0, -0.7622357606887817, -0.05201565846800804, 0.9160247445106506, -0.998288631439209, 0.8149735927581787, 0.6274940371513367, 0.8784587383270264]",8376.78125,"[[-0.20428358018398285, 1.0, 0.7852709293365479, -1.0, -0.13384047150611877, -0.6959049105644226, -0.5737171173095703, 0.8081653714179993, -0.6970651745796204, 0.6965504288673401, -0.21011720597743988, 1.0, 1.0, -0.7622357606887817, -0.05201565846800804, 0.9160247445106506, -0.998288631439209, 0.8149735927581787, 0.6274940371513367, 0.8784587383270264]]",2
10,31,8378.291015625,"[0.3468291163444519, 0.2087525725364685, 0.4932177662849426, -1.0, -0.7435415387153625, 1.0, 0.849323570728302, 1.0, 0.8240417838096619, -0.8594086766242981, -0.8071362972259521, -0.8092684149742126, 0.5814883708953857, -0.18273434042930603, 1.0, 0.4793839454650879, -0.4578067660331726, 0.32788339257240295, 0.2639290392398834, -0.564781904220581]",8376.78125,"[[-0.20428358018398285, 1.0, 0.7852709293365479, -1.0, -0.13384047150611877, -0.6959049105644226, -0.5737171173095703, 0.8081653714179993, -0.6970651745796204, 0.6965504288673401, -0.21011720597743988, 1.0, 1.0, -0.7622357606887817, -0.05201565846800804, 0.9160247445106506, -0.998288631439209, 0.8149735927581787, 0.6274940371513367, 0.8784587383270264]]",2
11,32,8378.1787109375,"[0.7500861883163452, 0.004110629670321941, 0.7194021940231323, -0.880859911441803, -0.6996272206306458, 0.6571716070175171, 0.9557521939277649, -0.9125558137893677, 1.0, -0.7244296669960022, -0.46414637565612793, 0.3130747377872467, -0.9226784110069275, -1.0, 0.35618674755096436, 0.8205573558807373, 0.5603234767913818, 0.8469330668449402, -0.4099527895450592, 1.0]",8376.78125,"[[-0.20428358018398285, 1.0, 0.7852709293365479, -1.0, -0.13384047150611877, -0.6959049105644226, -0.5737171173095703, 0.8081653714179993, -0.6970651745796204, 0.6965504288673401, -0.21011720597743988, 1.0, 1.0, -0.7622357606887817, -0.05201565846800804, 0.9160247445106506, -0.998288631439209, 0.8149735927581787, 0.6274940371513367, 0.8784587383270264]]",2
