iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8381.099609375,"[0.7668346762657166, -0.31158941984176636, -0.6531444191932678, -0.9756723642349243, -1.0, 0.6152448654174805, 0.29215553402900696, -0.2976020276546478, 0.16797098517417908, 1.0, 0.3720826506614685, -1.0, -0.8768789172172546, 0.5233851075172424, -0.7029657959938049, 0.6184267401695251, -0.6688565015792847, 0.7327932715415955, 0.9171571731567383, -0.9594148397445679]",8381.099609375,"[[0.7668346762657166, -0.31158941984176636, -0.6531444191932678, -0.9756723642349243, -1.0, 0.6152448654174805, 0.29215553402900696, -0.2976020276546478, 0.16797098517417908, 1.0, 0.3720826506614685, -1.0, -0.8768789172172546, 0.5233851075172424, -0.7029657959938049, 0.6184267401695251, -0.6688565015792847, 0.7327932715415955, 0.9171571731567383, -0.9594148397445679]]",1
1,22,8378.845703125,"[-0.9163121581077576, 0.05253761261701584, 0.9932230114936829, -0.3620283305644989, -1.0, 0.6448185443878174, -0.49042320251464844, -0.1338181048631668, -0.5896333456039429, 0.4144953787326813, -0.16544164717197418, 1.0, 0.9457346796989441, -0.8501647710800171, 0.3293300271034241, -0.6833934783935547, 1.0, -1.0, 0.6123639345169067, 1.0]",8378.845703125,"[[-0.9163121581077576, 0.05253761261701584, 0.9932230114936829, -0.3620283305644989, -1.0, 0.6448185443878174, -0.49042320251464844, -0.1338181048631668, -0.5896333456039429, 0.4144953787326813, -0.16544164717197418, 1.0, 0.9457346796989441, -0.8501647710800171, 0.3293300271034241, -0.6833934783935547, 1.0, -1.0, 0.6123639345169067, 1.0]]",2
2,23,8381.0146484375,"[-1.0, -0.8122426271438599, -0.6483096480369568, 1.0, 0.9819929003715515, -0.721099853515625, -0.7983589768409729, -0.5038267374038696, -0.9804360866546631, -0.9210783243179321, -0.747153639793396, 0.7286422252655029, 0.40377622842788696, 0.3830113410949707, 0.4636249244213104, 0.2131948471069336, 0.9094017744064331, -0.9957784414291382, 0.7356477975845337, 0.8753416538238525]",8378.845703125,"[[-0.9163121581077576, 0.05253761261701584, 0.9932230114936829, -0.3620283305644989, -1.0, 0.6448185443878174, -0.49042320251464844, -0.1338181048631668, -0.5896333456039429, 0.4144953787326813, -0.16544164717197418, 1.0, 0.9457346796989441, -0.8501647710800171, 0.3293300271034241, -0.6833934783935547, 1.0, -1.0, 0.6123639345169067, 1.0]]",2
3,24,8377.9345703125,"[0.681244432926178, 0.8343244194984436, 0.6723738312721252, -0.08990516513586044, -0.7564257383346558, -0.9377984404563904, 0.3715803623199463, -0.8075718283653259, -0.030116647481918335, 0.9564356207847595, -0.5766189694404602, -0.3739069998264313, 0.7176242470741272, -1.0, -0.7747354507446289, 0.7589299082756042, -0.10469350963830948, 0.9973414540290833, 0.998616099357605, 0.5508807301521301]",8377.9345703125,"[[0.681244432926178, 0.8343244194984436, 0.6723738312721252, -0.08990516513586044, -0.7564257383346558, -0.9377984404563904, 0.3715803623199463, -0.8075718283653259, -0.030116647481918335, 0.9564356207847595, -0.5766189694404602, -0.3739069998264313, 0.7176242470741272, -1.0, -0.7747354507446289, 0.7589299082756042, -0.10469350963830948, 0.9973414540290833, 0.998616099357605, 0.5508807301521301]]",3
4,25,8377.2119140625,"[-1.0, 0.20187805593013763, 0.8050339818000793, -0.6449455618858337, -0.1692625880241394, -0.4295610785484314, 1.0, -0.8601052165031433, 0.841017484664917, 0.8866422176361084, -0.10572836548089981, 0.7686358690261841, 0.10231784731149673, 0.8522968292236328, -0.9143334627151489, 1.0, 1.0, -0.9838265180587769, 0.17980755865573883, 0.5529439449310303]",8377.2119140625,"[[-1.0, 0.20187805593013763, 0.8050339818000793, -0.6449455618858337, -0.1692625880241394, -0.4295610785484314, 1.0, -0.8601052165031433, 0.841017484664917, 0.8866422176361084, -0.10572836548089981, 0.7686358690261841, 0.10231784731149673, 0.8522968292236328, -0.9143334627151489, 1.0, 1.0, -0.9838265180587769, 0.17980755865573883, 0.5529439449310303]]",4
5,26,8376.9013671875,"[0.6012260913848877, 0.6015585064888, -1.0, 0.5175336003303528, -0.6873651146888733, 1.0, -0.8754670023918152, 0.7202889919281006, 0.3173866868019104, 0.11043496429920197, -1.0, 0.7581949234008789, 0.9834068417549133, -1.0, -0.9876315593719482, 0.9466149806976318, 0.8319103121757507, 0.7027251720428467, 0.9297214150428772, 0.600286602973938]",8376.9013671875,"[[0.6012260913848877, 0.6015585064888, -1.0, 0.5175336003303528, -0.6873651146888733, 1.0, -0.8754670023918152, 0.7202889919281006, 0.3173866868019104, 0.11043496429920197, -1.0, 0.7581949234008789, 0.9834068417549133, -1.0, -0.9876315593719482, 0.9466149806976318, 0.8319103121757507, 0.7027251720428467, 0.9297214150428772, 0.600286602973938]]",5
6,27,8381.076171875,"[-1.0, 0.8670022487640381, -0.6391370296478271, -0.19242148101329803, -0.3451683819293976, -1.0, -0.5312299132347107, 0.8021186590194702, -1.0, 0.5141699910163879, -0.9534214735031128, 0.10651241987943649, 0.3187219202518463, 0.9351070523262024, -0.8576155304908752, -0.6770193576812744, -0.267421692609787, 0.4168601930141449, 1.0, 0.7565993666648865]",8376.9013671875,"[[0.6012260913848877, 0.6015585064888, -1.0, 0.5175336003303528, -0.6873651146888733, 1.0, -0.8754670023918152, 0.7202889919281006, 0.3173866868019104, 0.11043496429920197, -1.0, 0.7581949234008789, 0.9834068417549133, -1.0, -0.9876315593719482, 0.9466149806976318, 0.8319103121757507, 0.7027251720428467, 0.9297214150428772, 0.600286602973938]]",5
7,28,8377.28515625,"[0.9539477825164795, 0.16502119600772858, 0.3691043257713318, -0.27963387966156006, 0.37717559933662415, -0.9654630422592163, 0.9699175357818604, 1.0, -0.029840096831321716, 0.6254841685295105, -0.7199100255966187, 0.8690282106399536, -1.0, -0.09590010344982147, -0.7479752898216248, 0.817473292350769, -0.40387529134750366, -0.8450447916984558, 0.9718105792999268, 0.8692443370819092]",8376.9013671875,"[[0.6012260913848877, 0.6015585064888, -1.0, 0.5175336003303528, -0.6873651146888733, 1.0, -0.8754670023918152, 0.7202889919281006, 0.3173866868019104, 0.11043496429920197, -1.0, 0.7581949234008789, 0.9834068417549133, -1.0, -0.9876315593719482, 0.9466149806976318, 0.8319103121757507, 0.7027251720428467, 0.9297214150428772, 0.600286602973938]]",5
8,29,8379.48046875,"[0.8416761159896851, 0.26517254114151, 0.11687575280666351, -0.3186817467212677, -1.0, 0.9552773237228394, 0.5276051163673401, -0.9893958568572998, -0.9939691424369812, 0.6012687087059021, -0.39191097021102905, -0.5866883397102356, -0.6076544523239136, 0.6321657299995422, -0.549980640411377, -0.7640672326087952, 0.9444214701652527, -0.19426321983337402, 0.9680913090705872, 0.7013209462165833]",8376.9013671875,"[[0.6012260913848877, 0.6015585064888, -1.0, 0.5175336003303528, -0.6873651146888733, 1.0, -0.8754670023918152, 0.7202889919281006, 0.3173866868019104, 0.11043496429920197, -1.0, 0.7581949234008789, 0.9834068417549133, -1.0, -0.9876315593719482, 0.9466149806976318, 0.8319103121757507, 0.7027251720428467, 0.9297214150428772, 0.600286602973938]]",5
9,30,8381.51953125,"[-0.9221346974372864, -0.4440700113773346, 0.5852556228637695, -1.0, 0.42076823115348816, 1.0, -0.8949633836746216, 0.8979556560516357, -1.0, -1.0, 0.4164009690284729, -0.4863158166408539, -0.8758795857429504, -0.7311091423034668, -0.7944851517677307, -0.5308667421340942, 0.3420025110244751, 0.8303399085998535, 1.0, 0.953457236289978]",8376.9013671875,"[[0.6012260913848877, 0.6015585064888, -1.0, 0.5175336003303528, -0.6873651146888733, 1.0, -0.8754670023918152, 0.7202889919281006, 0.3173866868019104, 0.11043496429920197, -1.0, 0.7581949234008789, 0.9834068417549133, -1.0, -0.9876315593719482, 0.9466149806976318, 0.8319103121757507, 0.7027251720428467, 0.9297214150428772, 0.600286602973938]]",5
