iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8380.1123046875,"[-0.739822506904602, 0.8893027305603027, -0.4055746793746948, 0.7435376644134521, -0.7214324474334717, -0.9245339632034302, 0.7522193193435669, -0.42220568656921387, 0.2383408546447754, -0.6265931129455566, 0.9556002616882324, -0.5415328741073608, -0.9881030321121216, -0.08483219146728516, -0.8179776668548584, 0.48337042331695557, 0.747684121131897, 0.5306349992752075, -0.28508949279785156, 0.5222001075744629]",8380.1123046875,"[[-0.739822506904602, 0.8893027305603027, -0.4055746793746948, 0.7435376644134521, -0.7214324474334717, -0.9245339632034302, 0.7522193193435669, -0.42220568656921387, 0.2383408546447754, -0.6265931129455566, 0.9556002616882324, -0.5415328741073608, -0.9881030321121216, -0.08483219146728516, -0.8179776668548584, 0.48337042331695557, 0.747684121131897, 0.5306349992752075, -0.28508949279785156, 0.5222001075744629]]",1
1,22,8381.267578125,"[-0.936874270439148, -0.16654765605926514, -0.9917293787002563, -0.7833665609359741, -0.12488126754760742, -0.08926999568939209, 0.7832680940628052, -0.9191302061080933, 0.9900987148284912, 0.0885000228881836, -0.7049275636672974, 0.4649311304092407, -0.6164798736572266, 0.682631254196167, -0.21069097518920898, 0.9506433010101318, 0.21045207977294922, -0.16803216934204102, 0.25576794147491455, -0.8390120267868042]",8380.1123046875,"[[-0.739822506904602, 0.8893027305603027, -0.4055746793746948, 0.7435376644134521, -0.7214324474334717, -0.9245339632034302, 0.7522193193435669, -0.42220568656921387, 0.2383408546447754, -0.6265931129455566, 0.9556002616882324, -0.5415328741073608, -0.9881030321121216, -0.08483219146728516, -0.8179776668548584, 0.48337042331695557, 0.747684121131897, 0.5306349992752075, -0.28508949279785156, 0.5222001075744629]]",1
2,23,8378.763671875,"[-0.20589280128479004, 0.5806418657302856, -0.7081656455993652, -0.6159038543701172, 0.3185073137283325, 0.960720419883728, -0.8678568601608276, -0.3306746482849121, 0.9430599212646484, 0.6582984924316406, 0.8646600246429443, 0.09303450584411621, -0.87581467628479, 0.5787144899368286, 0.6753754615783691, -0.7161784172058105, -0.5068883895874023, -0.9516090154647827, 0.45865607261657715, 0.8254033327102661]",8378.763671875,"[[-0.20589280128479004, 0.5806418657302856, -0.7081656455993652, -0.6159038543701172, 0.3185073137283325, 0.960720419883728, -0.8678568601608276, -0.3306746482849121, 0.9430599212646484, 0.6582984924316406, 0.8646600246429443, 0.09303450584411621, -0.87581467628479, 0.5787144899368286, 0.6753754615783691, -0.7161784172058105, -0.5068883895874023, -0.9516090154647827, 0.45865607261657715, 0.8254033327102661]]",2
3,24,8377.626953125,"[0.5484322309494019, -0.08051025867462158, 0.7459031343460083, 0.7950364351272583, 0.40802252292633057, 0.9948134422302246, 0.662516713142395, -0.713011622428894, 1.430511474609375e-06, 0.19838058948516846, -0.858540415763855, -0.6986950635910034, -0.6141911745071411, 0.7409071922302246, 0.31372320652008057, 0.7950365543365479, 0.07378935813903809, -0.9134541749954224, 0.37268996238708496, 0.3397747278213501]",8377.626953125,"[[0.5484322309494019, -0.08051025867462158, 0.7459031343460083, 0.7950364351272583, 0.40802252292633057, 0.9948134422302246, 0.662516713142395, -0.713011622428894, 1.430511474609375e-06, 0.19838058948516846, -0.858540415763855, -0.6986950635910034, -0.6141911745071411, 0.7409071922302246, 0.31372320652008057, 0.7950365543365479, 0.07378935813903809, -0.9134541749954224, 0.37268996238708496, 0.3397747278213501]]",3
4,25,8379.703125,"[0.644573450088501, -0.966909646987915, 0.5071401596069336, 0.9455490112304688, -0.9994586706161499, -0.9180986881256104, -0.30816876888275146, 0.8360685110092163, 0.2673300504684448, 0.9173417091369629, -0.09504246711730957, -0.3665289878845215, -0.6046311855316162, 0.9125183820724487, -0.5678273439407349, -0.822528600692749, -0.7992106676101685, 0.7812643051147461, 0.2500952482223511, 0.4184006452560425]",8377.626953125,"[[0.5484322309494019, -0.08051025867462158, 0.7459031343460083, 0.7950364351272583, 0.40802252292633057, 0.9948134422302246, 0.662516713142395, -0.713011622428894, 1.430511474609375e-06, 0.19838058948516846, -0.858540415763855, -0.6986950635910034, -0.6141911745071411, 0.7409071922302246, 0.31372320652008057, 0.7950365543365479, 0.07378935813903809, -0.9134541749954224, 0.37268996238708496, 0.3397747278213501]]",3
5,26,8381.9228515625,"[-0.9043639898300171, 0.09973978996276855, -0.006285905838012695, -0.7377475500106812, -0.7985035181045532, -0.6445186138153076, 0.8415790796279907, 0.5934723615646362, 0.7142225503921509, 0.7199645042419434, -0.5947984457015991, -0.503350019454956, -0.18821704387664795, -0.42847180366516113, -0.8321288824081421, 0.5358113050460815, -0.6190289258956909, -0.7604719400405884, 0.5367707014083862, -0.09583652019500732]",8377.626953125,"[[0.5484322309494019, -0.08051025867462158, 0.7459031343460083, 0.7950364351272583, 0.40802252292633057, 0.9948134422302246, 0.662516713142395, -0.713011622428894, 1.430511474609375e-06, 0.19838058948516846, -0.858540415763855, -0.6986950635910034, -0.6141911745071411, 0.7409071922302246, 0.31372320652008057, 0.7950365543365479, 0.07378935813903809, -0.9134541749954224, 0.37268996238708496, 0.3397747278213501]]",3
6,27,8381.24609375,"[0.7542569637298584, 0.9655284881591797, -0.1131126880645752, -0.7028555870056152, -0.5865354537963867, 0.8517172336578369, 0.6777271032333374, 0.4392819404602051, -0.07360482215881348, -0.8459230661392212, -0.4667118787765503, -0.21044838428497314, -0.7554240226745605, -0.991240382194519, -0.9873932600021362, -0.4070301055908203, 0.35036349296569824, -0.9094657897949219, 0.28132617473602295, 0.6926878690719604]",8377.626953125,"[[0.5484322309494019, -0.08051025867462158, 0.7459031343460083, 0.7950364351272583, 0.40802252292633057, 0.9948134422302246, 0.662516713142395, -0.713011622428894, 1.430511474609375e-06, 0.19838058948516846, -0.858540415763855, -0.6986950635910034, -0.6141911745071411, 0.7409071922302246, 0.31372320652008057, 0.7950365543365479, 0.07378935813903809, -0.9134541749954224, 0.37268996238708496, 0.3397747278213501]]",3
7,28,8378.353515625,"[-0.11051273345947266, 0.6075485944747925, 0.4933490753173828, -0.6369508504867554, -0.4948296546936035, -0.7049684524536133, 0.8046382665634155, -0.6678389310836792, -0.2872992753982544, 0.6687264442443848, -0.614120602607727, 0.8162161111831665, 0.36426448822021484, 0.6604715585708618, 0.8033064603805542, -0.752892017364502, 0.6550029516220093, -0.6779770851135254, 0.9281692504882812, -0.432766318321228]",8377.626953125,"[[0.5484322309494019, -0.08051025867462158, 0.7459031343460083, 0.7950364351272583, 0.40802252292633057, 0.9948134422302246, 0.662516713142395, -0.713011622428894, 1.430511474609375e-06, 0.19838058948516846, -0.858540415763855, -0.6986950635910034, -0.6141911745071411, 0.7409071922302246, 0.31372320652008057, 0.7950365543365479, 0.07378935813903809, -0.9134541749954224, 0.37268996238708496, 0.3397747278213501]]",3
8,29,8380.666015625,"[0.6976182460784912, 0.2721825838088989, 0.9730525016784668, 0.05683028697967529, -0.9106971025466919, -0.44716906547546387, 0.5754861831665039, 0.9222162961959839, -0.9271101951599121, 0.34083712100982666, -0.3523213863372803, 0.3338944911956787, -0.09284186363220215, -0.6365193128585815, -0.4619022607803345, 0.9210848808288574, -0.9540653228759766, -0.5267071723937988, -0.9952384233474731, -0.10823416709899902]",8377.626953125,"[[0.5484322309494019, -0.08051025867462158, 0.7459031343460083, 0.7950364351272583, 0.40802252292633057, 0.9948134422302246, 0.662516713142395, -0.713011622428894, 1.430511474609375e-06, 0.19838058948516846, -0.858540415763855, -0.6986950635910034, -0.6141911745071411, 0.7409071922302246, 0.31372320652008057, 0.7950365543365479, 0.07378935813903809, -0.9134541749954224, 0.37268996238708496, 0.3397747278213501]]",3
9,30,8379.4501953125,"[-0.5544348955154419, -0.38392579555511475, 0.698356032371521, 0.39185988903045654, 0.08367180824279785, -0.6297897100448608, 0.5398595333099365, 0.9518775939941406, -0.45166873931884766, -0.6304507255554199, 0.37233221530914307, 0.48042166233062744, -0.8749723434448242, 0.02537357807159424, -0.8163880109786987, -0.8689010143280029, 0.9702876806259155, 0.9453396797180176, 0.9483168125152588, -0.9574822187423706]",8377.626953125,"[[0.5484322309494019, -0.08051025867462158, 0.7459031343460083, 0.7950364351272583, 0.40802252292633057, 0.9948134422302246, 0.662516713142395, -0.713011622428894, 1.430511474609375e-06, 0.19838058948516846, -0.858540415763855, -0.6986950635910034, -0.6141911745071411, 0.7409071922302246, 0.31372320652008057, 0.7950365543365479, 0.07378935813903809, -0.9134541749954224, 0.37268996238708496, 0.3397747278213501]]",3
