iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,839.70654296875,"[0.26591598987579346, 0.6070953607559204, -0.9840928316116333, -0.5745962858200073, 0.6510367393493652, 0.5254331827163696, -0.47449684143066406, 0.13937556743621826, 0.09214198589324951, 0.8745647668838501, 0.2858394384384155, -0.3011949062347412, 0.0674898624420166, 0.15748310089111328, 0.6213431358337402, 0.6899964809417725, 0.5201536417007446, 0.7339317798614502, -0.46793973445892334, -0.23312020301818848]",839.70654296875,"[[0.26591598987579346, 0.6070953607559204, -0.9840928316116333, -0.5745962858200073, 0.6510367393493652, 0.5254331827163696, -0.47449684143066406, 0.13937556743621826, 0.09214198589324951, 0.8745647668838501, 0.2858394384384155, -0.3011949062347412, 0.0674898624420166, 0.15748310089111328, 0.6213431358337402, 0.6899964809417725, 0.5201536417007446, 0.7339317798614502, -0.46793973445892334, -0.23312020301818848]]",1
1,22,1132.2991943359375,"[0.6273375749588013, -0.242933988571167, -0.09024930000305176, 0.5719658136367798, 0.7816249132156372, -0.07274067401885986, -0.9672427177429199, -0.25155043601989746, -0.5312802791595459, -0.7952594757080078, -0.9081100225448608, 0.7128123044967651, -0.555945634841919, -0.7952204942703247, 0.1980593204498291, 0.01522684097290039, -0.4470186233520508, 0.596548318862915, 0.31527721881866455, -0.5778831243515015]",839.70654296875,"[[0.26591598987579346, 0.6070953607559204, -0.9840928316116333, -0.5745962858200073, 0.6510367393493652, 0.5254331827163696, -0.47449684143066406, 0.13937556743621826, 0.09214198589324951, 0.8745647668838501, 0.2858394384384155, -0.3011949062347412, 0.0674898624420166, 0.15748310089111328, 0.6213431358337402, 0.6899964809417725, 0.5201536417007446, 0.7339317798614502, -0.46793973445892334, -0.23312020301818848]]",1
2,23,995.5679321289062,"[-0.016365408897399902, -0.6932834386825562, -0.5338560342788696, 0.6507587432861328, 0.9369950294494629, 0.6677905321121216, -0.133184552192688, 0.3478158712387085, 0.7319458723068237, -0.607383131980896, 0.7441684007644653, -0.08801698684692383, 0.268438458442688, -0.7197920083999634, 0.15110480785369873, 0.6636829376220703, -0.8187941312789917, 0.7593052387237549, -0.9251390695571899, 0.907606840133667]",839.70654296875,"[[0.26591598987579346, 0.6070953607559204, -0.9840928316116333, -0.5745962858200073, 0.6510367393493652, 0.5254331827163696, -0.47449684143066406, 0.13937556743621826, 0.09214198589324951, 0.8745647668838501, 0.2858394384384155, -0.3011949062347412, 0.0674898624420166, 0.15748310089111328, 0.6213431358337402, 0.6899964809417725, 0.5201536417007446, 0.7339317798614502, -0.46793973445892334, -0.23312020301818848]]",1
3,24,747.2280883789062,"[0.6740750074386597, 0.4008110761642456, 0.9156836271286011, -0.32144296169281006, -0.8261010646820068, 0.1668848991394043, 0.8383990526199341, 0.9176425933837891, 0.1906503438949585, -0.35095274448394775, -0.5484389066696167, 0.5468159914016724, -0.41671085357666016, 0.4941723346710205, 0.5041842460632324, 0.8391609191894531, 0.1097027063369751, -0.9539468288421631, 0.572370171546936, 0.47932422161102295]",747.2280883789062,"[[0.6740750074386597, 0.4008110761642456, 0.9156836271286011, -0.32144296169281006, -0.8261010646820068, 0.1668848991394043, 0.8383990526199341, 0.9176425933837891, 0.1906503438949585, -0.35095274448394775, -0.5484389066696167, 0.5468159914016724, -0.41671085357666016, 0.4941723346710205, 0.5041842460632324, 0.8391609191894531, 0.1097027063369751, -0.9539468288421631, 0.572370171546936, 0.47932422161102295]]",2
4,25,589.0674438476562,"[0.384951114654541, -0.16104507446289062, 0.789421558380127, -0.4128093719482422, 0.5414197444915771, 0.29326188564300537, 0.7430143356323242, 0.5238925218582153, -0.42014849185943604, -0.04768013954162598, -0.3930189609527588, 0.8588356971740723, 0.5058116912841797, -0.5938167572021484, 0.15367138385772705, 0.5983580350875854, -0.5248638391494751, 0.17582988739013672, -0.291101336479187, -0.31898176670074463]",589.0674438476562,"[[0.384951114654541, -0.16104507446289062, 0.789421558380127, -0.4128093719482422, 0.5414197444915771, 0.29326188564300537, 0.7430143356323242, 0.5238925218582153, -0.42014849185943604, -0.04768013954162598, -0.3930189609527588, 0.8588356971740723, 0.5058116912841797, -0.5938167572021484, 0.15367138385772705, 0.5983580350875854, -0.5248638391494751, 0.17582988739013672, -0.291101336479187, -0.31898176670074463]]",3
5,26,771.6862182617188,"[0.16600322723388672, 0.6854627132415771, 0.6097122430801392, 0.17813098430633545, 0.9123102426528931, 0.3240795135498047, -0.8827433586120605, -0.5299792289733887, -0.3471256494522095, -0.3705233335494995, -0.6084455251693726, -0.7674602270126343, 0.3896486759185791, -0.32740843296051025, 0.18633127212524414, 0.04744875431060791, 0.32273757457733154, -0.22527015209197998, 0.060306668281555176, 0.5432549715042114]",589.0674438476562,"[[0.384951114654541, -0.16104507446289062, 0.789421558380127, -0.4128093719482422, 0.5414197444915771, 0.29326188564300537, 0.7430143356323242, 0.5238925218582153, -0.42014849185943604, -0.04768013954162598, -0.3930189609527588, 0.8588356971740723, 0.5058116912841797, -0.5938167572021484, 0.15367138385772705, 0.5983580350875854, -0.5248638391494751, 0.17582988739013672, -0.291101336479187, -0.31898176670074463]]",3
6,27,916.5247192382812,"[-0.7282596826553345, 0.37728798389434814, -0.9506938457489014, 0.8682945966720581, 0.8971421718597412, 0.7350800037384033, -0.7746328115463257, -0.5307533740997314, -0.6156926155090332, 0.5139263868331909, 0.4016745090484619, 0.20701050758361816, -0.8494178056716919, -0.366385817527771, -0.4102621078491211, -0.6126755475997925, 0.5098534822463989, -0.0184018611907959, 0.8980923891067505, 0.7534031867980957]",589.0674438476562,"[[0.384951114654541, -0.16104507446289062, 0.789421558380127, -0.4128093719482422, 0.5414197444915771, 0.29326188564300537, 0.7430143356323242, 0.5238925218582153, -0.42014849185943604, -0.04768013954162598, -0.3930189609527588, 0.8588356971740723, 0.5058116912841797, -0.5938167572021484, 0.15367138385772705, 0.5983580350875854, -0.5248638391494751, 0.17582988739013672, -0.291101336479187, -0.31898176670074463]]",3
7,28,1340.60546875,"[0.01471257209777832, -0.6469452381134033, -0.26831161975860596, -0.6853587627410889, 0.5276551246643066, 0.4632333517074585, -0.9363179206848145, -0.8466237783432007, 0.08480393886566162, -0.7321902513504028, 0.8003182411193848, -0.9305534362792969, -0.5131012201309204, 0.7309529781341553, 0.25145483016967773, -0.3843390941619873, 0.9103100299835205, 0.6683647632598877, -0.45165908336639404, 0.12606942653656006]",589.0674438476562,"[[0.384951114654541, -0.16104507446289062, 0.789421558380127, -0.4128093719482422, 0.5414197444915771, 0.29326188564300537, 0.7430143356323242, 0.5238925218582153, -0.42014849185943604, -0.04768013954162598, -0.3930189609527588, 0.8588356971740723, 0.5058116912841797, -0.5938167572021484, 0.15367138385772705, 0.5983580350875854, -0.5248638391494751, 0.17582988739013672, -0.291101336479187, -0.31898176670074463]]",3
8,29,1153.227294921875,"[0.14652729034423828, 0.968533992767334, 0.42813003063201904, -0.5654430389404297, -0.25465846061706543, 0.322796106338501, 0.3845539093017578, -0.6106592416763306, 0.6686583757400513, -0.31051456928253174, 0.5692968368530273, -0.22077536582946777, 0.8372691869735718, -0.8784128427505493, -0.23835551738739014, 0.48405539989471436, -0.9271777868270874, -0.13889145851135254, 0.8341001272201538, 0.8660939931869507]",589.0674438476562,"[[0.384951114654541, -0.16104507446289062, 0.789421558380127, -0.4128093719482422, 0.5414197444915771, 0.29326188564300537, 0.7430143356323242, 0.5238925218582153, -0.42014849185943604, -0.04768013954162598, -0.3930189609527588, 0.8588356971740723, 0.5058116912841797, -0.5938167572021484, 0.15367138385772705, 0.5983580350875854, -0.5248638391494751, 0.17582988739013672, -0.291101336479187, -0.31898176670074463]]",3
9,30,910.3999633789062,"[0.2008455991744995, -0.20000457763671875, -0.2970370054244995, -0.3500785827636719, -0.5197199583053589, -0.6638525724411011, -0.18728816509246826, -0.7016474008560181, -0.6485801935195923, 0.8266733884811401, -0.4586763381958008, -0.1743297576904297, 0.9394537210464478, 0.41247427463531494, 0.9883050918579102, 0.4076040983200073, 0.9478788375854492, 0.5111268758773804, -0.4549698829650879, 0.0012420415878295898]",589.0674438476562,"[[0.384951114654541, -0.16104507446289062, 0.789421558380127, -0.4128093719482422, 0.5414197444915771, 0.29326188564300537, 0.7430143356323242, 0.5238925218582153, -0.42014849185943604, -0.04768013954162598, -0.3930189609527588, 0.8588356971740723, 0.5058116912841797, -0.5938167572021484, 0.15367138385772705, 0.5983580350875854, -0.5248638391494751, 0.17582988739013672, -0.291101336479187, -0.31898176670074463]]",3
10,31,741.6513061523438,"[-0.5086307525634766, -0.8427301645278931, -0.8310163021087646, 0.7405198812484741, 0.5905002355575562, 0.37791693210601807, 0.2175670862197876, -0.6745625734329224, -0.4453393220901489, 0.9680670499801636, 0.9236658811569214, 0.5882999897003174, 0.3653310537338257, 0.9515435695648193, 0.35532450675964355, 0.3738812208175659, 0.8864071369171143, 0.6724330186843872, 0.6771767139434814, 0.48099398612976074]",589.0674438476562,"[[0.384951114654541, -0.16104507446289062, 0.789421558380127, -0.4128093719482422, 0.5414197444915771, 0.29326188564300537, 0.7430143356323242, 0.5238925218582153, -0.42014849185943604, -0.04768013954162598, -0.3930189609527588, 0.8588356971740723, 0.5058116912841797, -0.5938167572021484, 0.15367138385772705, 0.5983580350875854, -0.5248638391494751, 0.17582988739013672, -0.291101336479187, -0.31898176670074463]]",3
11,32,1869.3035888671875,"[-0.6948282718658447, 0.571739673614502, -0.8725787401199341, -0.9523924589157104, -0.2859842777252197, 0.7627618312835693, 0.9912828207015991, 0.40204668045043945, -0.9009209871292114, 0.4824572801589966, 0.3623778820037842, -0.9138203859329224, -0.38751423358917236, -0.6712449789047241, -0.8670934438705444, -0.8758423328399658, 0.016625285148620605, -0.574682354927063, -0.5342241525650024, -0.7124414443969727]",589.0674438476562,"[[0.384951114654541, -0.16104507446289062, 0.789421558380127, -0.4128093719482422, 0.5414197444915771, 0.29326188564300537, 0.7430143356323242, 0.5238925218582153, -0.42014849185943604, -0.04768013954162598, -0.3930189609527588, 0.8588356971740723, 0.5058116912841797, -0.5938167572021484, 0.15367138385772705, 0.5983580350875854, -0.5248638391494751, 0.17582988739013672, -0.291101336479187, -0.31898176670074463]]",3
12,33,563.8040161132812,"[-0.07609593868255615, -0.7745077610015869, 0.29190731048583984, -0.46265876293182373, 0.1881626844406128, 0.709585428237915, -0.7585121393203735, 0.9872241020202637, 0.6979377269744873, 0.8063921928405762, 0.5630160570144653, 0.506549596786499, 0.5211697816848755, 0.03217899799346924, -0.5399771928787231, 0.4493294954299927, -0.3175140619277954, -0.6538772583007812, -0.20931804180145264, -0.4980127811431885]",563.8040161132812,"[[-0.07609593868255615, -0.7745077610015869, 0.29190731048583984, -0.46265876293182373, 0.1881626844406128, 0.709585428237915, -0.7585121393203735, 0.9872241020202637, 0.6979377269744873, 0.8063921928405762, 0.5630160570144653, 0.506549596786499, 0.5211697816848755, 0.03217899799346924, -0.5399771928787231, 0.4493294954299927, -0.3175140619277954, -0.6538772583007812, -0.20931804180145264, -0.4980127811431885]]",4
13,34,1615.0147705078125,"[-0.8573368787765503, -0.92182457447052, 0.7800713777542114, 0.883543848991394, 0.9415216445922852, 0.8004097938537598, 0.15822172164916992, -0.7714734077453613, -0.7781690359115601, 0.8662278652191162, -0.9832332134246826, -0.5953572988510132, 0.06619751453399658, -0.16908180713653564, -0.7609882354736328, -0.5576307773590088, -0.48482823371887207, -0.8028844594955444, -0.3177403211593628, 0.14396989345550537]",563.8040161132812,"[[-0.07609593868255615, -0.7745077610015869, 0.29190731048583984, -0.46265876293182373, 0.1881626844406128, 0.709585428237915, -0.7585121393203735, 0.9872241020202637, 0.6979377269744873, 0.8063921928405762, 0.5630160570144653, 0.506549596786499, 0.5211697816848755, 0.03217899799346924, -0.5399771928787231, 0.4493294954299927, -0.3175140619277954, -0.6538772583007812, -0.20931804180145264, -0.4980127811431885]]",4
14,35,776.8915405273438,"[-0.3674349784851074, -0.3179819583892822, -0.4971902370452881, 0.2728996276855469, -0.39621877670288086, -0.2215721607208252, -0.751584529876709, -0.7361428737640381, -0.3564157485961914, 0.836672306060791, -0.1681596040725708, -0.041435956954956055, -0.14310359954833984, 0.678687334060669, 0.49797868728637695, -0.07545351982116699, 0.38071107864379883, 0.8234671354293823, 0.38643693923950195, -0.8268117904663086]",563.8040161132812,"[[-0.07609593868255615, -0.7745077610015869, 0.29190731048583984, -0.46265876293182373, 0.1881626844406128, 0.709585428237915, -0.7585121393203735, 0.9872241020202637, 0.6979377269744873, 0.8063921928405762, 0.5630160570144653, 0.506549596786499, 0.5211697816848755, 0.03217899799346924, -0.5399771928787231, 0.4493294954299927, -0.3175140619277954, -0.6538772583007812, -0.20931804180145264, -0.4980127811431885]]",4
