iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8380.5107421875,"[-0.49468350410461426, -0.3461092710494995, -0.48730432987213135, 0.3101085424423218, 0.5795377492904663, -0.3165987730026245, -0.8021759986877441, -0.4494035243988037, 0.4347529411315918, -0.38008880615234375, -0.3610386848449707, -0.29562413692474365, 0.5625095367431641, -0.24150288105010986, 0.7383586168289185, 0.49912774562835693, 0.29562628269195557, -0.5013034343719482, -0.3822427988052368, 0.09122252464294434]",8380.5107421875,"[[-0.49468350410461426, -0.3461092710494995, -0.48730432987213135, 0.3101085424423218, 0.5795377492904663, -0.3165987730026245, -0.8021759986877441, -0.4494035243988037, 0.4347529411315918, -0.38008880615234375, -0.3610386848449707, -0.29562413692474365, 0.5625095367431641, -0.24150288105010986, 0.7383586168289185, 0.49912774562835693, 0.29562628269195557, -0.5013034343719482, -0.3822427988052368, 0.09122252464294434]]",1
1,22,8374.67578125,"[0.7444974184036255, 0.8104262351989746, 0.04116249084472656, 0.7417985200881958, 0.8167141675949097, 0.32982099056243896, 0.5871936082839966, 0.32613980770111084, 0.06656205654144287, -0.45967113971710205, 0.04529440402984619, -0.5088187456130981, 0.25513923168182373, 0.1557835340499878, 0.9496110677719116, 0.07034850120544434, 0.44116950035095215, 0.8520228862762451, 0.5274150371551514, 0.24441087245941162]",8374.67578125,"[[0.7444974184036255, 0.8104262351989746, 0.04116249084472656, 0.7417985200881958, 0.8167141675949097, 0.32982099056243896, 0.5871936082839966, 0.32613980770111084, 0.06656205654144287, -0.45967113971710205, 0.04529440402984619, -0.5088187456130981, 0.25513923168182373, 0.1557835340499878, 0.9496110677719116, 0.07034850120544434, 0.44116950035095215, 0.8520228862762451, 0.5274150371551514, 0.24441087245941162]]",2
2,23,8378.8603515625,"[-0.05410480499267578, 0.5388312339782715, 0.46011126041412354, 0.9298057556152344, -0.13484346866607666, -0.4072268009185791, -0.2556039094924927, 0.4000762701034546, -0.6066018342971802, -0.28742778301239014, 0.34725356101989746, -0.3708231449127197, 0.8001537322998047, 0.02742612361907959, -0.5224933624267578, -0.38155174255371094, -0.11905336380004883, 0.6063486337661743, -0.3613772392272949, -0.1826646327972412]",8374.67578125,"[[0.7444974184036255, 0.8104262351989746, 0.04116249084472656, 0.7417985200881958, 0.8167141675949097, 0.32982099056243896, 0.5871936082839966, 0.32613980770111084, 0.06656205654144287, -0.45967113971710205, 0.04529440402984619, -0.5088187456130981, 0.25513923168182373, 0.1557835340499878, 0.9496110677719116, 0.07034850120544434, 0.44116950035095215, 0.8520228862762451, 0.5274150371551514, 0.24441087245941162]]",2
3,24,8377.4404296875,"[0.20738327503204346, 0.58974289894104, 0.49149084091186523, -0.12962114810943604, 0.9301044940948486, -0.0430372953414917, -0.43278443813323975, 0.19452905654907227, -0.8973618745803833, -0.5985312461853027, 0.33847856521606445, 0.24167799949645996, 0.17050790786743164, -0.00014257431030273438, 0.8011723756790161, 0.46497249603271484, -0.014242410659790039, -0.13471603393554688, 0.4261493682861328, 0.7049305438995361]",8374.67578125,"[[0.7444974184036255, 0.8104262351989746, 0.04116249084472656, 0.7417985200881958, 0.8167141675949097, 0.32982099056243896, 0.5871936082839966, 0.32613980770111084, 0.06656205654144287, -0.45967113971710205, 0.04529440402984619, -0.5088187456130981, 0.25513923168182373, 0.1557835340499878, 0.9496110677719116, 0.07034850120544434, 0.44116950035095215, 0.8520228862762451, 0.5274150371551514, 0.24441087245941162]]",2
4,25,8378.3798828125,"[0.2398061752319336, 0.010472655296325684, 0.0025544166564941406, -0.7441455125808716, 0.597579836845398, 0.13516461849212646, 0.10158240795135498, -0.2506566047668457, 0.2808969020843506, 0.7688133716583252, 0.9521491527557373, 0.4251077175140381, 0.21831142902374268, -0.23751401901245117, -0.48407769203186035, -0.516876220703125, 0.6150318384170532, -0.017178058624267578, 0.12122571468353271, -0.4042867422103882]",8374.67578125,"[[0.7444974184036255, 0.8104262351989746, 0.04116249084472656, 0.7417985200881958, 0.8167141675949097, 0.32982099056243896, 0.5871936082839966, 0.32613980770111084, 0.06656205654144287, -0.45967113971710205, 0.04529440402984619, -0.5088187456130981, 0.25513923168182373, 0.1557835340499878, 0.9496110677719116, 0.07034850120544434, 0.44116950035095215, 0.8520228862762451, 0.5274150371551514, 0.24441087245941162]]",2
5,26,8376.8818359375,"[0.8477694988250732, 0.22983479499816895, -0.025249719619750977, 0.5878793001174927, -0.4028886556625366, 0.171339750289917, 0.12450158596038818, 0.014948725700378418, 0.6349954605102539, 0.7778431177139282, -0.07938158512115479, 0.4480440616607666, -0.3959556818008423, -0.4304623603820801, 0.01932394504547119, 0.33777880668640137, -0.19375312328338623, 0.14000427722930908, 0.3670405149459839, 0.719977855682373]",8374.67578125,"[[0.7444974184036255, 0.8104262351989746, 0.04116249084472656, 0.7417985200881958, 0.8167141675949097, 0.32982099056243896, 0.5871936082839966, 0.32613980770111084, 0.06656205654144287, -0.45967113971710205, 0.04529440402984619, -0.5088187456130981, 0.25513923168182373, 0.1557835340499878, 0.9496110677719116, 0.07034850120544434, 0.44116950035095215, 0.8520228862762451, 0.5274150371551514, 0.24441087245941162]]",2
6,27,8378.7763671875,"[0.046833038330078125, -0.5785573720932007, 0.03668415546417236, 0.3902527093887329, 0.2991659641265869, -0.11218738555908203, -0.85442054271698, -0.17474079132080078, 0.4124103784561157, 0.3444160223007202, 0.29698336124420166, -0.10361349582672119, -0.5631980895996094, -0.1762087345123291, 0.7390260696411133, 0.22395730018615723, 0.261926531791687, 0.5665439367294312, 0.6789445877075195, -0.2397364377975464]",8374.67578125,"[[0.7444974184036255, 0.8104262351989746, 0.04116249084472656, 0.7417985200881958, 0.8167141675949097, 0.32982099056243896, 0.5871936082839966, 0.32613980770111084, 0.06656205654144287, -0.45967113971710205, 0.04529440402984619, -0.5088187456130981, 0.25513923168182373, 0.1557835340499878, 0.9496110677719116, 0.07034850120544434, 0.44116950035095215, 0.8520228862762451, 0.5274150371551514, 0.24441087245941162]]",2
7,28,8377.685546875,"[0.05122852325439453, 0.10541784763336182, 0.017398595809936523, 0.4121807813644409, 0.20507466793060303, 0.9910242557525635, -0.6497918367385864, 0.15443682670593262, -0.6858476400375366, -0.2614794969558716, -0.25491881370544434, -0.39972758293151855, 0.3488588333129883, 0.009669899940490723, 0.8853178024291992, -0.2547414302825928, 0.5271679162979126, 0.31616902351379395, 0.1572941541671753, 0.9506481885910034]",8374.67578125,"[[0.7444974184036255, 0.8104262351989746, 0.04116249084472656, 0.7417985200881958, 0.8167141675949097, 0.32982099056243896, 0.5871936082839966, 0.32613980770111084, 0.06656205654144287, -0.45967113971710205, 0.04529440402984619, -0.5088187456130981, 0.25513923168182373, 0.1557835340499878, 0.9496110677719116, 0.07034850120544434, 0.44116950035095215, 0.8520228862762451, 0.5274150371551514, 0.24441087245941162]]",2
8,29,8380.4833984375,"[-0.4597522020339966, 0.33402156829833984, 0.23498177528381348, -0.529619574546814, 0.5475507974624634, -0.5558547973632812, -0.42428815364837646, -0.6307492256164551, 0.17359089851379395, -0.05557847023010254, -0.2258439064025879, -0.8538817167282104, 0.16882288455963135, 0.17557859420776367, 0.23398983478546143, 0.11831271648406982, 0.48175835609436035, -0.05371260643005371, 0.13861083984375, 0.4962860345840454]",8374.67578125,"[[0.7444974184036255, 0.8104262351989746, 0.04116249084472656, 0.7417985200881958, 0.8167141675949097, 0.32982099056243896, 0.5871936082839966, 0.32613980770111084, 0.06656205654144287, -0.45967113971710205, 0.04529440402984619, -0.5088187456130981, 0.25513923168182373, 0.1557835340499878, 0.9496110677719116, 0.07034850120544434, 0.44116950035095215, 0.8520228862762451, 0.5274150371551514, 0.24441087245941162]]",2
9,30,8380.291015625,"[0.25300121307373047, 0.13408803939819336, 0.1180647611618042, -0.8387309312820435, -0.012799501419067383, 0.12367165088653564, -0.7302697896957397, -0.2096238136291504, -0.3366628885269165, -0.14279651641845703, -0.43027377128601074, -0.9625675678253174, 0.3813633918762207, -0.06178760528564453, 0.9042404890060425, 0.283799409866333, -0.4036555290222168, 0.4712367057800293, 0.5077648162841797, 0.42580437660217285]",8374.67578125,"[[0.7444974184036255, 0.8104262351989746, 0.04116249084472656, 0.7417985200881958, 0.8167141675949097, 0.32982099056243896, 0.5871936082839966, 0.32613980770111084, 0.06656205654144287, -0.45967113971710205, 0.04529440402984619, -0.5088187456130981, 0.25513923168182373, 0.1557835340499878, 0.9496110677719116, 0.07034850120544434, 0.44116950035095215, 0.8520228862762451, 0.5274150371551514, 0.24441087245941162]]",2
