iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8377.3193359375,"[0.05068802833557129, -0.22862541675567627, 0.5939861536026001, 0.4163144826889038, -0.0036211013793945312, 0.5748128890991211, -0.0413508415222168, 0.23349952697753906, 0.7009519338607788, -0.5896719694137573, 0.736526608467102, -0.3967639207839966, 0.6634465456008911, 0.24039113521575928, -0.014966011047363281, 0.02641284465789795, 0.6089040040969849, 0.4266681671142578, 0.22396183013916016, -0.7254542112350464]",8377.3193359375,"[[0.05068802833557129, -0.22862541675567627, 0.5939861536026001, 0.4163144826889038, -0.0036211013793945312, 0.5748128890991211, -0.0413508415222168, 0.23349952697753906, 0.7009519338607788, -0.5896719694137573, 0.736526608467102, -0.3967639207839966, 0.6634465456008911, 0.24039113521575928, -0.014966011047363281, 0.02641284465789795, 0.6089040040969849, 0.4266681671142578, 0.22396183013916016, -0.7254542112350464]]",1
1,22,8381.2783203125,"[0.18420207500457764, 0.10306334495544434, -0.251955509185791, 0.22967636585235596, -0.2768465280532837, -0.2738999128341675, 0.38200676441192627, -0.6832951307296753, 0.07522618770599365, -0.8316245079040527, -0.5786700248718262, -0.07049739360809326, 0.9124767780303955, -0.3170434236526489, 0.3201333284378052, -0.1685885190963745, -0.6257121562957764, 0.25709235668182373, -0.28561854362487793, -0.48504817485809326]",8377.3193359375,"[[0.05068802833557129, -0.22862541675567627, 0.5939861536026001, 0.4163144826889038, -0.0036211013793945312, 0.5748128890991211, -0.0413508415222168, 0.23349952697753906, 0.7009519338607788, -0.5896719694137573, 0.736526608467102, -0.3967639207839966, 0.6634465456008911, 0.24039113521575928, -0.014966011047363281, 0.02641284465789795, 0.6089040040969849, 0.4266681671142578, 0.22396183013916016, -0.7254542112350464]]",1
2,23,8380.8642578125,"[0.01902914047241211, -0.1129838228225708, 0.663831353187561, 0.3740350008010864, 0.6422041654586792, -0.6654194593429565, 0.027065396308898926, -0.14852654933929443, 0.07308793067932129, 0.02230703830718994, 0.40785348415374756, -0.36720454692840576, -0.7509740591049194, -0.3627554178237915, -0.433355450630188, -0.3534053564071655, -0.0492558479309082, -0.5566320419311523, 0.10254871845245361, -0.41419124603271484]",8377.3193359375,"[[0.05068802833557129, -0.22862541675567627, 0.5939861536026001, 0.4163144826889038, -0.0036211013793945312, 0.5748128890991211, -0.0413508415222168, 0.23349952697753906, 0.7009519338607788, -0.5896719694137573, 0.736526608467102, -0.3967639207839966, 0.6634465456008911, 0.24039113521575928, -0.014966011047363281, 0.02641284465789795, 0.6089040040969849, 0.4266681671142578, 0.22396183013916016, -0.7254542112350464]]",1
3,24,8378.3388671875,"[0.11181533336639404, -0.4496828317642212, -0.655278205871582, 0.7421504259109497, -0.43757712841033936, 0.6951897144317627, -0.09469306468963623, 0.10747885704040527, 0.9617346525192261, -0.2733588218688965, -0.14283955097198486, 0.050641536712646484, 0.8080220222473145, -0.038103699684143066, -0.14730024337768555, -0.3092355728149414, 0.4335681200027466, 0.6108399629592896, 0.15185260772705078, -0.7522757053375244]",8377.3193359375,"[[0.05068802833557129, -0.22862541675567627, 0.5939861536026001, 0.4163144826889038, -0.0036211013793945312, 0.5748128890991211, -0.0413508415222168, 0.23349952697753906, 0.7009519338607788, -0.5896719694137573, 0.736526608467102, -0.3967639207839966, 0.6634465456008911, 0.24039113521575928, -0.014966011047363281, 0.02641284465789795, 0.6089040040969849, 0.4266681671142578, 0.22396183013916016, -0.7254542112350464]]",1
4,25,8382.0712890625,"[0.09198617935180664, -0.4083441495895386, -0.8738404512405396, 0.7133476734161377, 0.22440993785858154, 0.02173459529876709, -0.7058829069137573, -0.13218152523040771, 0.20038378238677979, -0.0453343391418457, 0.22220289707183838, -0.3371906280517578, -0.9752683639526367, -0.9803042411804199, 0.6013175249099731, -0.3456531763076782, -0.1339855194091797, -0.2625197172164917, 0.08689892292022705, 0.056429386138916016]",8377.3193359375,"[[0.05068802833557129, -0.22862541675567627, 0.5939861536026001, 0.4163144826889038, -0.0036211013793945312, 0.5748128890991211, -0.0413508415222168, 0.23349952697753906, 0.7009519338607788, -0.5896719694137573, 0.736526608467102, -0.3967639207839966, 0.6634465456008911, 0.24039113521575928, -0.014966011047363281, 0.02641284465789795, 0.6089040040969849, 0.4266681671142578, 0.22396183013916016, -0.7254542112350464]]",1
5,26,8380.322265625,"[-0.08362805843353271, -0.45520949363708496, -0.09185361862182617, 0.25726640224456787, 0.48154330253601074, -0.8420555591583252, -0.2032008171081543, 0.6690720319747925, 0.5145453214645386, -0.6787122488021851, 0.5316507816314697, 0.10745811462402344, -0.5323425531387329, -0.10783684253692627, -0.22005009651184082, 0.40294408798217773, 0.20047593116760254, 0.16428565979003906, -0.3916025161743164, -0.5646756887435913]",8377.3193359375,"[[0.05068802833557129, -0.22862541675567627, 0.5939861536026001, 0.4163144826889038, -0.0036211013793945312, 0.5748128890991211, -0.0413508415222168, 0.23349952697753906, 0.7009519338607788, -0.5896719694137573, 0.736526608467102, -0.3967639207839966, 0.6634465456008911, 0.24039113521575928, -0.014966011047363281, 0.02641284465789795, 0.6089040040969849, 0.4266681671142578, 0.22396183013916016, -0.7254542112350464]]",1
6,27,8379.6103515625,"[-0.19845032691955566, 0.6038161516189575, -0.024512171745300293, 0.16740095615386963, -0.7013609409332275, -0.07270622253417969, 0.020555496215820312, 0.48722362518310547, 0.3354377746582031, -0.07748949527740479, 0.595535159111023, -0.8110228776931763, 0.5747616291046143, -0.0072994232177734375, 0.5646153688430786, -0.3272843360900879, -0.682673454284668, -0.05424046516418457, 0.32717084884643555, -0.5151641368865967]",8377.3193359375,"[[0.05068802833557129, -0.22862541675567627, 0.5939861536026001, 0.4163144826889038, -0.0036211013793945312, 0.5748128890991211, -0.0413508415222168, 0.23349952697753906, 0.7009519338607788, -0.5896719694137573, 0.736526608467102, -0.3967639207839966, 0.6634465456008911, 0.24039113521575928, -0.014966011047363281, 0.02641284465789795, 0.6089040040969849, 0.4266681671142578, 0.22396183013916016, -0.7254542112350464]]",1
7,28,8378.5634765625,"[0.1943293809890747, 0.23277366161346436, 0.04189324378967285, -0.15959608554840088, 0.47861170768737793, 0.16407513618469238, -0.3352086544036865, -0.13754045963287354, -0.3930250406265259, -0.04030656814575195, 0.8103365898132324, -0.7975752353668213, 0.44900238513946533, 0.46325600147247314, 0.24197447299957275, 0.03981959819793701, -0.03327643871307373, -0.19361376762390137, 0.20238852500915527, 0.5289380550384521]",8377.3193359375,"[[0.05068802833557129, -0.22862541675567627, 0.5939861536026001, 0.4163144826889038, -0.0036211013793945312, 0.5748128890991211, -0.0413508415222168, 0.23349952697753906, 0.7009519338607788, -0.5896719694137573, 0.736526608467102, -0.3967639207839966, 0.6634465456008911, 0.24039113521575928, -0.014966011047363281, 0.02641284465789795, 0.6089040040969849, 0.4266681671142578, 0.22396183013916016, -0.7254542112350464]]",1
8,29,8380.818359375,"[0.3348172903060913, -0.8956197500228882, -0.7881462574005127, -0.6982165575027466, 0.5276545286178589, 0.6672203540802002, -0.35231268405914307, 0.02920246124267578, -0.16759169101715088, -0.10137641429901123, 0.2584282159805298, -0.5630574226379395, -0.1246941089630127, -0.030605196952819824, 0.3128145933151245, 0.46062731742858887, 0.19105970859527588, -0.23994660377502441, -0.4248608350753784, 0.2101280689239502]",8377.3193359375,"[[0.05068802833557129, -0.22862541675567627, 0.5939861536026001, 0.4163144826889038, -0.0036211013793945312, 0.5748128890991211, -0.0413508415222168, 0.23349952697753906, 0.7009519338607788, -0.5896719694137573, 0.736526608467102, -0.3967639207839966, 0.6634465456008911, 0.24039113521575928, -0.014966011047363281, 0.02641284465789795, 0.6089040040969849, 0.4266681671142578, 0.22396183013916016, -0.7254542112350464]]",1
9,30,8380.7998046875,"[0.3946586847305298, -0.7903580665588379, -0.4936312437057495, 0.25422048568725586, 0.011735200881958008, 0.13815295696258545, -0.05121910572052002, 0.2282630205154419, 0.49660801887512207, 0.30478596687316895, 0.053086280822753906, -0.2507493495941162, -0.2926093339920044, -0.22686994075775146, 0.24998390674591064, -0.5976598262786865, -0.7968384027481079, 0.25861573219299316, -0.732124924659729, 0.7043710947036743]",8377.3193359375,"[[0.05068802833557129, -0.22862541675567627, 0.5939861536026001, 0.4163144826889038, -0.0036211013793945312, 0.5748128890991211, -0.0413508415222168, 0.23349952697753906, 0.7009519338607788, -0.5896719694137573, 0.736526608467102, -0.3967639207839966, 0.6634465456008911, 0.24039113521575928, -0.014966011047363281, 0.02641284465789795, 0.6089040040969849, 0.4266681671142578, 0.22396183013916016, -0.7254542112350464]]",1
