iteration,number_of_points,new_sampled_point_observation,new_sampled_point,best_observation,best_point,number_of_improvement
0,21,8380.740234375,"[0.10063493251800537, -0.504152774810791, -0.45396292209625244, 0.5313658714294434, -0.4036366939544678, 0.303378701210022, -0.6164543628692627, 0.12803828716278076, -0.2442610263824463, 0.18599247932434082, 0.7816972732543945, 0.4351109266281128, -0.9163157939910889, -0.3181948661804199, 0.348838210105896, -0.5672495365142822, 0.18022441864013672, 0.5100946426391602, -0.2688558101654053, -0.5540803670883179]",8380.740234375,"[[0.10063493251800537, -0.504152774810791, -0.45396292209625244, 0.5313658714294434, -0.4036366939544678, 0.303378701210022, -0.6164543628692627, 0.12803828716278076, -0.2442610263824463, 0.18599247932434082, 0.7816972732543945, 0.4351109266281128, -0.9163157939910889, -0.3181948661804199, 0.348838210105896, -0.5672495365142822, 0.18022441864013672, 0.5100946426391602, -0.2688558101654053, -0.5540803670883179]]",1
1,22,8381.921875,"[0.4688553810119629, -0.934668779373169, -0.5010087490081787, -0.1463174819946289, 0.18325114250183105, 0.30167245864868164, -0.25991547107696533, -0.06964302062988281, -0.5446842908859253, -0.06373310089111328, -0.6289323568344116, -0.8072972297668457, 0.4747351408004761, -0.387315034866333, 0.3928239345550537, 0.5040998458862305, -0.1516803503036499, 0.25261569023132324, -0.7560015916824341, -0.3023808002471924]",8380.740234375,"[[0.10063493251800537, -0.504152774810791, -0.45396292209625244, 0.5313658714294434, -0.4036366939544678, 0.303378701210022, -0.6164543628692627, 0.12803828716278076, -0.2442610263824463, 0.18599247932434082, 0.7816972732543945, 0.4351109266281128, -0.9163157939910889, -0.3181948661804199, 0.348838210105896, -0.5672495365142822, 0.18022441864013672, 0.5100946426391602, -0.2688558101654053, -0.5540803670883179]]",1
2,23,8379.4541015625,"[0.6500933170318604, -0.8611032962799072, -0.06509995460510254, 0.05869650840759277, 0.47026312351226807, -0.03257119655609131, 0.5433865785598755, 0.33344411849975586, -0.014545083045959473, -0.4628242254257202, 0.16086578369140625, -0.6760563850402832, -0.41868317127227783, 0.08966588973999023, 0.49139654636383057, -0.6108187437057495, 0.8268505334854126, 0.07257080078125, 0.05782365798950195, -0.06733465194702148]",8379.4541015625,"[[0.6500933170318604, -0.8611032962799072, -0.06509995460510254, 0.05869650840759277, 0.47026312351226807, -0.03257119655609131, 0.5433865785598755, 0.33344411849975586, -0.014545083045959473, -0.4628242254257202, 0.16086578369140625, -0.6760563850402832, -0.41868317127227783, 0.08966588973999023, 0.49139654636383057, -0.6108187437057495, 0.8268505334854126, 0.07257080078125, 0.05782365798950195, -0.06733465194702148]]",2
3,24,8375.3330078125,"[0.779657244682312, 0.6871209144592285, 0.6000899076461792, 0.04602217674255371, 0.08177304267883301, -0.09116697311401367, -0.18567097187042236, -0.08988404273986816, 0.3724905252456665, -0.10002362728118896, 0.9281595945358276, 0.3601267337799072, -0.05077385902404785, 0.4555407762527466, 0.8737192153930664, 0.8176249265670776, 0.838280439376831, 0.04939913749694824, -0.40775156021118164, -0.48393166065216064]",8375.3330078125,"[[0.779657244682312, 0.6871209144592285, 0.6000899076461792, 0.04602217674255371, 0.08177304267883301, -0.09116697311401367, -0.18567097187042236, -0.08988404273986816, 0.3724905252456665, -0.10002362728118896, 0.9281595945358276, 0.3601267337799072, -0.05077385902404785, 0.4555407762527466, 0.8737192153930664, 0.8176249265670776, 0.838280439376831, 0.04939913749694824, -0.40775156021118164, -0.48393166065216064]]",3
4,25,8380.4267578125,"[0.6389693021774292, -0.4451357126235962, -0.9311919212341309, -0.4697265625, 0.5262917280197144, 0.37741899490356445, 0.22438180446624756, -0.051786065101623535, -0.19717276096343994, -0.13490188121795654, -0.14210855960845947, -0.12914466857910156, -0.6743474006652832, -0.12045562267303467, 0.17611563205718994, 0.11151683330535889, 0.8147863149642944, -0.2596036195755005, -0.8306534290313721, 0.41051697731018066]",8375.3330078125,"[[0.779657244682312, 0.6871209144592285, 0.6000899076461792, 0.04602217674255371, 0.08177304267883301, -0.09116697311401367, -0.18567097187042236, -0.08988404273986816, 0.3724905252456665, -0.10002362728118896, 0.9281595945358276, 0.3601267337799072, -0.05077385902404785, 0.4555407762527466, 0.8737192153930664, 0.8176249265670776, 0.838280439376831, 0.04939913749694824, -0.40775156021118164, -0.48393166065216064]]",3
5,26,8378.95703125,"[0.6750260591506958, -0.7448544502258301, 0.27661561965942383, 0.10487532615661621, 0.48188185691833496, -0.2652827501296997, -0.18082404136657715, -0.31134462356567383, -0.42865145206451416, -0.18953442573547363, 0.5593523979187012, 0.02145063877105713, -0.5970383882522583, 0.3587172031402588, 0.29867398738861084, 0.6286650896072388, 0.1457275152206421, 0.5524533987045288, -0.3053615093231201, -0.10055434703826904]",8375.3330078125,"[[0.779657244682312, 0.6871209144592285, 0.6000899076461792, 0.04602217674255371, 0.08177304267883301, -0.09116697311401367, -0.18567097187042236, -0.08988404273986816, 0.3724905252456665, -0.10002362728118896, 0.9281595945358276, 0.3601267337799072, -0.05077385902404785, 0.4555407762527466, 0.8737192153930664, 0.8176249265670776, 0.838280439376831, 0.04939913749694824, -0.40775156021118164, -0.48393166065216064]]",3
6,27,8378.3603515625,"[-0.1304701566696167, 0.3886597156524658, -0.3725743293762207, 0.23955297470092773, -0.014043450355529785, -0.23540568351745605, -0.07541096210479736, -0.374605655670166, 0.4651377201080322, 0.1343097686767578, -0.22418677806854248, 0.6799405813217163, -0.15928971767425537, 0.6506768465042114, -0.2502322196960449, -0.5739270448684692, 0.7240984439849854, -0.0874565839767456, 0.5484937429428101, 0.12001180648803711]",8375.3330078125,"[[0.779657244682312, 0.6871209144592285, 0.6000899076461792, 0.04602217674255371, 0.08177304267883301, -0.09116697311401367, -0.18567097187042236, -0.08988404273986816, 0.3724905252456665, -0.10002362728118896, 0.9281595945358276, 0.3601267337799072, -0.05077385902404785, 0.4555407762527466, 0.8737192153930664, 0.8176249265670776, 0.838280439376831, 0.04939913749694824, -0.40775156021118164, -0.48393166065216064]]",3
7,28,8373.6064453125,"[0.9188222885131836, 0.8211374282836914, 0.10454165935516357, 0.5399692058563232, -0.16230392456054688, 0.09763872623443604, 0.5145739316940308, -0.31748056411743164, 0.46612977981567383, 0.33410322666168213, 0.9922866821289062, 0.7538392543792725, -0.19454240798950195, 0.1579606533050537, 0.6264152526855469, 0.6417156457901001, 0.9243806600570679, 0.2384711503982544, 0.361117959022522, 0.4599951505661011]",8373.6064453125,"[[0.9188222885131836, 0.8211374282836914, 0.10454165935516357, 0.5399692058563232, -0.16230392456054688, 0.09763872623443604, 0.5145739316940308, -0.31748056411743164, 0.46612977981567383, 0.33410322666168213, 0.9922866821289062, 0.7538392543792725, -0.19454240798950195, 0.1579606533050537, 0.6264152526855469, 0.6417156457901001, 0.9243806600570679, 0.2384711503982544, 0.361117959022522, 0.4599951505661011]]",4
8,29,8381.1044921875,"[0.15813004970550537, 0.44655895233154297, -0.1821584701538086, -0.02278590202331543, -0.43273186683654785, 0.2599985599517822, -0.6775356531143188, 0.3327672481536865, -0.9241033792495728, -0.22532320022583008, 0.692935585975647, -0.2348923683166504, -0.6967825889587402, -0.017374634742736816, 0.33529579639434814, -0.7960419654846191, -0.13244342803955078, 0.6953372955322266, -0.46991872787475586, 0.03351104259490967]",8373.6064453125,"[[0.9188222885131836, 0.8211374282836914, 0.10454165935516357, 0.5399692058563232, -0.16230392456054688, 0.09763872623443604, 0.5145739316940308, -0.31748056411743164, 0.46612977981567383, 0.33410322666168213, 0.9922866821289062, 0.7538392543792725, -0.19454240798950195, 0.1579606533050537, 0.6264152526855469, 0.6417156457901001, 0.9243806600570679, 0.2384711503982544, 0.361117959022522, 0.4599951505661011]]",4
9,30,8377.654296875,"[0.9795050621032715, 0.17235803604125977, 0.34161579608917236, -0.5234872102737427, 0.10306143760681152, 0.19073498249053955, 0.9719840288162231, -0.4620640277862549, 0.01887369155883789, -0.1939229965209961, 0.19666016101837158, 0.4599512815475464, -0.3358227014541626, 0.8743733167648315, -0.04051411151885986, 0.40323567390441895, 0.49600160121917725, 0.537889838218689, -0.5357675552368164, -0.9008622169494629]",8373.6064453125,"[[0.9188222885131836, 0.8211374282836914, 0.10454165935516357, 0.5399692058563232, -0.16230392456054688, 0.09763872623443604, 0.5145739316940308, -0.31748056411743164, 0.46612977981567383, 0.33410322666168213, 0.9922866821289062, 0.7538392543792725, -0.19454240798950195, 0.1579606533050537, 0.6264152526855469, 0.6417156457901001, 0.9243806600570679, 0.2384711503982544, 0.361117959022522, 0.4599951505661011]]",4
